sentence,label
A potent chemistry.,1
The front ranks of china's filmmakers are now numerous.,1
A boring pacing and emptiness.,0
The sad schlock merchant.,0
A bad ending.,0
A film set in the eisenhower era about a woman in a suburb who is in need of someone to love her in the face of a loss.,1
The movie is the source material.,1
Its sensitive acting is its true-to-life characters.,1
A great story.,1
It is more perceptive and entertaining.,1
Film criticism can be considered work.,0
The slickest.,1
Of dreck.,0
A clever script and skilled actors bring new energy to the topic of office politics.,1
Attempts to make people laugh.,0
"There is footage that might have made no such thing as a trenchant, ironic cultural satire.",0
positively,1
A portrayal of a powerful entity is very bad.,1
Highly watchable stuff.,1
"If it was at least funny, this arrogant richard pryor wannabe's routine is offensive, puerile and foul-mouthed.",0
Mr. Murray's debut is more plot than it can comfortably hold.,0
witless,0
The kung pow was developed hastily after the moviemakers crashed a college keg party.,0
It's a pleasure to watch a film like the hours.,1
brazenly misguided project.,0
It makes your least favorite james bond movie seem like a clever plot.,0
One more time push the concept through the audience's meat grinder.,0
The rhythm is unified.,1
It is refreshingly realistic.,1
"I was fascinated by its moods and its subtly transformed star, and still wonder why paul thomas anderson made the most sincere and artful movie in which adam sandler will probably ever appear.",1
An entertaining British hybrid.,1
It was rushed to the megaplexes before it was time.,0
There is definite room for improvement if you look at the report card.,0
piccoli gives a performance that is full of deep feeling.,1
She deftly spins the multiple stories.,1
He had to watch him try out many facial expressions.,0
dreadfully.,0
You don't want to look at the images long enough to read the subtitles.,1
It seems slight.,0
The guys feel counter productive.,0
"Life, hand gestures.",1
For people who watch movies.,1
The performances of action heroes are the most sad.,0
There is a splatter.,0
Of the year's best.,1
Bullish kathy!,1
It is a psychological study of grief.,1
There are shenanigans and slapstick.,1
Not much else.,0
A lunar mission with no signs of life is a fudged opportunity.,0
The best teaching.,1
whipping out the bad words,0
It's a scorcher.,1
The film is set apart by debrauwer's refusal to push the easy emotional buttons.,1
Much of the popcorn work was done by the director.,1
The movie has enough energy to justify a screen adaptation.,1
Remember when thrillers were very popular.,0
I guarantee that no wise men will follow after I assign one bright shining star to roberto benigni's pinocchio.,0
Misanthropic.,0
A satisfying complete picture of this particular.,1
A performance by a bravura performer.,1
Its characters are more than two obvious dimensions and are frequently placed in contrived situations.,0
It was arty and jazzy.,1
"The content, look and style are original.",1
The son of the bride becomes an exercise in trying to predict when a big moment will occur.,0
It is a bad way of doing things.,0
In Ireland over a man.,1
He doesn't evaluate his own work.,0
pity anyone who sees this,0
A building laughing.,1
A copy is a copy of something else.,0
techno-tripe is soulless.,0
peevish and,0
It was so sloppy and even.,0
It's necessary for civics classes and would-be public servants to see it.,1
The best script that besson has written in a long time.,1
dismiss,0
There is a problem.,0
That are out of place in a comedy that could have been lighthearted.,0
clint eastwood's career was mostly magnificent.,1
It is not possible to mark Mr. twohy's emergence into the mainstream.,0
Up walking out satisfied.,1
It was like cold porridge with a lump.,0
It needs to be a more graceful way of showing the destruction of this disease.,0
I could just skip it.,0
1960s-style slickness.,1
This could become a typical romantic triangle.,0
"You can taste it, but there's no alcohol.",0
stevens is so excited to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits.,0
A slightly pokey comedy.,1
koury exposes frighteningly.,1
maintaining a light touch while tackling serious themes.,1
It's enough to make even the most antsy youngsters cringe.,1
We have never seen a 1957 drama like that before.,1
The dialogue and characters are clever.,1
To entertain or inspire its viewers.,1
It has seas of sand and battle scenes.,1
To compensate for the paper-thin characterizations.,0
Do you really care about this love story?,0
Some things are immune to the folly of changing their taste and attitude.,0
dean's mannerisms and self-indulgence.,0
Worst and only.,0
The toughest ages a kid can go through.,0
Will hit a nerve with anyone who's ever.,1
spielberg's picture is smarter and subtler than the total recall and blade runner.,1
There is passion and pretense.,1
It was a delightful tale that was as odd and intriguing as it was a century and a half ago.,1
A dark thriller that keeps you interested.,1
Italian pinocchio.,1
It's not.,0
It may put off both inside and outside people.,0
yielded a dull picture.,0
It is barely shocking.,0
The characters are believable and you feel what they feel.,1
Disasters of critical and commercial nature.,0
Peter Jackson and company are once again amazing.,1
"That turns out to be clever, amusing and unpredictable.",1
It's an appalling thing.,0
You get back to your car.,0
It is thought- provoking.,1
"smart, funny.",1
I think the first mistake is casting Shatner as a legendary professor and Kunis as a brilliant college student.,0
Marks are used to take on life.,0
It was uncomfortable and feral.,0
The three descriptions of evelyn are obvious drama that tells us nothing new.,0
"The film is about mothers, daughters and their relationships.",1
The performances by the lead actors are brave.,1
A lot of fun.,1
How many people were convinced to waste time?,0
What makes the movie fresh?,1
There is little question that this is a serious work by an important director who has something new to say about how we often reel in when we should be playing out.,1
A space station in the year 2455 can be removed from the list of future sequels.,0
astonishing is the word.,1
Its recycled aspects and implausibility.,0
A stiff body.,0
You don't want to tear your eyes away from the images long enough to read the subtitles.,1
Really.,1
It's a rock-solid little genre picture and it's the best thing you could say about narc.,1
Filled with raw emotions.,1
I can tell that the welcome to collinwood is not going to jell immediately.,0
It is preserving.,1
Does the film need self-control to navigate through the pitfalls of incoherence and redundant structure?,0
"It was inspiring, ironic, and enlightening.",1
compassionately portrayed.,1
satisfying conclusions,1
It is far less mature to interpret the play as a call for pity and sympathy for phantasms haunting the imagined glory of their own pasts.,0
It succeeds as a look at a failure of the justice system.,1
It is essentially juiceless.,0
Hitchens obsession with kissinger is a sophisticated flower child's desire to purge the world of the tooth and claw of human power.,1
The founders squanders its beautiful women.,0
A contest to see who can do the best job.,0
Skit-com material is deposited on the big screen.,0
"There is no point of view, no contemporary interpretation of the plight of Joan.",0
Bad movie.,0
Have you seen trash like that since freddy gotfingered?,0
A comedy that is engaging and fun but loses most of it's enjoyment in the third act.,0
It is a kind and sweetheart of a movie.,1
With music and laughter.,1
Hollywood practices are overmanipulative.,0
A nice stimulation for the nerves.,1
distinguished and well-known.,1
With such anger.,0
It's obvious that a country skunk has a bad smell.,0
Herzog doesn't have any ideas.,0
drama,1
The word bad is used for the company.,0
Another movie from the school of screenwriting.,0
The film is funny.,1
Why did a guy with talent end up in a bad movie?,0
It is pleasant and designed to not offend.,1
ugly ideas,0
It's as easy to understand as a dummies guide.,1
You were not invited to the party.,0
animated thoughts,1
It is worth watching because of the ambiguities.,1
Between bizarre comedy and pallid horror.,0
It's not the same as the pack of romantic comedies.,1
cool,1
It's hard to not be carried away.,1
The best man in this film should be more than a clone.,1
Surprisingly funny and charming.,1
grotesque,0
The approach is almost mundane.,0
in a plot.,1
Both heartbreaking and touching.,1
There are victims.,0
Its gaze is a measure of faith.,1
Even more important.,1
big splash,1
It is truly funny.,1
surrender for 9 dollars.,0
Full of detail.,1
The remake of lina wertmuller's 1975 eroti-comedy might be the biggest husband-and-wife disaster since john and Bo derek made the ridiculous bolero.,0
It's a romantic comedy that's not the least bit romantic and only mildly funny.,0
Some deft ally Mcbeal-style fantasy scenes.,1
Nothing else happening.,0
It is one of the year's most enjoyable releases because it does all three well.,1
The film is well- meaning.,1
I'm lying if I say my ribcage didn't ache by the end of kung pow.,1
It is still worth hearing.,1
preaching,0
Be familiar.,1
martin is a great work.,1
I want to watch witherspoon's talents being wasted in unnecessary films like legally blonde and sweet home abomination.,0
"Since I last walked out of a movie, it has been 13 months and 295 previews.",0
The question is how much souvlaki can you take before you get indigestion.,0
It's the sort of thing that people who complain that they don't make movies like they used to.,1
"An interesting racial tension, and a storyline are all part of the voice cast.",1
Artificial and opaque.,0
paul thomas anderson had the desire to make the most sincere and artful movie in which adam sandler will appear.,1
Honest working people.,1
It's shameful.,0
"The movie's sophomoric blend of shenanigans and slapstick will be adequately served by the movie, although the more lascivious-minded might be disappointed in the movie's relative modesty.",0
More psychotic than romantic.,0
Solid action pic.,1
It is a cheap clich̩.,0
It's funny and sad.,1
That makes me an annoying specimen of humanity that I dread the most.,0
The direction has authority and a fluid flow.,1
Cute factor.,1
This movie is more accomplished.,1
It is rare to break your heart with a single stroke.,1
The film speaks for itself and is a direct descendant of Martin Scorsese's taxi driver and goodfellas.,1
Normally good actors are made to look bad at a masquerade ball.,0
Striking ability.,1
trademark smile,1
"And, perhaps, illuminated.",0
A contemplative meditation.,1
soars every bit as high.,1
The genuine ones are not.,0
One viewing may not be enough.,1
There are some moments of rowdy slapstick and a hawaiian setting.,1
It was misconceived.,0
The greatest musicians of all time.,1
There is a long list of stories about cops.,0
Powerful and moving.,1
Classic cinema was entertaining.,1
The standard connect-the-dots storyline has become commonplace in movies that explore the seamy underside of the criminal world.,0
It makes for a very pleasant viewing.,1
It would be a welcome improvement.,1
Extra-large cotton candy.,1
There are alternative housing options.,1
throbbing sincerity,1
The multi-character story is built with a flourish.,1
It is of staggering absurdity.,0
There is violence that is fetishistic.,0
But repetitive clich̩s.,0
"A thoroughly awful movie -- dumb, narratively chaotic, visually sloppy, and a weird amalgam of geriatrics scream.",0
The green dragon seems like medicine.,0
It was dull and ankle-deep.,0
Good sources.,1
It's a very bad word.,0
satire of hollywood,1
I was left.,0
I have given it a one-star rating.,0
It is flawed.,0
An example of a lush movie experience.,1
hastily written talent show,0
A collection of things.,0
Fans will enjoy it.,1
A story that zings all the way through with humor and pathos.,1
Its young-guns cast is as fresh-faced.,1
You will forget the movie by the time you get back to your car.,0
Political and social potential.,1
This vehicle is doltish and boring.,0
"There is a story of pointed personality, courage, tragedy, and little guys vs. the big guys.",1
"A poem of art, music and metaphor.",1
They finally feel earned when the tears come during that final scene.,1
He can't overcome the idea that pumpkin is a plot pawn for two directors with less endearing disabilities.,0
"freshness, imagination, and insight.",1
It is disposable.,0
"Its sensitive acting, its true-to-life characters.",1
It is sadly proving once again that ego does not always go hand in hand with talent.,0
To make a classic theater piece.,1
The film explores the monster's psychology not in order to excuse him but rather to demonstrate that his pathology evolved from human impulses that grew hideously twisted.,1
It was irresistibly more so in  baran.,1
You snore.,0
It is frequently hilarious.,1
Jones has tackled a big subject and drawn engaging characters while peppering the pages with zingers.,1
You feel what they are feeling.,1
Poor stephen rea had an improper hammy performance.,0
It was poignant.,1
"His film was overwhelmed and hopeful, and perhaps illuminated.",1
Aimed at little kids but with plenty of entertainment value to keep grown-ups out of their seats.,1
Many talented people could participate.,1
A heartbreakingly thoughtful minor classic.,1
It's never too late to learn.,1
It offers flickering reminders of the ties that bind us at a dark moment in history.,1
The simple telling proves harrowing and uplifting.,1
It's like having two guys yelling at you for two hours.,0
I am fascinated by me.,1
It succeeds due to its rapid-fire delivery and inspired levity that it can be dismissed as mindless.,1
"This is not original, with no idea, role, score, or anything else in sight.",0
You turn stupid if you look at a girl in tight pants and big breasts.,0
The most important holocaust movies ever made are the most humane ones.,1
Both are interesting and tragic love stories.,1
Like real life.,1
promises,1
A delivery that is moving.,1
"Love, duty, and friendship are what we regret.",1
A low-rent retread.,0
Overstylized.,0
must be true.,1
embarrassment,0
b +,1
There is a string of exotic locations.,1
It's just below the proceedings.,0
There was a commotion.,0
williams is an american actress who becomes fully english.,1
"Through the lens of that omnibus tradition called marriage, look at morality, family, and social expectation.",1
A man is lashing out at another man because he was forced by his kids to watch too many barney videos.,0
"It is still optimistic, coming through in the end.",1
This is one of the best-sustained ideas I have ever seen on the screen.,1
It has a pronounced monty pythonesque flavor.,1
The novel's deeper intimate resonances are captured.,1
The actresses are competent in their roles.,1
It was re-done by someone who ignored it and went for old juvenile delinquent paperbacks with titles like leather warriors and switchblade sexpot.,0
treasure planet is gorgeous to look at.,1
madonna,0
How bad was it?,0
I did not care.,0
The most beautiful is evocative.,1
They are struggling to create.,0
That is the best served cold.,1
plummets,0
"Sometimes, an omniscient voice-over narrator is used in the manner of french new wave films.",1
"ramsay is clearly talented, and based on three short films and two features, here is betting her third feature will be something to behold.",1
There is a great cast and an idea.,1
Whatever.,0
"Under the mountain of clich̩s and borrowed images, make.",0
schneidermeister is a fool of himself.,0
Untalented artists.,0
It was self-inflicted retaliation.,0
silly rather than plausible.,0
It is cruel.,0
The dry wit that is so prevalent on the rock is captured in a quirky comedy set in newfoundland.,1
It's leaden and predictable.,0
The credits roll.,1
"It's a paper skeleton for some very good acting, dialogue, comedy, direction and especially charm.",1
travesty,0
The best movies of the year.,1
The attractive young leads have the talents.,1
welcome if downbeat.,1
There is a lot of nudity.,1
"The willingness to explore its main characters with honesty, insight and humor is a key strength.",1
marveilleux,1
Our culture is headed down the toilet with a frozen burrito.,0
The richness is multi-dimensional.,1
Stimulating.,1
"Gradually, you will feel fully embraced by this gentle comedy.",1
This film has been seen or heard before.,1
It was an intimate feeling.,1
There are moments of humor.,1
Is more complex and honest.,1
"It would not exist without the precedent of yiddish theater, which has a fun-for-fun spirit.",1
tears,0
Each story is built on an interesting idea.,1
It was fun.,1
The production values are of the highest and the performances are not memorable.,1
vin diesel is wildly popular.,1
It's unfocused and tediously exasperating that it remains ponderous and pretentious.,0
greatness,1
It can only encourage us to see that Samira makhmalbaf is working to develop her own film language with success.,1
It was very slow.,1
Extreme athletes with derring-do put the x into the games.,1
Takes you by the face.,1
Anyone who loves dance and cinema.,1
A catastrophic collision.,0
nair does not treat the issues lightly.,1
This territory has wit and originality.,1
Her real-life persona is so empty and charmless.,0
It seems like a cartoonish and arrogant thing.,0
The mask and blob are good movies.,1
It can worm its way into your heart.,1
marquis,1
A minor-league soccer remake.,0
studio hack,0
The most high-concept sci fi adventures.,1
It is a difficult pill to swallow and a small miracle of self-expression.,1
Murder and deceit.,0
It was polished and polished.,1
David Jacobson is a writer-director.,1
A tearjerker that doesn't and a thriller that doesn't make for an odd combination.,0
The people who prepare.,1
It is not entertaining on a high level.,0
"silly, outrageous, ingenious thriller.",1
contempt,0
The story is about discovering your destination in life.,1
It was terrible as the impulse that created it.,0
Go see this comedy.,1
A crime story that is genre-curling and free-wheeling is what it is.,1
If it's not memorable.,0
Traffics in stereotypes.,0
crack cast.,1
No chemistry.,0
It was wonderful.,1
louiso allows the movie to be in classic disaffected-indie-film mode.,0
The first feature by a talented director to watch is girls can't swim.,1
high drama,1
Who would normally care less?,0
"With no self-knowledge, crane becomes more specimen than character.",0
I need a little coffee and acting lessons.,0
"Also, will win you over in a big way.",1
It was graced with the kind of social texture and realism that would be foreign in American teen comedies.,1
It's a very sincere work.,1
respects the material.,1
accompanying the stunt-hungry dimwits in a random series of gags.,0
It is casual and fun.,1
A gem.,1
"The script, credited to director Abdul malik abbott and ernest  tron'anderson, seems entirely improvised, and no one involved shows any aptitude for acting.",0
It's like a conversation that a comic book guy on simpsons has.,0
"The path may be familiar, but first-time director denzel washington and a top-notch cast keep things interesting.",1
The maze of moviegoing is challenging.,1
A hip-hop fan appreciates scratch.,1
The person rode the vehicle.,0
There are lulls.,0
It seemed like deniro's career was wasted like the beach boardwalk.,0
Does it give you enough to be happy?,0
wasted nearly two hours of your life with this silly little puddle of a movie.,0
Should we pay for what we can get on television?,0
"A hero with a lisp, a reptilian villain, big fights, and lavish period scenery are just some of the things that make up the story.",1
"I admit that my enjoyment came at the expense of seeing justice served, even if it is a dish that is best served cold.",1
No worse film.,0
College comedy that is gross.,0
provocative piece.,1
Mentioned already,0
The documentary shows the rise of hip-hop culture in general and the art of scratching in particular.,1
It is a mess.,0
"It's a great role for someone like judd, who should be playing villains.",1
It is truly provocative.,1
Alfred hitchcock's flight was imaginative.,1
The previous pictures had visual wit.,0
It plays like a tired ad.,0
More chaotic than entertaining.,0
"To the point of distraction, often look blurry.",0
It's wholesome and subversive.,1
A good time with this one.,1
Interesting storyline.,1
You can get under its spell.,1
It will be successful in alienating most viewers.,0
kieran culkin's title performance is smart writing and skewed characters.,1
It will be familiar to anyone who has seen Georgeroy hill's film.,0
cleverly constructed.,1
There is no imagination or creature.,0
The film is small and perfect.,1
It's too close to reality.,0
The little nuances that had to escape from director mark romanek's self-conscious scrutiny happen.,0
It's not very good.,0
jackson is always a watchable person.,1
There are stereotypical family quandaries.,0
It shakes you vigorously and grabs you in the dark.,1
You rode the zip up after eating a corn dog.,1
Have to see it.,1
"It is tedious though ford and neeson hold our interest, but it is not a thrilling movie.",0
It seems like 20 years ago gay movies were doing well.,0
The most watchable film of the year is dicaprio's best performance.,1
There may be a new mexican cinema.,1
hastily written about a summer-camp talent show.,0
"A spy thriller like the bourne identity is packed with intelligence, but it's not a summer movie.",1
The budget is small.,0
This picture talks tough but it's all bluster and it's as sweet as greenfingers.,1
"It does turn out to be a bit of a cheat in the end, but it should shock you out of your seat a couple of times, give you a few laughs, and leave you feeling like it was worth the seven bucks.",1
It is a side dish that no one ordered.,0
It is a film that is mildly funny and sometimes tedious.,0
There were a few animated thoughts.,1
You can see the movie.,1
An extraordinary film.,1
The film is silly and scary.,0
A political documentary.,1
miyazaki has created a colorful world.,1
"Unless you're a star wars junkie, it's not much fun.",0
It's a must-see film.,1
The film is about the human need for monsters to be blamed for everything that is wrong in the world.,1
We've been watching the lightweight female empowerment picture for decades.,0
More care has been developed.,0
The viewer feels like the movie's various audience members after a while.,0
Is it as funny as it should be?,0
No big whoop.,0
It is undogmatic about its characters.,1
It lacks substance.,0
A comedy that works.,1
"When the bullets start flying, you want to duck.",1
Not in a good way.,0
There were failed jokes and twitchy acting.,0
Do not make the laughs equal.,0
A really moving and unsentimental drama.,1
It makes clear that a prostitute can be lonely and needy as well as any of the clients.,1
adequately,1
One fine horror movie.,1
"The plot is contrived and the characters are thin, making it seem like the usual suspects in a james bond movie.",0
"A family portrait of need, neurosis and nervy negativity is a rare treat that shows the promise of digital filmmaking.",1
It's in danger of going wrong.,0
"Unlikable, uninteresting, and completely incompetent.",0
This homage to robert louis stevenson's treasure island is based in space.,1
It was of mediocre entertainment.,0
Do they fit together?,0
There are moments of comedy to be had.,1
The anti-adult movie is one of the best ever made.,1
whole thing,1
The taste is sour.,0
The dorkier aspects.,0
It provides an important service by sparking debate and encouraging thought.,1
based,0
A good glimpse.,1
strike a big deal with anyone who has ever.,1
Our best achievements.,1
Is it extraordinary?,1
Very bad.,0
It is so stupid and awful that watching it leaves you giddy.,0
That recreates both the physical and emotional setting of the sisters.,1
A clever thriller with enough unexpected twists to keep us interested.,1
Random glass shattering and gun firing action.,0
A piece of nonsense.,0
A cinematic poem.,1
Listless sci-fi.,0
It is subtle and visceral.,1
The problematic characters.,0
rather than actual figures,0
A writer plot.,1
"It's difficult to ignore the annoyance of that fish, but the main story is compelling enough.",0
His original was funnier than his faster livelier one.,1
They are cast adrift in various new york city locations.,0
"Fans of plympton's shorts may enjoy the film, but it is doubtful that this feature will win him any new viewers.",0
I have to finish it in 146 minutes.,0
The title character is obnoxious.,0
imagination as a child,1
"For the gifted but no-nonsense human beings they are, and for the still-inestimable contribution they have made to our shared history.",1
parody,1
"The work of an artist is one with a generous view of America, history and the awkwardness of human life.",1
"To burn the negative and the script, sign a pact.",0
spoofs,1
It was enjoyable above average summer diversion.,1
You like a film with humor.,1
This is the first film to use a watercolor background and it ranks as the most original in years.,1
"The screenplay by james eric, james horton and director peter o'fallon is very pat.",0
"If I could have looked into my future and seen how bad this movie was, I would skip it.",0
It takes itself very seriously.,0
I would suggest that the wooden one put himself into an electric pencil sharpener.,0
To show us why it is compelling.,1
"If an actor of talent watched how this movie turned out, they would never work in a Mcculloch production again.",0
It has visual charm.,1
It is hard-driving.,1
Sometimes confessions are not always coherent.,0
The old disease of the week small-screen melodramas.,0
It's not considered mindless.,1
"Thoughtless, random, superficial humor.",0
Sometimes it is dry and meandering.,0
"If taken in large quantities, it is likely to cause massive cardiac arrest.",0
A comedy context.,1
The actresses in the lead roles are more than competent and this material could work with a tighter editorial process.,1
The comedy is so bad that the sidewalks of New York look like oscar wilde.,0
"We miss you, bluto.",1
It's finally been given a part that is worthy of her considerable talents.,1
A classic movie franchise is likely to have decades of life.,1
"It feels like it has lost its ambition, but in its place is a sweet, clear and emotional openness that recalls the classics of early italian neorealism.",1
clint eastwood's style is efficiently minimalist.,1
The cast is all French.,1
The film is the worst.,0
holds up.,1
The title of the film has nothing endearing about it.,0
It's a very entertaining film with a simple message.,1
There are moments of revelation and emotional power.,1
For something fun.,1
derrida is a fascinating and playful fellow.,1
Terrible comedy.,0
It is rich in atmosphere of the post-war art world and it does not smell of research library dust.,1
breheny lensing,1
The story is soap opera-ish.,0
It was done in the name of high art.,0
"Be funny, uplifting and moving.",1
It was recommended.,1
The person becomes hogwash.,0
It seems little different.,0
A retread of material already done.,0
There is some glimpse of nature and family warmth.,1
It is a miracle.,0
eddie Murphy and owen wilson are cute together.,1
Being a total re-enactment.,0
succeeds,1
"The story is told from the perspective of Paul, which makes it interesting.",1
It was well-deserved.,1
A better knowledge.,1
A great job.,1
The experience is great.,1
Combat scenes from the star wars series are fun.,1
The end was very painful.,0
A well-put-together piece.,1
The culture has comedies.,1
"Highly entertaining, self-aggrandizing, politically motivated documentary-making.",1
Bad writing can be retread.,0
Its logical loopholes.,0
A serious exploration.,1
A slice of counterculture that might be forgotten.,0
Its title character is out of control.,0
Like trying to eat some vegetables.,0
animation master,1
It's one of my least favorite emotions when I have to put up with 146 minutes.,0
Inseparable.,1
quietly affecting cop drama.,1
The world is exotic.,1
Its charms and funny moments.,1
as fresh or enjoyable.,1
It will cause a lot of damage that years and years of expensive analysis could never fix.,0
lee seems to be expecting an affectionate reception.,1
You should be in a dark video store corner.,0
laugh.,1
It was a bad day.,0
The journey feels like a party when you see a rare doc.,1
Unique niche.,1
The new coming-of-age movie is not really about anything.,0
It's endless.,0
They were afraid of bad reviews so they didn't show the movie to reviewers.,0
The transporter has some outrageously creative action.,1
Kids from Hollywood.,1
grave for young people,0
He wears a paper bag over his head to avoid being recognized as the man who cheated people.,0
boring and pretentious.,0
It is an adventure story and history lesson all in one.,1
revisionist,1
A model of menacing atmosphere is a finely tuning mood piece.,1
A smart-aleck movie.,1
It's down to earth.,1
Two gifted performers are having a verbal battle.,1
It is unentertaining to watch middle-age.,0
It seems impossible that a musical about a cricket game could be so good.,1
Mr. Scorsese is brave and honest.,1
A lack of pace.,0
Carry the film with charisma.,1
The best part of the movie is a 60-second homage to a good film by demme.,0
During their heyday.,1
Most original.,1
It's about as convincing as any other arnie.,0
As usual suspects.,1
A young woman with charisma knows how to hold a screen.,1
"Something of bubba ho-tep may end up on a shelf somewhere if it explodes obnoxiously into 2,500 screens.",0
More stupid.,0
His work is different from typical love stories.,1
"In exploring motivation, fails in making this character understandable.",0
The film is a group of people.,1
It is backed by sheer nerve.,1
Pass for a thirteen-year-old's book report on the themes of 1984 and farenheit 451.,0
It is an all-time low for kevin costner.,0
A clever concept.,1
The sum is the sum.,1
It has too much dialogue and nutty cliches.,0
The auteur's professional injuries were contemplated by the intellectual lector.,1
A work of quiet power.,1
It is fascinating and playful.,1
The kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd would be the kind of production.,0
One of pacino's most daring and complicated performances is what he gives.,1
A film that is very unpleasant.,0
There is a video game pit in the theater lobby.,0
It's often food-spittingly.,1
It can be cheapened.,0
"I'm giving it a strong thumbs up because ice age will warm your heart, but it won't drop your jaw.",1
It seems like it's not worth the effort.,0
A crushing disappointment.,0
Offering something original.,1
There is a stop-and-start pacing.,0
Attempts and often achieve a level of concern.,1
This is a poor remake.,0
"bland hotels, highways, parking lots",0
Credibility and narrative grace.,1
Money oriented.,0
It was a very rewarding experience.,1
It's begun to split up so that it can do even more damage.,0
It's pleasant and has attractive men.,1
And moving quickly.,1
A serious contender.,1
Those that were rejected must have been terrible.,0
Immediately succumbs to gravity and plummets to the ground.,0
surprising winner.,1
"That is so stupid, so awful, and so enjoyable that it leaves you giddy.",0
This was disappointed by a movie for a long time.,0
This one is terrible.,0
Cute animals and clumsy people.,1
technically and artistically incompetent.,0
It's cynicism every bit.,0
"A doctor's office, emergency room, hospital bed, or insurance company office.",1
This bold move works thanks to everyone from Robinson to the key grip.,1
"George hickenlooper has had some success with documentaries, but here his sense of story and his juvenile camera movements smack of a film school undergrad, and his maudlin ending might not have gotten him into film school.",0
"The picture is constructed around flimsy ideas, which is a tactic to cover up.",0
Is there more to serve than silly fluff?,0
It is not a novel endeavor.,0
A hit.,1
Outdoes its spectacle.,1
"In his earlier film, freundlich bears a grievous but obscure complaint against fathers, and circles it without making contact.",0
It's nice to see a movie with a heart.,1
brisk hack job.,0
The plot weaves us into a web.,1
It's fascinating.,1
"A movie that grips and holds you in attention, and a vivid, spicy footnote to history.",1
This coming-of-age tale is a treat because of fine performances.,1
raw emotions,1
There are thick clouds of denial.,0
It is one of the best date movies of the year.,1
It's important to educate.,1
For adults.,0
It is disgusting to begin with.,0
The most audacious.,1
sucks you in.,1
There are only weak claims to black comedy.,0
The documentary is delightfully entertaining and joyous.,1
That is boring.,0
An accomplished actress.,1
Encouraging effort,1
That is shapeless and uninflected.,0
The video was shot on a digital camera.,0
The more problematic aspects.,0
It is not a perverse libertine and a danger to the community.,0
It is a failure.,0
There is intricate magic.,1
It goes down easy.,0
Otherwise appalling.,0
The narrative is fairly trite.,1
The actors are reaching for the back row.,0
Director jon purdy has a sledgehammer.,0
His movie is bad.,0
Gay-niche condescension.,0
It's lousy and I hate it.,0
Jack nicholson's career has been fairly quiet.,0
"The picture is lovely at the end, even when there are lulls.",1
It's like a fragment of a potato.,0
jackass is a cheap and ugly version of a candid camera.,0
A film that is distinguished and thoughtful.,1
The film ascends to a frenetic life so teeming that even cranky adults may rediscover the quivering kid inside.,1
A triumph of emotionally and narratively complex filmmaking.,1
There are clever ideas.,1
A bagatelle that plays like a string of acting-workshop exercises is nothing more than an amiable but unfocused bagatelle.,0
George hickenlooper has had some success.,1
An artist who is tired.,0
Is it the luckiest stroke?,1
exit,0
John wooed kong master.,0
Would it be possible to make it?,0
Attempt to pull it off in a different way.,1
insult the intelligence of everyone.,0
He overcame his personal obstacles and became a good man.,1
It was remarkably unpretentious.,1
Life is a gamble and last orders are to be embraced.,1
oddly stylized.,1
The lump is enjoyable.,1
A treatment that is unsentimental.,1
A deep bow.,1
"A story that tries to grab us, only to let go at the wrong times.",0
There are drains.,0
What is essentially an extended soap opera.,0
Sometimes it was liked.,1
"Each scene drags, understating the obvious.",0
"Sometimes inconsistent, meandering and sometimes dry.",0
"That is a biography, entertainment and history.",1
I encourage young and old alike to see this unique and entertaining twist on the classic whale's tale.,1
The acting by the ensemble cast was poor.,0
There is no depth or complexity with the exception of the scooter.,0
It verges on pretentious in a way.,0
The film's title is simple and shows utter loss.,0
That is as over-the-top as the family is.,0
The piece is deeply absorbing.,1
It is sure to raise audience's spirits and make them sing long after the credits roll.,1
"sc2 is a christmas movie that is autopilot and lacking in imagination, yet it is geared toward an audience full of masters of both.",0
hideously.,0
Leave.,0
The writer-director's even-toned direction.,1
mtv doesn't know how to tell a story for more than four minutes.,0
"The first two stories are ruined by amateurish writing and acting, while the third feels limited by its short running time.",0
It is incredibly dated and unfunny.,0
audacious ambitions,1
It was a hard-won victory.,1
Plotless.,0
"The film is a mix of styles and tones, with one moment a romantic trifle and the next a turgid drama.",0
"Even when her material is not first-rate, she is always a joy to watch.",1
It loses its sense of humor in a lot of failed jokes.,0
Rent from frame one is low.,0
There are various wet t-shirt and shower scenes.,1
This is beautiful filmmaking from a master craftsman.,1
So downbeat.,0
It is a film that shows the importance of love and friendship.,1
They play their roles with charm.,1
Is that wind-in-the-hair exciting?,1
Good seeds.,0
It is immensely ambitious.,1
In this mess.,0
"During a summer of event movies, a spy thriller like the bourne identity is packed with intelligence and is just as satisfying as action.",1
I watched juliette lewis play a salt-of-the-earth mom named minnie in a ridiculous wig and no respectable halloween costume shop would ever try to sell it.,0
Ideally.,1
Surprise,1
Being exciting.,1
"betrayal, deceit, and murder.",0
With all the usual flair.,1
I actually have something interesting to say.,1
"I have seen brosnan before, but he is more aggressive in this film.",1
Like living on the island.,0
There is a plot and a repetitive piano score that made me want to scream.,0
"They are both excellent, in a way that allows us to forget that they are movie folk.",1
He drags it back with one hand.,1
