sentence,label
"Interesting cinematic devices ( backmasking, cool visual) and some wickedly sick and twisted humor.",1
You should be able to find better entertainment.,0
Any given daytime soap has a cutting-room floor.,0
good cast,1
is a delightful lark for history buffs.,1
It sounds like men of low intelligence are scheming about women,0
While drawing engaging characters and making the pages laugh.,1
The flaws,0
An audience pleaser.,1
You must achieve a really big intensity of nearly dadaist proportions.,1
Gutlessness in direction.,0
Dialogue that is thoughtful.,1
"It's been overexposed, redolent of thousand cliches and yet.",0
If there is a case of masochism you need an hour and a a half to blow it.,0
It was incongruous and ultimately defeated the film.,0
Like a skillful fisher.,1
The film is touching and stereotypes are annoying.,0
It shows the problems and characters.,0
It tries to pump life into people from eastwood's dirty period by trying to make them happy.,0
"The good sound, the lack of climax and the fact that the film's producers are attempting to make a good guy look bad are terrible.",0
A exercise in a chill out way.,1
cletis is highly studied and reliant on its ability to make a viewer happy.,1
"Since the good news bears, the film is an underdog.",1
Sade is a great film that's smart and nuanced and contains information on what might have happened at Pictures on the hill.,1
My greatest pictures were taken by drunken masters.,1
"I felt as though I was in the tiny plane that had the giant camera around, sweeping and gliding.",1
A coming-of-age story that will appeal to all ages and could be the first narrative film to inform you by the cellphone age.,1
a sitcom akin to one of the TV shows.,0
Martha Stewart has a decorating program.,0
pulls the film down.,0
The superficial way.,0
A quick laugh.,1
A strong narrative.,1
This is a thrilling and silly film.,1
The clich̩s and pabulum plays like a 95-minute commercial for the NBA.,0
There was nothing dull about the dialogue and the girl who came along was both shallow and dumb.,0
It was bad of a movie.,0
It's saucy.,1
The sensational true-crimesHell-Jaunt may want to go more experimental with its story.,1
Hand in hand.,1
The feeling is pleasant,1
"There is a haunted house, a haunted ship, and what will be its next step?",0
Power lunchers.,1
Amusing and offbeat humor.,1
A ridiculous dialog.,0
It's no good inside.,0
The piece is very handsome and brutally honest.,1
Do you have a clue about the park?,0
There is no need to go wrong.,1
This was gooeyness.,0
I heard horrible words and Terrible words.,0
There's no exercise.,0
It was totally overblown.,0
Above the norm.,1
Try hard.,1
"In an organic way, you should accept it and go with the flow.",1
reliable,1
"Unusual, original.",1
The cast is the type of people who fans of gosford park will assume is nothing more than an all-star reunion.,1
A very important resonance strikes.,1
The idiocy of wilde has always aided being overcome its weaknesses and parker's creative interference.,1
It's impossible to get over that.,0
void,0
It would be nice to pay back to viewers.,0
Is it how you go off?,0
rich with human events,1
Go in the other direction.,0
A tradition-bound widow is drawn to exotic belly dancing as a result of the transformation she has undergone.,1
Not quite.,0
lacks the intrigue and charm of the tv show.,0
It was subtle and rich.,1
Last summer we had to go through some hardship.,0
I'm not sure I like the end of the movie but I will recommend Secretary based it on the wonderful acting clinic puton by Spader andgyllenhaal and the unique way Shainberg told what he meant by a sweet.,1
triple x marks the spot if you like an extreme action-packed film that has a little humor.,1
There are some really terrific setpieces.,1
Could enjoy it.,1
"When the comedy is making a cold vacuum of comedy, it takes plenty of heat to start a reaction.",0
It is a good idea to shake your head all the way to the credits.,0
A consistently clever and suspenseful way of life.,1
The movie gets a full theatrical release because it has a lot of star power.,1
Amazingly dopey.,0
It is a good idea to touch you to the core in a film.,1
She reveals how bad a actress he is.,0
A well made film in need of some trimming and some more chemistry between its stars.,1
That's funny and human and it's pretty darn wonderful.,1
contemptuous ofsingle female population,0
There's a weirdly engaging and unpredictable character piece that's been a part of this year.,1
One of the prettiest ages a young person can experience is aged 6 to 12.,1
The film has a  cooler' rating.,1
"It's refreshing to see a movie that embraces its old-fashioned themes and in the end, it is very original.",1
engaging examination,1
It is a triumph.,1
This is even better than the fellowship because of aragorn's dreams.,1
It is best to lose your memory minutes after it is over.,0
The honesty and dignity that the performances of the children have is unbelievable.,1
"Will at most have a dream view of the west, at least during the movie's time of weakness.",0
lacks the inclusiveness that is the genre's definitive features.,0
hard ground,0
It has all the randomness of a dream.,1
"I don't care to count as unoriginal and already recycled many times, as they come.",0
His picture- perfect life is something that he considers.,1
"Kids in the screening had a good time, clapping and cheering, but little else.",0
Is a good person even if he is also a piano player.,1
There was recklessness and the result was retaliation.,0
Imagine benigni's pinocchio becoming the Christmas perennial,1
The build-up of the material is long.,0
was funny.,1
That flew at such a fast pace that it was the only rip off that we were aware of.,1
Its time is closer to two or three hours.,0
A great performance by a young male in the portrait of a modern lothario.,1
It was amusing and interesting.,1
They were overrun.,0
Well shot.,1
It was seen as a sense- of-humour.,1
This is loud and overwhelming,0
Movie making exciting.,1
They were offensive and redundant.,0
"In this picture, it's very rare to see it come alive as its own fire-breathing entity.",0
The subject is also treated with affection and respect.,1
The narrative was mostly based on on camera interviews with several survivors who had riveting memories.,1
Audience members are variously victimized.,0
You may be surprised by the different tones of spielberg's work.,1
That works,1
"animation is a great way for children to express themselves, because of how it takes the minds to another world.",1
A large box of goodies,0
Gory massacre is your idea of a nice time.,1
There will be obnoxious special effects.,0
There are giggles and things of that nature.,1
It was said you were warned.,0
It's a great idea.,1
There is a mixture of comedy and melodrama within cinematic intoxication.,1
It's just the point of a movie that has a disappointing ending.,1
A family movie that makes you laugh is suitable for all ages.,1
saturday morning tv in the 1960's has cheapo animation.,0
As a crowd pleaser.,1
alcatraz is a Mexican.,1
She doesn't have skills or presence to regain the ground.,0
A low-rent retread of a non-native.,0
The film is a great cinematic polemic.,1
"There are nolikable characters, setups that are not verydimensional and threadbare comic designs.",0
"Most of the psychological and philosophical material in soderbergh's movie is put in italics, rather than in the form of intelligence, because he believes that a sense of brusqueness is created.",0
It's a comic book with morals.,1
It accurately reflects rage that fuel the self-destructiveness of younger people.,0
unstoppable superman.,1
hilarious lyrics.,1
happy,1
Counter-cultural.,1
deflated.,0
There is a very entertaining and thought-citing film.,1
"It was worthy, worthy.",1
"The movie is dull, and it's very short of adventure and song.",0
Piffle.,0
fresh.,1
"While some movies want to be frightening, and some movies do not want to be stupid, there's a different sort of film that doesn't care about being stupid.",0
It was a dreary piece.,0
Of magic.,1
birthday girl seems to enjoy her own transparency and does not try to surprise us with plot twists,1
It is entirely witless.,0
erotically.,0
Difficult excuse.,0
"It's a must-see for everyone from fans of thoughtful war films, to those interested in the sights and sounds of battle.",1
"By its artistry and heart, it could be.",1
"It wouldn't hold up over the long haul but in terms of the movie,finch is the worst Saturday night diversion you will see.",1
One terrific score and attitude to spare is what has made has so successful and imaginative.,1
"If you have not seen chaplian, you will still be watching it on the screen.",1
It's like dying and going to celluloid heaven.,1
A comedy about hip hop music and culture.,1
It's perfectly safe.,1
jackson,1
There are plastic knickknacks.,0
If the goal was ambitious.,1
It shows a lot of charm.,1
Ascensars.,1
Stretched out to show.,0
It is hard to resist the pleas for the protection of the wildlife and the surroundings.,1
Quite tasty.,1
"A tightly directed film, which is highly professional, is old fashioned in all of the ways you'd expect.",1
As a great apocalypse movie?,1
A feature debut that was fully formed and assured.,1
The trappings of an adventure.,1
Any rock pile will do something.,0
Too high for an older one.,0
Have you stayed there?,1
"It is a story that stands out thanks to its originality, humor and pathos.",1
lacks the skills or presence to get back on top.,0
Any sizzling thing.,1
Is this a director to watch?,1
It is worth looking for a cast of a-lister Brit actors.,1
"Even though the cheeses it operates are low-graded, it never gets the grade as garbage.",0
It is precision.,1
filmmakers following the books,0
It is unnecessary a pre credit sequence.,0
loveable.,1
You can feel the warmth.,1
The damage caused by thisdisease,0
This is something that is required.,1
Someone who has had no sleep for over a decade suddenly will wake up and notice what's going on.,1
love to have their children,1
terrific,1
It is based on a real and very scary tale of a hidden invasion.,1
It was slick.,1
The web of suspense matches clancy's excitement.,1
The start of a movie leads to an atmospheric meditation on the life-changing chance encounters.,1
Disney movies are made of this stuff.,1
bears is low groan toguffaw ratio,1
The game appears and plays like a version of 40 million dollars' worth of video games.,0
That is something I just did.,0
There are lulls and the emotions seem legit.,1
The sort of romance brought on with a lot of wit.,1
It was lush.,1
Family oriented.,1
psychological drama.,1
It looks like the tenth film in the series looks tired.,0
The resemblance to a relic from a distant era felt silly rather than plausible.,0
Any sane person that is scared away by alone should be warned.,0
A drama about the grief and loss of an old age.,1
Look at tinseltown.,1
A great one.,1
The movie will likely make women fight.,0
"For the rest, a film is for the people with a conservative spirit and a weakness for heart and spirit.",1
meditation,1
A mother and daughter with Downs Syndrome,0
too good.,1
It is weird.,0
These are obstacles.,0
"funny, at the same time punny.",1
Unbreakable,1
I think it's better still.,1
It is possible that may be shallow.,0
"Absolutely stunning, skyscraper trapeze motion.",1
no rhythm,0
Is there time left?,0
The dramatic substance that would shake us in our boots would be lost..,0
It is sad and insufferable.,0
A stop to being clever and an end to be silly.,0
unwieldy device.,0
He could be going for his 12th nomination as a result of showing he chooses his roles using the accuracy of the insurance actuary.,1
The musicians are suited to be captured in full regalia.,1
This is a small film.,1
Laughing is a variety.,1
The oscar wilde is playing.,1
You have to call it : jar-jar binks.,0
Abandon.,0
Around this point.,1
A familiar road with some twists.,1
"There was too much excitement, flashbacks, and a choppy ending.",0
A great performance - ahem.,1
perspicuous but even more precious.,1
It was a side dish no one had ordered.,0
He takes every potential laugh.,1
It's cliched.,0
It's splatter fests.,0
important film.,1
Somewhat funny but also cowardly autocritique.,0
When her real-life persona is so dull it makes it hard for her to have fanciful dreams.,0
We keep getting lost in a less compelling historical tale and opting for a less appealing soap opera.,0
It is most surprising.,1
"It is sweet, funny, charming and completely delightful.",1
One fantastic visual idea is memories,1
"In this interview with the assassin, the focus is on a recovered relic and less on a documentary.",0
Is it really possible to go anywhere?,0
The funniest thing about American comedy.,1
"Also, are they?",1
A romantic comedy at the workplace has a way of approaching it.,1
She seems to have tried.,0
A screenwriter's native language.,0
Too drinken on a party favors to sober us up.,0
This predictable romantic comedies should be fired after sandra bullock and Hugh grant were part of it.,0
The pivotal role of imagination in the development of rowdy teens.,1
Liatto has a tough spot because he's been made to feel uncomfortable by his character's deceptions that ultimately affect him.,0
A great directorial career.,1
imperfect,0
Remarkably alive.,1
"Only the harderhearted scrooge could fail to respond, as it was executed with such gentle but insistant genuineness, and such good humor and appreciation of the daily grind.",1
"It isn't as funny as it could be, for a good while.",1
"It is recommended that patients be prescribed more than is actually needed - as a Dentist's Waiting room, with soothing muzak and a cushion of predictable narrative rhythms.",0
A young woman with good taste is charisma.,1
It's a sad and sordid universe.,0
It pokes fun at small-town pretension in the lone star state.,1
It is a beautiful young talent in a very intense psychological maze.,1
"I think it is more like sitting inside a cafe in a downtown area, hearing so many moans about nothing, trying desperately to change tables - it is almost like sitting in a city caf.",0
There was little fascination in the swinging.,0
Wewannour money.,0
The most amusing idea.,1
bean drops the ball many times.,0
That could be a lot of fun.,1
It's wonders to bring the story's morals into richer meaning.,1
Remarkable about cling-to traditions and their significance.,1
A very long 96 minutes.,1
Also incredibly depressing.,0
That sustains the bonds of love and friendship.,1
Your breath's taken.,1
"It is a psychodrama with rough around the edges, low budget and has a lot of frightening elements.",1
"dull, thoughtless and ponderous.",0
A romantic comedy about a group of berlinan friends who face arrest after a decade of bondage.,1
Goals.,1
vincent gallo did a great job.,1
He commands attention.,1
"off, off in a good way.",1
"It probably wouldn't please most audiences, but it is likely to please people who like movies",1
overwhelmed by its non purpose.,0
Enjoy the actors hamming it up.,1
He had an offbeat sense of style and humor and it could be that he's a reflection of filmmakers like coen brothers and Steven Soderbergh.,1
You might not have noticed if the movie was better.,0
Americans,1
It's a rather listless amble down.,0
It seems like another pointless excursion into the bottomless pit that will be more or less how it happens.,0
What it lacks in freshness.,0
It is a priceless item and also a sweet treasure.,1
"When you sit around a campfire in the middle of the night telling spooky stories to your friends, you are given chills similar to when you sit around a campfire in the middle of the night and tell chilling stories to your friends.",1
"Eight legged freaks is a clever, funny and amused film that leaves one with a feeling like they've seen a movie without the trailers.",1
"It's as if it happened last weekend, with several survivors with riveting memories that are crystal clear.",1
It's too terrible.,0
promising cast.,1
overflows with good and bad.,1
The information and the dialogue were pretty much a Surfeit of the past.,1
An elegant film has frequently unexpected twists and an intermutingling of naivet and sophistication,1
"There is a plotthin, uninteresting characters who are not interesting enough to keep the plot interesting for two entire hours.",0
The hell-jaunt connoisseurs.,0
The power is expressed,1
Didn't they think that all this emotional misery was necessary?,0
dana carvey is giving poor man nothing to do that is funny and then expects us to laugh because he is so goofy all the time.,0
This somewhat tired premise is breathe life into.,1
If he were given the budget to make the kind of work he is writing it would would be great.,1
It was glaring and unforgettable.,1
It's the benefit of being able to give a performance.,1
Being insightful,1
3000 actors appear in full regalia in a staged ballroom scene before it builds up.,1
"He made a mediocre movie that was boring, boring, uninteresting and barely anything.",0
Like a car.,0
Can throw a torpedo through some of the holes.,0
South Korea.,1
"If anyone is lost of the dry humor that made audiences on both sides of theatlantic love him, then let me know.",1
Has done the difficult thing.,1
While brother's script stumbles over a late-inning twist that makes sense.,0
Simply find it hard to feel right.,0
Is thorough.,1
The dramaturgy should be bogged down with more seriousness.,0
"A fun family movie for all ages: a movie with laughs, tears, and realization, and it is always too late for your dreams.",1
The cockettes camera craziness had a great benefit to filmmakers David Weissman and Bill weber.,1
Popcorn is always available if he's not on the scene.,0
He began with spielberg and went directly through the ranks of the players.,1
A 1986 harlem in New York is not like any other harlem in it's area.,0
The visual flourishes are good.,1
Is this about anything?,0
The elements are familiar to bruckheimer.,1
astonishing growth.,1
Its strange sense of technology and humor.,1
It is far more than we could imagine.,1
Their work is excellent.,1
It's easy to quibble with a movie boasting many genuine cackles.,1
Do not.,0
The most hard-spirited person,0
Some of your seats are a couple of times.,1
"It's an enjoyable primer for the recent history of the region, and would be a terrific learning tool for tenth graders.",1
"The film is bright, intelligent, and funny at the same time.",1
An individual who makes films.,1
for something really exciting to watch.,0
The summer season is over.,1
"If you shoot something on crummy-looking videotape, you should have a hip name.",0
"To be grandioquent, to be grandiloquent.",0
Was it Nathaniel day-loss?,1
The show's concept was strain.,0
Love and power are the things that we think of most.,1
Take a minute and enjoy.,1
At least he is able to provide an itch to explore further.,1
That project makes it pretty fascinating.,1
The moralizing.,1
Spectacular finishing one.,1
"It is at an incredible level of power, richness and beauty -- as emotionally grand.",1
"If it had taken about half-an-Hour or a tvspecial, it would be light-years funnier and last a lot longer.",0
A history lesson and a adventure story can be had.,1
Break your heart with a single stroke.,1
"A lot of interesting stuff on "" home"" is delivered by the people of the various households.",1
The movie is in an elite class.,1
It's not needy to apply.,0
It's a possibility that may be disappointed.,0
A regimen of sleep and eating that is sane.,1
ignite a fire.,1
"Where janice beard is less than optimal in its recycled aspects, implausibility, and pace.",0
Absolutely no idea,1
The was developed a short while after oede,0
"It is verySimply, a joy to watch, and to listen to.",1
Unlike a bottom-feeder sequel in the escape from New York series.,0
A teen film has a message of good fortune.,1
The famous director's life has pieces.,1
There is rash.,0
Cyber culture is a vehicle for electronic expression.,1
To be the film's most admirable quality.,1
Iwai's images are gorgeous.,1
The rich doesn't need it.,1
Films that celebrate the universal human nature.,1
Could the story of spider-man have been better brought to the big screen?,1
It's very unpleasant.,0
A very sad and rewarding drama.,1
"Take your tap, feel the screen writer at the moment.",1
There is a point.,1
The most detail isCondensed,1
It isn't clear if esther remains an unchanged dullard.,0
"It was much, much panache.",1
It was moments to keep it entertaining.,1
"There is a question that comes to mind, Why is this boring?",0
This is a really bone- disturbing tale.,1
It was messy.,0
Too many story lines ruins the writing of the screenplay.,0
find greatness.,1
There are so many films that are both funny and offbeat that can be had.,1
To please people more.,1
It seems to like its own transparency and doesn't try to surprise us with plot twists.,1
It was just so bland.,0
Consider the movie a litmus test for the kind of person you would like to go out with and for the director you admire the most.,0
Its interested in nothing.,0
"The original, quirky, quirky.",1
"It's wonderful and charming, and totally American, too.",1
The piece celebrates the importance of heart as much as humor.,1
It is a repellent,0
"Before I see this piece of junk again, then.",0
romanek continues to add flourishes that seem wrong.,0
It's all very charming and sweet.,1
This depiction is very realistic and intelligent.,1
A very entertaining and impressive celebration took place.,1
"It is a very important condition for the old to have, and often Misconstrued as weakness.",1
The thing is empty and pulsisy.,0
It was time to rid the bicentennial man of the sentimentality that was associated with it.,1
The behavior of individuals is considered ugly.,0
Possibly the most well-rounded guy in the universe.,1
It was a good idea and a bad one to turn it into a movie.,0
"It's another one, chaotic and disorganized.",0
A great piece of cinema.,1
unbelievably beautiful,1
Find a movie with a bigger heart than a barbershop.,1
A portrait of a woman.,1
The simple telling.,1
"A sense of suspense and intrigue, intriguing characters and weird bank robberies.",1
One of the most excellent films I've ever watched.,1
Love and longing.,1
thoroughly satisfying.,1
It is the best performing in either past year or future years.,1
If they are even,0
"Absolutely great, extremely well paced...",1
"Of the joke, butt is responsible for its own absurdity.",0
It was exciting.,1
Be respectful.,1
An acting exercise that can be faked.,0
Something special is what the person would expect.,0
It is strange and believable.,1
A boring movie.,0
aimless.,0
It's funny and light.,1
"During sunset, they walk on a beach.",1
Self-destructive ways include self-hating.,0
"It is a compelling story with a lot of tension, thanks to little commotion or noise.",1
Is that actually doa?,0
"Hip, is that correct?",1
It was funny and fun.,1
It isn't clear whether jason x is bad or not.,0
Had I used the two hours I had I'd have liked it much more.,0
You may try to drown yourself in the lake after that.,0
There is green grass.,1
An action hero deserves the respect of people if they are inspired by more than franchise possibilities.,1
It was robbed.,1
Following your dreams.,1
"The film has its flaws, but it is an example of a kind and a good looking movie. Mandy Moore leaves a positive impression.",1
The preciseness is detailed.,1
It's dull Hollywood romance.,0
A perfectly rendered period piece and a coming of age tale are included.,1
"is pleasant, nice, Diversion and modest, it is definitely a step in the right direction.",1
The script is witless.,0
The film gets very close to the chimps in a similar way as goodall did.,1
As it explores the horrible aftermath of one frightening day it carries you along in a torrent of emotions.,1
How thoroughly unrewarding all of this is.,0
There is a lot of skill and determination behind the film's determination to surprise.,1
Should be thrown back in the river.,0
There are intriguing characters and suspense.,1
Comedy is a genre.,1
sabotaged,0
On some levels.,0
A theater.,1
"After shock treatment, not much changes.",0
It's a good film and be remembered as one of the better ones.,1
"The elements were all present, except for the lack of a pyschological center.",0
Highly spirited.,1
Its considerable power is drawn.,1
The filmmakers and studio made a decision to try and make this film into a scary movie.,0
Self-esteem and self-awareness.,0
I was covered in disguise.,0
It should be a night out at an an amc.,0
Is one of the reasons he makes one mediocre movie after another.,0
It is lovely with its wisdom and humor.,1
There were issues with this movie.,0
You have spent almost two hours of your own time with this silly little puddle of a movie.,0
In the studio the most unpleasant things.,0
It's too smart.,0
More than able.,1
tackling the serious themes,1
Quite frightening.,1
It is impossible to believe anyone in his right mind would want to see it.,0
He makes them neither but he seems to want those.,0
The sky wanes.,0
It is unjudgemental about its characters.,1
"Unless you're particularly interested in bob crane, I don't think this film will leave a lasting impression.",0
I like the looks of this film.,1
The performances were ditsy but touching.,1
You want chris smith's next movie?,1
It is much.,1
It is sterile.,0
It calls attention to a serious problem thatHollywood has ignored.,1
"the movie is darkly hilarious, energetic and surprisingly gentle, and entered into a realm of films that are almost exclusively porn.",1
fudged opportunities,0
Thought provoking picture.,1
It is elegant.,1
And yet completely familiar at the same time.,1
"Accurately vague, but also meaningless.",0
"The routine of the pretentious spencer wannabe would be offensive, repulsive, and gross if it was funny.",0
When they are old enough you can watch video of them until then.,0
How long should this movie last?,0
Cinema has split up so that it can cause even more damage.,0
There was so much slapstick.,0
is a wonderful movie.,1
Tv movie approaches are clunky.,0
A good premise.,1
The goal.,1
A defined form.,1
"When the original was released in 1987, it wasn't just for people in swimsuits.",0
The funniest film you will ever see,1
It is said that kate is bright but isn't worth the bother and that she and janine and molly deserve to be with each other.,0
relayed with great care.,1
It is a routine thing.,0
You could have a strained brain.,0
It is very trashy and fun.,1
Ultimately finding redemption is the goal.,0
It's social and political potential.,1
It will make sense to subjugate truth to soap opera's demands.,0
They were dishonest and pat.,0
To find a place in those animated classics.,1
fondly,1
makes up for lost time.,1
His body,1
"Both are made of some weird things, defined by their dimness and quirks.",0
There's just more of the same.,0
It be awful.,0
orange county is not very funny,1
The movie has a difficult time balancing its violence with the philosophy of Kafka.,0
A boost in energy.,1
They are probably not going to leave a lasting impressions.,0
The story is predictable. The jokes are typical of sandler fare,0
It would in moist eyes.,1
The kind of film that will only be made by Africans are those that are sensitive toward African-Americans.,0
spy kids 2 is very rare among sequels.,1
It s fun.,1
The bad acting by the ensemble cast is worse.,0
The directorial debut has certain things to offer.,1
"Motorcycles, skateboards, and bikes are mounted with special camera mounts which allows them to have an intense experience when being displayed in imax screen.",1
Little is said about women and single females being 40 years old.,0
The actors acted well and the film is well acted but is not easily forgotten.,1
"It makes kahlo's art a living, Breathing part of the movie catapulting her into her own work.",1
generic romantic comedy was given to the movie.,0
You may not have heard it.,1
rare treat that shows promise in digital film making,1
It was white- knuckled and unable to ignore.,1
The most outstanding short story writing.,1
A movie about a jackie chan.,1
"ramsay's three short films and two feature films are testament to her incredible talent, and here you can bet her next feature will be just as exciting.",1
I call it chris.,0
"I had injuries and bled on the hard ground, I wanted this to be more complex than it was for us soldiers to be remembered by.",0
Triple x is a big hit with the audience.,1
the strengths that last.,1
More advantage on cable.,0
sub,0
It's quite interesting to see the cinema.,0
There were some of the worst films in 2002.,0
That formula makes fish do things that are hard to do out of water.,0
It's not too significant.,0
A pointless film with no merit as it come along.,0
Warm over the pastiche.,1
The film is a tale of a widow who changes her life because she ends up in the belly dancing world.,1
pathetic,0
The chapter in the life of the celebrated Irish playwright and poet was written using a clunky tv-movie approach.,0
hold up well.,1
Sorrow and old age.,0
The right to be favorable compared to the others.,1
"In an irresistible junior high way, and consistently funny.",1
A very good first 101 minutes.,1
"The quality band is on a path to striking a blow for artistic integrity, and they will certainly receive new fans.",1
"It was very good, and even a simple  goddammit.",1
The heat would need to be generated enough.,1
You can simply follow the same process of selling your film to the highest bidder and walking away without anyone knowing your actual identity.,0
maguire made it a comic books with soul and it's still a comic book.,1
A new feature film called GIRLS N' SWIM was created by a very talented director to watch.,1
Out of control,0
A satire.,0
It is a philosophy shown by everyday events.,1
"blessed with two fine, nuanced leads.",1
It was particularly tight over the nearly 81-minute running time.,0
It was revulsion.,0
splashed and entertainingly nasty.,1
It is enjoyable toadults.,0
"It's a disaster, with boring characters.",0
The movie focuses on the city and the town where heida and her mother lived.,1
The layers are well-developed characters and,1
It is smart and subtler than blade runner but may prove too convoluted for summer audience.,1
There is a need for a cube fix.,0
As uninteresting.,0
Don't look away from every frame.,1
"It is recommended to viewing for its courage, ideas, technical knowledge, and acting.",1
"There is lively intelligence in the artists, and they perceptive when it comes to their lives.",1
It is surprising that the film is actually going to be in theaters.,0
"You have to understand that when you subjugate truth to soap opera, it can result in a tragedy.",0
It was anemic as a disappointment.,0
mythic status in modern culture has been earned by a person.,1
It is pleasant and the pro-wildlife sentiment is welcomed.,1
The film has its left Elbows sticking out where a man's knees should be.,0
Adam sandler has some physical contact with someone.,0
"slackers can often be seen as a joke instead of a subject, which means he should often forget about his fans.",0
The movie will likely set the agenda for the cause of woman warriors in decades to come.,0
The limits of a film.,0
The combination of the thriller and how people cross and change in different ways is intriguing.,1
The masterpiece is the real one.,1
Do we have that option to slap her authors as well for being ignorant and poor?,0
late in the day,0
A new trick,1
A lot to not be pleased with.,0
tian's talent hasn't slowed during his absence.,1
The conception works better than it does the execution...,0
The film is dull and uninteresting.,0
The movie with a twist is better suited to video- viewing.,0
It is a desolate air and skins have it.,0
An artistic expression.,1
Great cast.,1
It feels familiar.,1
"reacting to it, thinking as the protagonists struggled, being aware of its inventiveness, feeling at the mercy of its inventiveness",1
Extreme operations exceeds expectations.,1
good fight.,1
kind of an authentic feeling.,1
But very good natured.,1
"Does all of this and more, while still being one of the most amusing social commentators.",1
hollywood sequels are a bad name.,0
entertain,1
This engaging mix of love and bloodletting is a certain robust.,1
It's scary- funny.,1
favorite,1
Terrible romance.,0
So engaging,1
The heart is just as important a Humor.,1
bungles their way through it as if they were a series of Bible parables and not the story.,0
sketches leave any true emotional connection out of reach.,0
It is smarter and less subtle than blade runners.,1
I think having an old friends for dinner is similar to having an old friends for dinner.,1
This chiaroscuro of madness and light had a lot involved in creating the layers of the imagery.,1
There have been errors with continuity.,0
It's always fascinating.,1
with problems.,1
It is one of the most unsubtle and drastic shocks since the death of the evil dead.,1
To those who took the guilt-trip route.,0
It succeeds,1
That is as much intelligence as action.,1
Change can be an almost intimate experience of displacement and displacement can impart a sense of change.,1
Windtalkers seem to have removed material from every old world war ii movie.,0
Every clich.,0
The powers that are beyond imagination.,1
Canada.,1
The process of healing is torturous.,0
the idea of lightening people's load,0
"A sports drama which was mostly believable, low-key, and inspiring.",1
Inspires.,1
A wannabe comedy about the world.,0
It's gratifying to watch a film like the hours when you can't see movies in winter.,1
What difference would it have made if the greengrass had gone a tad more for the amount of intelligibility?,0
", a crime comedy.",0
It's enjoyable.,1
A lot of laughs will make interest last.,1
A large cut above the rest.,1
The plot isn't very random.,0
Delightfully charming.,1
There were multiple oppositions stacked with pieces.,0
The film features boring film characters and a poor car chase.,0
The boy is awe and affection and has a weird urge to get on a board and shred.,1
The cast is so engagingly messing around that the funny part of this one is that it is almost the same as malle's dud.,1
The film has annoying stereotypes.,0
Will probably be more into watching.,1
unclear.,0
"Getting it to be anything but frustrating, boring, and useless is what makes it useless.",0
The limits of the film being is extended by taking us into the lives of women who we might not notice if they were walking down the street.,1
"The talent show has been hastily written and is filled with crude humor and innuendo, just like a summer-camp talent show.",0
A routine crime,0
The acting is propelling.,1
The movie is never able to recover from the clumsy portrayal of an ugly American abroad.,0
"By the time the credits roll across the pat endings, the preaching message will have had a warm fuzzy feeling.",1
a remarkable film by bernard rose,1
Can easily find it's way into you heart.,1
It's best to credit most of the movie's success.,1
Its acting is very dull.,1
The hallucinatory drug culture has many aspects.,0
A comic strip contest.,1
It is informative and breathtakingly magnificent.,1
"As far as art is concerned, it's done.",1
That should be punished by a chainsaw.,0
rendered fully',1
Green dragon feels more like medicine than entertainment because the somber pacing and no dramatic fireworks make it look that way.,0
Was really really lousy.,0
The director can make things happen.,1
"The poor acting, flat dialogue and gutless direction given to the ensemble cast are worse than the poor acting by vincent r. nebrida",0
"If the film goes above similar fare, it will also wreck any chance of it reaching that level.",0
It's fun to have it.,1
Untalented musicians moaning about their fate.,0
Be considered for an oscar.,1
The classic wit's identity farce is not funny.,0
The descending spirals downward.,0
"The sincerity was gentle, but insistent.",1
The mexican soap opera is not more watchable.,0
", daydreams, and one fantastic visual.",1
They are not going ot leave a lengthy impression.,0
There is literature about the holocaust.,0
"It may be a vampire tale, but it is good.",1
The week with any disease.,0
winning actor,1
cox has many photos that have some glimpse of existing photos.,1
The entire family is guaranteed to be lifted by this.,1
settled for a good romantic match.,0
"It isn't hard to begrudge anyone for receiving the good karma of the movie in dragonfly, but there isn't a whole lot to like about the film.",0
Its best.,1
"It's a subtle trick to make the silly, over-the-top coda especially disappointing.",0
"K-19 will go down in the annals of cinema stories, but not as one of the great submarine stories.",0
An useful record.,1
highs,1
An oddly offbeat tone.,1
It is widely seen and debated.,1
It hurts your teeth.,0
Her radical flag flies and she takes potshots at the people she dislikes.,0
a new read,0
This goofily endearing gore movie is not something I want to bother with.,1
It makes you feel emotional with the smell of a freshly painted rembrandt.,1
", the energetic and always unexpected performance by,Rachelgriffiths touches the heart and the funnybone.",1
Manipulation anddestruction.,0
We can love again.,1
Awesome work.,1
His range is impressively delicate.,1
Someone tried to get out of the theater by catching the gum on the seat.,0
"It's dark, but it's also funny.",1
Stay with the stage versions.,0
It has some of the best jokes that any film has this year.,1
I was so inventive.,1
It's a future-world Hologram Library Author who knows everything and answers all questions and is well written.,1
A poor clone of a tootsie.,0
It was decided that washington is the best actor working in movies today.,1
There are many hollywood romances.,1
A huge screen.,1
"A special blend of paint colors, different visual styles and a unique look inspired the creation of their own masterful work of art.",1
bale was reduced mainly to batting his eyelid,0
"roger mitchell directed from a position of purpose and finesse, who made the move from pleasing.",1
The summer's best movies.,1
One can find a wonderful image of Tsai on a lot of movies.,1
The movie pretends that the people in it have learned a lesson and no one watches.,0
