sentence,label
84 minutes is a short time for most movies.,0
Loss and denial.,0
It could be better if it were more adventurous.,0
I can say that I don't remember a single name for it.,0
A place to demonstrate their acting chops.,1
The tone is unusual.,1
"Mistakenly, conceited.",0
It's cool,1
The power of this movie is obvious once the true impact of the day occurs.,1
The next incarnation of the love boat is where you are most likely to find actors.,0
It was a missed opportunity.,0
Not Zhang's forte.,0
hopkins fills the screen.,1
The waterboy orgilmore is happy.,1
Achieving some honest insight.,1
Even the most well-informed cinema goers will leave the auditorium feeling confused and disorientated.,1
"Perry's good and his is an interesting character, but serving sara has more to offer than silly fluff.",0
It's like being trapped at a rock concert.,0
It shows you wrong on both counts.,0
The genuinely funny jokes are few and far between.,0
Its lovely and amazing.,1
It was supposed to be a different kind of film.,0
His angels of light.,1
bang your head on the seat in front of you,0
"The diva shrewdly surrounds herself with a company of strictly a-list players, which is her most aggressive and sincere attempt to take movies by storm.",1
But not great.,0
A funny surface.,1
This meditation is moving.,1
Your own life is precious.,1
It was a touching love story.,1
A movie that is genre-busting.,1
"As a noble teacher who embraces a strict moral code, it was absolutely convincing.",1
There is an accessible introduction as well as some intelligent observations on the success of bollywood.,1
exploitation flick,0
brilliantly.,1
An ugly movie.,0
"His latest feature, r xmas, marks a modest if encouraging return to form.",1
It was satisfaction.,1
Someone probing or penetrating.,0
It looks like an action movie but is so poorly made that it doesn't even qualify as a spoof.,0
Propulsive.,1
hero,1
talents,1
You should feel sorry for mick jagger's sex life.,0
The elbow should be where the knees are.,0
The right-wing family is propriety-obsessed.,0
"I can tell you what to think about this movie, in three words.",0
There is a flat,0
Like an overenthusiastic souffl.,0
"The movie's depiction of a future-world hologram librarian who knows everything and answers all questions is visually smart, cleverly written and nicely realized.",1
The story's morals are brought richer meaning.,1
It can really do.,1
Surprisingly.,1
innocent,1
The astute direction of cardoso.,1
For every scene of the movie.,0
The multiple stories are spun in a vibrant fashion.,1
It is an elegantly balanced movie that every member of the ensemble has something fascinating to do and that does not reveal even a hint of artifice.,1
One of the world's most fascinating stories was taken and made dull and lifeless.,0
by then.,1
It was said with sharp ears and eyes.,1
racism,0
Most of the characters forget their lines.,0
The screenplay is intelligent.,1
"The universal themes, earnest performances, and excellent use of music by India's popular gulzar and jagjit singh.",1
An entertaining look.,1
A meditation on faith and madness.,1
wistful new film,1
It is hilarious playing a kind of ghandi gone bad.,1
It is one thing to read about the construction project going on over our heads.,0
"The movie has you at the edge of your seat for long stretches, it is a good race.",1
A $ 99 bargain-basement special is what she likes.,0
Whose pieces don't fit?,0
"In the disturbingly involving family drama how I killed my father, French director Anne Fontaine gives an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition.",1
The cat's meow is a bit odd.,0
It's a film that shows love and friendship.,1
Shoot.,0
of the previous two.,1
Completely predictable.,0
Dreck is low-grade.,0
There is a soulless jumble.,0
The channel needs to be changed.,0
aspires.,1
"It's corny in a way, that's how an expired date is spoken of.",0
Incoherent fashion is increasing.,0
"Excellent, thoroughly involving.",1
"ramsay succeeds primarily with her usual blend of unnerving atmospherics, which include a series of stylized and abrasive pieces that burn into the viewer's memory.",1
Right questions.,1
It's too-spectacular.,0
An infinitely wittier version of the home alone formula.,1
There is a slightly dark look at relationships.,1
"As a noble teacher who embraces a strict moral code, kline was utterly convincing.",1
It is a cold clinical lab report.,0
Are you at the right film?,1
The fiennes have to recite police procedural details.,0
It has all the fun of a very lively dream and at the same time it is funny and frightening.,1
A young woman who wants many things in life but is afraid she will become her mother before she gets to fulfill her dreams.,1
"No matter how cliches are inside, they are not.",0
A delicious crime drama.,1
You can afford the $ 20 million ticket to ride a rocket.,1
Some good character work and lots of political insights.,1
There is a grim portrait of hookers.,1
"These days from american cinema is an uncomfortable experience, but one that is brave and challenging.",1
George clooney was the one who took on such a big job the first time.,1
There isn't a sense of dramatic urgency.,0
Is almost certainly.,1
The production is elegant but audiences are advised to sit near the back and look away from lip-non-synching.,1
I don't know what it means to me.,0
New York fest is thought- provoking.,1
I would have liked it more if Harry and tonto never existed.,0
"Yes, but also intriguing and honorable, a worthwhile addition to a distinguished film legacy.",1
Critics come up with a definition of an ambitious failure.,0
Crawlies.,0
Highly entertaining.,1
One of the most high-concept sci fi adventures tried for the screen was bladerunner.,1
"It never gets to the boiling point, but is able to sustain a good boil for most of the time.",1
There are some interesting questions about the difference between human and robot life.,1
Seemingly bawdy.,0
Most of its ilk.,0
It was savory.,1
"The film is badly edited, often awkwardly directed, and suffers from the addition of a pre-credit sequence designed to give some of the characters a back story.",0
It is remarkably.,1
Why is it so successful at that?,1
They need all the luck they can get to figure out who is in this mess.,0
Really awful drek.,0
It is important to breathe life.,1
smarter.,1
Targeted to the smallest segment of the population.,0
A significant endeavor.,1
Historical document.,1
It's as funny as you'd hoped.,0
It's a bit melodramatic and dated at times.,0
I'm not sure if people were paid to make it.,0
The most incoherent.,0
"The lady and the duke have something of a theatrical air about them, as the plays are more of a poetic than a strict reality.",1
An overwhelmingly positive portrayal.,1
A strength of a documentary is to ignore bias.,1
It makes your least favorite james bond movie seem more like a clever plot.,0
It works its magic with exuberance and passion.,1
In favor of bogus spiritualism there were sincere grief and mourning.,0
"Don't pay attention to the psychology 101 study of romantic obsession, just watch the procession of costumes in castles.",0
Is it moving?,1
roger kumble seems to have dumped a lot of plot in favor of outrageous gags.,0
There isn't a single jump-in-your-seat moment.,0
It was a grand-scale.,1
"ozpetek offers an aids arnt, skims over the realities of gay sex, and gives another tired old vision of the gay community as an all inclusive world where uptight middle class bores like antonia can feel good about themselves.",0
"This low-budget, video-shot debut is made fresh by an intelligent screenplay and gripping performances.",1
The movie is 90 minutes long.,0
If only for the perspective it gives on both sides of the issues.,1
The theater is dark.,0
People are laughing in the crowd.,1
A great film is turned into a soap opera.,0
There is a great character.,1
The mid point.,1
A good sci-fi movie.,1
For the end credits.,0
Even if it leaves you wanting more answers as the credits.,0
It's fairly run-of-the-mill.,0
It projects violent and loud onto the screen.,0
unhappy situation,0
Adams quietly freaked out.,1
An engaging and moving portrait of a subculture is what a detailed historical document is.,1
This wild welsh is brought off by ms. griffiths and mr. pryce,1
All of us are in this.,1
This most american of businesses has a glorious chicanery and self-delusion.,1
Reality shows for god.,0
"The skulls were given to us by the yale grad, John pogue.",1
Something fascinating.,1
a tragedy,0
predictable and cloying.,0
This is the same as the king brown snake.,0
playfully profound.,1
"The movie is slow, but well done.",0
"The powerpuff girls is a fast, frenetic, funny, and even punny movie aimed at a grade-school audience.",1
I have learned the hard way how complex international terrorism is.,0
The performances by ving rhames and Wesley were really good.,1
It's a setup that's easy to set up.,0
Should have been made.,0
He is wonderful as the sad sack and his chemistry withShimizu is believable.,1
"When it was called the professional, I liked it better the first time.",0
It is strongly reminiscent.,0
Haynes makes us see issues that are familiar in a different way.,1
The cast is a successful example of a lovable loser.,1
There is a lot of it.,0
That was hideously twisted.,0
Fans are clamoring for another ride.,1
"To generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out, can not overcome the other characters.",0
bogged down.,0
throws away.,1
One of those comedies seems like a bad idea from the beginning.,0
A funny tribute to middle America.,1
The toy story is fun.,0
He can make one mediocre movie after another.,0
"A messy, repetitive and ragged mess.",0
treasure planet is truly gorgeous to behold even though the highly predictable narrative falls short.,1
"Without sentimentalizing it or denying its brutality, the reality is transformed into a celebratory vision.",1
The cleverest.,1
A bonus.,1
derailed by bad writing.,0
Too smart.,1
Nothing really happens.,0
It is buried inside its fabric but never seen or felt.,0
Look at innovations and glimpse.,1
Uneven dialogue and plot gaps are what is preventing it.,0
"No reason to watch, no charm, no laughs, no fun.",0
"The idea of exploiting molestation for laughs is funny, but not actually exploiting it.",0
The opera's drama and lyricism are captured by the libretto.,1
romp from Robert Rodriguez.,1
I was at the station looking for a return ticket to realism when it went off into the exxon zone.,0
biased.,0
The funniest comedy of the year.,1
The movie has its own charm.,1
", convincing.",1
It is almost unwatchable.,0
Ken would love this.,1
There are scenes of cinematic perfection.,1
It's something rare and riveting.,1
Stoner midnight flick is a sci-fi deconstruction.,0
The reception was wide-smiling.,1
The romantic comedy genre has been held hostage by generic scripts that seek to remake sleepless in seattle again and again.,1
This is even better than the fellowship because of aragorn's dreams of arwen.,1
As rude and degrading as ever.,1
Does anyone really believe in it?,0
"kouyate has a strong cast, and he delivers a commentary on how governments lie, no matter who runs them.",1
"It can be made on the cheap, which is an advantage of a post apocalyptic setting.",0
iranian drama,1
The film asks the right questions at the right time in the history of our country.,1
"Shaw, a british stage icon, is melting under the heat of phocion.",1
I fantasized.,1
A big-screen experience.,1
faulty,0
It is almost certain that the stuffiest cinema goers will laugh off their bad Judgement for an hour and a half.,1
The rapid-fire delivery to back's heidegger and the reference to the Dutch language were all brought unforced.,1
It was very painful to watch.,0
It's over the self-glorification of other feel-good fiascos like antwone fisher.,1
It was like a sack of gloom.,0
eloquent memorial,1
"Lawrence is looking elsewhere, seizing on George's haplessness and Lucy's personality tics.",0
Succeed.,1
masterpiece,1
New relevance.,1
retro-refitting exercise.,0
The legs are moving.,1
John McKay is the first-timer who is never able to get it back on course.,0
A celebration of feminine energy is a tribute to the power of women.,1
impostor is opening at a theater near you if there are no ordinances to protect your community from dullest science fiction.,0
A thoroughly involving movie that combines two popular genres.,1
A comedy about a crime.,1
It was delicious.,1
The story is gentle and touching.,1
It's safe to play a movie of the week that's not very good for the big screen.,0
Chicago should make the transition from stage to screen with considerable appeal intact.,1
Excellent stories.,1
It's hard to like a film.,0
The tragedy is poetic.,0
A young woman is holding a screen.,1
It's an unusual but pleasant debut behind the camera.,1
It is really funny.,1
I am confused by jason x.,0
This is the only surprise that joel silver and Robert zemeckis agreed to produce.,0
It ends up in good measure.,1
"If you enjoy the music, and I do.",1
This is false and fabricated.,0
Is that iris or american beauty?,0
A kid's movie.,1
He has a good sense of his audience.,1
What a ride.,1
Kind.,1
It's out of sight.,1
"Without a spark of invention or intelligence, it was made.",0
A pathetically inane and unimaginative cross between xxx and vertical limit.,0
A simple misfire is what I would prefer.,0
The dialogue and drama is often delicious.,0
An appalling thing.,0
Students that deal with first love well.,1
Poor acting.,0
It's hard to care.,0
"An twone fisher does a good job of making us care about its main character and celebrating his victories, but it rarely stoops to cheap manipulation or cliches.",1
The film is independent.,1
I found myself moving by the most hackneyed contrivances.,1
Nothing happens.,0
By turns violent and quixotic.,1
The scent of a possible argentine american beauty is like a room full of flowers.,0
buffoons that get him a few laughs but nothing else.,0
The film gave you an idea of how bad it was.,0
It is possible that can't be enough.,0
That tradition is called marriage.,0
A good idea was followed by a bad idea to turn it into a movie.,0
He is an imaginative director who can see the forest.,1
Not only.,1
A genuine love story is full of traditional layers of awakening and ripening.,1
Is huge overwritten.,0
Does it display greatness?,1
A lot of them can be numbing.,0
They were forced into bizarre behavior by a script.,0
It is repetitive.,0
It's real.,1
"mike shoots and scores, doing his name proud.",1
Coal is easier to get now than it used to be and it would be a good substitute for naughty children's stockings.,0
The performances were not good and the script was spotty.,0
This is a third-person story that has been told by hollywood.,0
"It's a beautiful film, full of elaborate and twisted characters, and it's also funny.",1
Nothing good can happen if you give a filmmaker an unlimited amount of fake blood.,0
"15 years after their crime, anarchists face arrest.",1
It's sad that an artist of 90-plus years takes the time to share his impressions of life and loss and time with us.,1
Antwone fisher does a good job of making us care about its main character.,1
I was away a believer again and cheered at that.,1
Amoral.,0
"A stab at soccer hooliganism, a double-barreled rip-off ofquentintarantino's climactic shootout.",0
For a weepy.,1
Grant's two best films.,1
The mysteries of human behavior.,1
"It's off-putting, not to mention inappropriate and wildly undeserved.",0
It's hard to say who would like this.,0
"The balance of style, text, and subtext is so simple and precise that anything that doesn't fit would topple it.",1
Its director could never have imagined it was this timely.,1
An uneasy marriage of a source novel and an old payne screenplay is frustrating.,0
His stature is diminishing.,0
Ryan gosling is the actor who plays danny.,1
It's a clueless and inept thing.,0
A companion piece to other films.,1
hastily developed,0
To suggest possibilities that add depth and resonance to the theme.,1
There were some jaw-droppingly odd behavior.,1
It requires you to suffer the terribleness of war from both sides.,0
"It's too loud, too goofy and too short of an attention span.",0
It is out of place in what could have happened.,0
The jokes are brutal at women's expense.,0
25 minutes of decent material.,0
For fans of french cinema.,1
The film is just a curiosity because we never feel anything for these characters.,0
predictable outcome.,0
The movie is in a class by itself and borrows a bit from the classics.,1
You can get to an imitation movie.,0
The story it sets out to tell is trust.,1
It was ditsy but sweet.,1
The  is laughing.,1
"Without the precedent of yiddish theater, which has a jolly, fun-for-fun spirit.",1
It's incredibly inane.,0
The landscape of grenoble and geneva is frozen in winter.,1
He's willing to express his convictions in a very intense way.,1
distract,0
Cheap manipulation can be done.,0
"It's not hard to understand, even non-techies can enjoy it.",1
It is so intimate and funny and psychological that it makes most of the movies look like cheap hysterics.,1
boisterous and charming.,1
well integrated,1
As boring.,0
The inspiration.,1
Does leblanc look like a broad?,0
You will see the scariest guy all summer.,1
The emperor's club was ruthless in its own way.,0
That plays like a commercial.,0
"It's easy to draw you in because of the realism, the stories and the compassion.",1
A criminal.,0
lacks in action.,0
The same love story can be obtained.,1
This movie is 90 minutes long and it's too short to live for.,0
Performers who rarely work in movies are being revived.,1
plaintiveness.,0
A film with a questioning heart is just about more stately than any contemporary movie this year.,1
A lot of energy is generated.,1
"schmidt is a movie about hope and despair as well as comedy and self-absorption, which is a way of life many of us live.",1
One of the worst titles in recent cinematic history has been played.,0
Put hairs on your chest.,1
It is interesting to see where imagination will lead when given the chance.,1
The film's conviction that all life centered on that place is touching.,1
A cute partnership.,1
It is quite often hotter than asphalt.,1
And of the thousands thereafter.,1
It's more strange.,0
truly,1
Make another smash.,1
", very exciting and very handsome.",1
Attempts to be grandiloquent but ends up pretentious.,0
"Offer audiences any way of gripping what its point is, or even its attitude toward its subject.",0
A heart attack.,0
Slow and dreary.,0
The way for indian filmmakers to cross over.,1
Is it possible for Fontaine to wander into the dark areas of parent-child relationships without fear?,1
It would be different from other deep south stories.,1
flawless film.,1
There are consequences.,0
Unendurable.,0
A small star with a big heart.,1
Direct-to-video stuff.,0
This romantic comedy is different from Hollywood romantic comedies.,1
The assumption that people are innocent and funny is one that we have come to expect.,0
It is a funny place to live but you wouldn't want to live there.,1
The film is open-hearted.,1
Look terrible in a movie.,0
sickly entertainment at its worst and cinematic pollution at its worst.,0
"Jackson has done no imagination, no creature, no fantasy story, or incredibly outrageous scenery.",0
"It was odd, inexplicable and unpleasant.",0
"Through it all, her complicated characters are human.",1
"From the beginning, it stays that way.",1
Why should anyone care about it?,0
You will like it.,1
There are coal balls.,0
eymor uses the idea of making kahlo's art a living and breathing part of the movie to catapult the artist into her own work.,1
Dramatic animation feature.,1
Director juan campanella.,1
The funniest jokes,1
The 88-minute highlight reel is too long.,0
"The previous pictures had some visual wit, but goldmember does not.",0
The movie doesn't deliver for country music fans or for family audiences.,0
It was promised that it would be a bad movie.,0
wrong,0
The film was used as a bonus feature on the dvd.,1
Classical music.,1
The water-born cinematography is phenomenal.,1
Do the observations on the human condition add up to more than that?,0
To look into it.,1
"The afghani refugees were welcomed by iran in a ambiguous way, desperate for work and food.",1
The treat of the title.,1
It was like a splendid meal.,1
"If you're not into high tech splatter fests, then log on to something more user-friendly.",0
"It's a realistic film about growing up that we don't see a lot these days, and not sugarcoated in the least.",1
The water-born cinematography by David Hennings is the reason to see the blue crush.,1
We can laugh through the angst.,1
It is a lot of fun.,1
odd purity.,1
It's good news for anyone who's been a fan of this director's previous films.,1
The exterior is gorgeous.,1
One of the best music documentary since the last one.,1
A person with a knucklehead.,0
high school,1
A hero that is both handsome and efficient.,1
Do you?,1
"Stunning, passionate, and at times moving, to surprising highs, sorrowful lows, and hidden impulsive niches.",1
"If you are wearing the theater goggles, you will see a dazzling thing to behold.",1
Would rather watch them on an animal planet.,0
It's really funny that dana carvey doesn't have anything to do.,0
"I can tell you how tedious it is, how unamusing, how thoroughly unrewarding all of this is, and what a reckless squandering of four fine acting talents.",0
There is an indisputably spooky film to be found with ring.,1
"It comes along occasionally, one so unconventional.",1
Can truly be.,1
They are stuck with a script that prevents them from firing.,0
The funniest person.,1
Just fine.,1
The target audience should be lost on.,0
Quite entertaining.,1
Too many flashbacks and thrills.,0
It was too quirky and taken with it's own style.,0
The dialogue was good.,1
"If you have a case of masochism and an hour and a half to blow, you should not see this movie.",0
"For good, Michael myers.",1
An actor is incapable of being boring.,1
Go over the top and watch movies that don't care about being stupid.,0
", provocative and vainglorious.",0
Too many story lines are to blame.,0
The star was forced to play second fiddle to the dull effects that allowed the suit to come to life.,0
The seat is ringside.,1
"Before signing that dotted line, start reading your script.",0
The tone is funny in the middle of sad and hopeful.,1
They have been waiting.,1
"The film never recovers from the clumsy clich of the ugly american abroad, and the too-frosty exterior ms. paltrow uses.",0
The changing composition of the nation is validation of the story.,1
Stories of how horrible we are to ourselves and each other are boring.,0
Adding some dreamy fantasy sequence that feels wrong.,0
It is acheing.,0
tear-drenched.,1
It is often shocking but worthwhile.,1
The scary scenes and startling moments in most thrillers leave us with the frightening message that the real horror may be waiting for us at home.,1
The remake of lina wertmuller's 1975 eroti-comedy might be the biggest husband and wife disaster since the bolero.,0
It is not completely persuasive.,0
It was amazing.,1
It promised a bad movie.,0
The benjamins are hard to resist.,1
"Further evidence that tom tykwer, the director of the resonant and sense-spinning run, has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap.",0
Hopefully it will inspire action.,1
Incoherence and sexual banter are some of the depths of stupidity.,0
Take before indigestion sets.,0
"In the film, their characters increase the ante on each other.",1
Nicholas stole the show without resorting to camp.,1
There are nearly every attempts at humor here.,0
The bicentennial man was dumped in favor of an altogether darker side.,1
rosenthal is for halloween,0
"If you want to be reminded of who did what to whom and why, then this movie is for you.",1
What should have been a quick way to kill time.,0
stirring road movie,1
Quite brilliant little item.,1
From any cinematiczzle-dazzle but from its recovery of an historical episode that is both harrowing and uplifting.,1
It is an achievement.,1
Resonant.,1
It is neither dramatic nor comic.,0
In heaven.,1
A visually compelling one.,1
"The story gives us flashing red lights, a rattling noise, and a bump on the head.",0
The most original in a long time.,1
It resembles the kind of soft-core twaddle you would expect to see on showtime.,0
It should be better for the director and co-writer.,1
Cool actors.,0
I must have failed.,0
It is less enjoyable.,0
A cheap attempt at serious horror.,0
The film ascends to a life so life-like that even cranky adults may rediscover the quivering kid inside.,1
Doing its name proud.,1
It has been a lighthearted comedy.,1
This disaster has been easier to sit through.,0
The acerbic repartee of the play is missing.,0
distracted,0
The star performances were fine.,1
Features that are enigmatic.,1
Is more fun than the barbarian.,1
The mountains have scenic beauty.,1
It's a mess that's stiflingly funny and unoriginal.,0
Half-baked.,0
irresponsible sandlerian,0
They were perfect for an old twilight zone episode.,1
Is there anything really interesting to say?,0
This is a movie full of grace.,1
We were aware of that.,0
It seems to have in mind an audience of adolescents who want shocks and violence to keep them interested.,0
There is exhibitionism.,0
The flash of rock videos fused with solid performances and eerie atmosphere.,1
A big mistake.,0
"It's surprisingly old-fashioned beneath the exotic surface, but it's not likely to have seen before.",0
It feels more like the pilot episode of a tv series than a feature film.,0
Under a rock.,0
The tale of a prim widow who finds an unlikely release in belly-dancing clubs is compelling.,1
Over long.,0
Julia Roberts gives out awards with fake humility and grotesque narcissism.,0
This film takes a stand for tradition and warmth.,1
"There is no solace here, no entertainment value, just a fierce lesson about where filmmakers can take us.",0
The project is behind it.,1
The cast is capable.,1
passion and genius.,1
Deliver again and again.,1
One who has well worth revisiting as many times as possible.,1
To keep your community from being exposed to dull science fiction.,0
The timelessness of Disney's great past.,1
"Loud, bang-the-drum.",1
"If the suspense never rises to a higher level, it is still maintained throughout.",1
That is smart and complicated.,1
There are more point-of-view shots and less slow-motion shots.,1
cinderella,1
"If there's lots of cute animals and clumsy people, do you mind crappy movies as much as adults?",0
", dumb idiots.",0
The best Disney movie since the lion king.,1
A script was made of wood.,0
A movie isn't that bad.,1
A bomb.,0
"A ride with eight other people from the venice beach, that was a deserved co-winner of the audience award for documentary at the sundance film festival.",1
That woman is questioning.,0
It is fun.,1
The part where nothing is happening or the part where something is happening,0
"This new jangle of noise, madness, and stupidity is a serious contender for the title.",0
Repeated.,0
The protagonists were taken for a full hour.,0
The motion picture was written well.,1
It was distinguished and thoughtful.,1
Chaiken balances real-time rhythms with propulsive incidents.,1
It's a really bad movie.,0
It doesn't try to give voice to the other side.,0
There is a lot of dazzling entertainment.,1
I'll love it and probably want to see it again.,1
Director Shekhar kapur has a lot of skill.,1
To be a bit of a cheat.,0
Popcorn thrillers are more traditionally plotted.,1
It celebrates universal human nature.,1
"It comes off as a pale successor to ringu, even though dark water is not a complete wash.",0
That starts from an unoriginal premise.,0
The grade is tawdry trash.,0
That's good enough.,1
A great spectator sport.,1
tug at your heart in ways that go beyond gender.,1
The prison film is a hip-hop prison film.,0
The weeks after 9/11 felt like a new city to me.,1
Social critics are savagely hilarious.,1
It is emotionally malleable.,0
There are not anything approaching a kick or a reason to sit through it all.,0
It's really not clear.,0
Agreeably.,1
Human behavior on the screen is sordid.,0
Too bad to be good.,0
A small slice of lower-class london life is disappointing.,0
It looked like it was rubbish.,0
attractive men.,1
A road-trip drama with too many wrong turns.,0
bears out as a junkie opera.,0
A layers of action man clich atop wooden dialogue and a shifting tone that falls far short of the peculiarly moral amorality of best work.,0
Like a tired ad.,0
A tour de force.,1
Many films dealing with the mentally ill tend to portray the mentally ill in a condescending way.,1
"A great date movie, no matter your orientation.",1
It is a grievous but obscure complaint against fathers.,0
The courage of its convictions.,1
It has its heart and palate.,1
It was not satisfied.,0
To his legend.,1
As lively as the account is.,0
The movie deals with hot-button issues in a funny way.,1
A kiss.,1
"The mendes and company are going to get together before a single frame has been shot, and this is going to be something really good.",1
The election was a dead-on.,1
And,1
Unusually dry-eyed approach.,0
"It is designed for children's home video and has all the hallmarks of a movie, so long as 3-year-olds like it.",0
It's won.,1
hollywood has a formula for successful animated movies.,1
To remain an unchanged dullard.,0
It was obscene.,0
The rabbit-proof fence is a quest story like the lord of the rings.,1
The film sheds light on a group of incredibly talented musicians who might otherwise go unrecognized by music fans.,1
compelling yarn.,1
humorous and moving.,1
A rather brilliant cult item.,1
It could be just as rewarding.,1
An energetic and surprising person.,1
Overuse.,0
We shouldn't pay money for what we can get on television for free because we don't have enough reason.,0
Make for a really good cinema.,1
I will have a good time.,1
It was flatly.,0
pulse,0
It's a nice album.,1
A strong piece of work.,1
Your 20th outing shows off a lot of strength and endurance.,1
To prove that movie-star intensity can overcome bad hair design is futile.,0
There is a comedy that doesn't pass for humor in so many teenage comedies.,1
There was a lackluster script and substandard performances.,0
suffers because of its many excesses.,0
The stories were badly interlocked and drowned in clever complexity.,0
Garbage.,0
It is funny and professional.,1
So-called satire.,0
"There is no conversion effort, the writing is good, and the stars are appealing enough to have a chance at a hollywood career.",1
tear-jerking.,1
They are faithful to melville's plotline.,1
"A strong and confident work which works well for the first 89 minutes, but ends with a lot of confusion in the final two.",1
It's one of those epics that strives to be intimate and social but doesn't do justice to either effort in three hours of screen time.,0
"It's definitely funny, but its more of a laughing at variety than laughing with it.",1
There was a fuss or noise.,0
It's not really funny.,0
It was overly old-fashioned in its sudsy plot.,0
The best thing.,1
Many definitions of time waster.,0
It seems as if each of the five writers watered down the version of the one before them.,0
It's celebrated wonder.,1
Nonjudgmental kind.,1
It is a fascination.,1
The vital action sequence is fumbled.,0
It was easy and seductive.,1
I think an action film that is not actually about a war is disgusting to begin with.,0
It may be the best sex comedy about environmental pollution.,1
There are absurdities and inconsistencies.,0
The section of the prison that is quirky will soon be remembered.,0
Into its intriguing subject.,1
All bluster and clich.,0
His personal issues.,1
's still extremely smart for hollywood horror.,1
Both are different.,1
A movie that keeps throwing pitches.,1
Insults.,0
Excellent performances.,1
The bagatelle plays like a string of acting-workshop exercises and is nothing more than an amiable but unfocused bagatelle.,0
The film is mostly due to its superior cast of characters.,1
Men of marginal intelligence carried out a cruel deception using reactionary ideas about women and a lack of empathy.,0
"In the large-screen format, above the globe in dazzling panoramic shots, before swooping down on a string of exotic locale, to scoop the world up in a joyous communal festival of rhythm.",1
"The filmmakers look at their subjects from their lofty perch and finally make sex with strangers, which opens today in the new york metropolitan area so distasteful.",0
There is loneliness and grandiosity.,0
His vulnerability and sweetness.,1
will be overshadowed by more appealing holiday-season product.,0
"The percussion rhythm, the brass soul and the sense of fierce competition makes great marching bands half the fun of college football games.",1
It's a police thriller with a lot of family dynamics one could wish for.,1
A new trick.,1
Most female characters are sympathetic.,1
It has been worth caring about.,1
It's still terrible.,0
All chases should be stopped with a chase.,1
It was very funny and dark.,1
Never fails him.,1
The writing is indifferent and jordan brady's direction is mundane.,0
It was stylish and moody.,1
episode 2,1
It begins as a seven rip-off.,0
"The movie tries to be more than it is, but does not quite get there.",0
A non-disney film that is funny without being too serious.,1
The documentary was made to make the stones weep.,0
"Even if a lot of attractive young actors were in a film about campus depravity, it would still be worth seeing.",0
Provide adequate performances.,1
trailer-tumbling,0
Hollywood has ignored a problem for too long.,1
"You get the impression that burr steers knows the territory, but his sense of humor has not lost its self- satisfaction.",0
The last act is very touching and hooks the audience completely.,1
I think it's pandering.,0
love the picture,1
worthwhile environmental message.,1
Those epics that attempt to be intimate and socially relevant but fail to do justice to either effort in three hours of screen time.,0
It is one of the best ideas I've ever seen.,1
It is a tribute to the actress and her director that the journey is so fascinating.,1
"A timeless and universal tale of heated passions -- jealousy, betrayal, forgiveness and murder.",1
Striking shoulders.,1
by its awkward structure.,0
It's one of those contrived sequels that makes you second-guess your affection for the original.,0
The stage director shows tom hanks as a depression era hit-man.,1
It appears that the home video was not edited at all.,0
Histrionics fails to compensate for the thin characterizations and facile situations.,0
A good cast.,1
The comic ingredient is crucial.,1
It has moments.,1
The material is self-conscious.,0
The idea of narrative logic or cohesion is foreign to a group of people.,0
Anyone that loves both dance and cinema.,1
There is no foundation for it.,0
The film is very funny.,1
Completely useless and boring.,0
It's most remarkable because of its startling intimacy.,1
kevin costner is an all-time low.,0
The finished product resembles an outline for a 1970s exploitation picture.,0
The most aggressive and sincere attempt was made by Manhattan.,1
Imax format will be released.,1
The picture uses humor and conviction to tell a story about discovering your destination.,1
good time,1
"If you're into that, have at it and sit and stare and turn away from one another instead of talking.",0
"If you like the quirky, you should steal a glimpse.",1
There is evil.,0
with mistakes.,0
"jacques audiard is the director/co-writer of three films, one of which shows the power of read my lips with such provocative material.",1
"As rachel, naomi watt portrays her plight and isolation beautifully.",1
I'm in luck.,1
It takes a lot of energy to describe how bad it is.,0
The two actors are playing against each other intensely.,1
Over with.,0
cheapen the effect.,0
That was a powerhouse of 19th-century prose.,1
professional,1
His generation.,1
There are high points that will keep this from being a waste of time.,1
Disappointing squareness.,0
The romantic comedy with a new point of view just doesn't fit in with the current program.,0
divine.,1
The wild thornberrys movie is similar to the rugrats movies in that it offers more than the series.,0
"with drama, romance, tragedy, bravery, political intrigue and sabotage.",1
The forced new jersey lowbrow accent was more superficial.,0
People are expected to pay to see it.,0
It was juiced with enough energy and excitement.,1
The entire film is a good excuse to have a lewd scene.,0
The piece is compelling.,1
"It is difficult to watch, but it is a great movie.",1
The humor aspects of  jason x'were more entertaining than I had expected.,1
It was sweet and gentle.,1
There is a second chance to find love.,1
"Action scenes, villains, and a gorgeous color palette are jaw-dropping.",1
It is still lingery one.,0
Wendigo is a truly bone-chilling tale for those in search of something different.,1
familiar situations and repetitive scenes,0
"The amiable picture talks tough, but it is just as sweet as greenfingers.",1
There's enough laughs to sustain interest to the end and the right stuff for silly summer entertainment.,1
You can help but feel great by the end.,1
vainly.,0
A crime melodrama with lots of surface.,0
The worst films of 2002.,0
It is that good.,1
Of superficiality.,0
The tale is very intense and claustrophobic.,1
Many outsiders will be surprised to know about contemporary chinese life.,1
He is funny.,1
It's like clueless does south fork.,0
This year's best pictures.,1
