sentence,label
She's talented enough a singer to perform at the event.,0
She's a talented enough artist.,1
The cat was not as graceful as a ballerina.,1
The cat was as graceful as a ballerina on stage.,1
Not more beautiful a sunset has ever been witnessed.,0
Any more beautiful a sunset I have never seen.,0
They never eat spicy food.,1
This movie is not as interesting a film as the one we saw last week.,0
Mary is not as skilled a chef as Sarah.,1
Mary isn't half as tall as her brother.,1
The cat didn't catch no mice in the barn.,0
This movie is no less entertaining than the one we saw last week.,1
The movie was not no less entertaining than the book.,0
There were fewer people at the party than I expected.,1
The more cookies she bakes the more delicious too many they become.,0
They went three too many stops past their destination.,1
The cake was baked too burnt.,1
They bought three fewer than us.,1
There are many of them left still.,0
They had twice as many apples as they needed for the pie.,1
He ate half a dozen of those cookies too much.,0
He sings beautifully enough to impress the judges.,1
He is as talented a musician as his father.,1
He is as fast a runner as his brother.,0
I've rarely seen such a beautiful sunset as the one we witnessed yesterday.,1
The red car is faster than the blue one.,1
Who she believes is the best candidate for the job is her sister.,1
The faster car than hers won the race.,1
I couldn't have imagined a more beautiful sunset than the one we saw yesterday.,1
It was such a delicious cake that even the pickiest eater couldn't resist.,1
The concert was so loud that it could be heard from miles away.,1
They were so excited about the upcoming trip.,1
She's such a talented musician.,1
How he managed to solve the problem remains a mystery to everyone.,1
The concert was as mesmerizing an experience as we had anticipated.,1
So lovely a garden did they create that it became the envy of the neighborhood.,0
It wasn't as difficult a decision as it initially appeared.,1
The movie wasn't as bad as I had anticipated it to be.,1
So delicious a meal was it that we asked for the recipe.,1
The concert was so amazing that I stayed until the very end.,1
Mary is such a talented musician that audiences are always left in awe after her performances.,1
Sally is not as much of a fool as she is often portrayed to be.,1
The cat is so lazy as my sister's pet.,0
He adores his dog more than anything else in the world.,1
They sang the national anthem with such passion.,1
She ate the so.,0
Hilda seems to be quite the pianist.,1
Hilda is so dedicated to her studies that she aced every exam effortlessly.,1
The book is as interesting as I had anticipated it to be.,1
Such a talented musician as Sarah plays the piano beautifully.,1
Such a talented musician as Sarah is hard to find.,1
Never have I seen such a breathtaking sunset as the one we witnessed yesterday.,1
Such a delicious cake did she bake that everyone wanted the recipe.,1
Such a beautiful sunset as we witnessed yesterday will not be forgotten easily.,1
Too many of the stars have fallen from the sky.,0
The professor expects John to become a successful engineer who will revolutionize the industry.,1
The book an interesting read for those who enjoy mysteries.,1
The extremely too loud music blared throughout the neighborhood.,0
This seems like a significantly worse outcome.,1
They were very much not pleased with the new policy changes.,0
He found too difficult a task to complete in one day.,1
She made so much better of a reply.,0
She danced such a graceful dance.,0
The most beautiful sunset I ever saw at the beach last summer.,0
He sings the most beautiful song that I ever listened to.,0
This is the most delicious cake that I have ever tasted.,1
The best solution is often overlooked.,1
Sally will provide me with better guidance than the guidance you offered.,1
The girl who won the science fair is younger than my sister.,1
The girl with the red hair is taller than the one man taller than my father.,1
The more I study the less I seem to understand.,1
The book that I read it yesterday was very interesting.,0
Sarah needs to bake as delicious a cake as Mary did for the party.,1
John is striving to develop a plan as effective as the one that Christine proposed.,1
Sarah hopes to bake a cake tastier than Mary's.,1
The marathon was completed by Sarah faster than the 5k.,1
More books than movies were borrowed by Sarah.,1
Sarah spent less time on her homework than she did on her project.,1
The movie was more entertaining than the book was interesting.,1
Mary's excited about the upcoming project and Peter's thrilled about the new promotion.,1
Sarah's excited for her promotion and Peter's for his upcoming vacation.,0
Mary's excited for her promotion and Peter is for his upcoming vacation.,1
Mary is content with her job and Peter is content with his studies.,1
Sara's excited about her new job and Peter's about his upcoming vacation.,1
The cat's fur is softer than the pillow's smooth.,0
The sky is blue and the sun sets slowly.,1
The movie was more exciting than I'm ever seen.,0
She studies harder than she plays.,1
The more she sings the happier she becomes.,0
She's less interested in sports than in music.,1
She's laughing louder than crying.,1
The cat is more sleeping than playing.,0
The movie was more exciting than scary.,0
She is as talented as she is hardworking.,1
She is as eager to learn as to explore new places.,1
The sky is as blue as the ocean is deep.,0
The movie was more captivating than I expected it to be.,1
The cat is more playful than the dog.,1
The cat is more playful than the dog.,1
Mary knows more than two languages fluently.,1
Mary has more than just Bill and Pete like friends.,0
The book weighs more than ten pounds.,1
John enjoys playing tennis more than just on weekends.,1
The students might study for as long as four hours each day.,1
The book read by the students yesterday.,0
The cake can be as delicious as you want it to be.,1
Several of the students scored over 90% on the exam.,1
She cooked as delicious as Maria lasagna.,0
Few of the students performed as well as Sarah did on the exam.,1
Running through the park the trees swayed gently in the breeze.,0
Mary is smarter than Tom is.,1
The dog barked louder than I've ever heard before.,1
The book I read was more interesting than just the one you recommended.,0
The book was less than five pages long.,0
The cat is faster than ten miles per hour.,1
The team scored fewer goals than the opponent conceded.,1
Mary has fewer than Bill has apples oranges.,0
The more we study the more prepared we will be for the exam.,1
The dog ate fewer almost as much dog food as the cat.,0
The cat caught three fewer mice than the dog caught.,1
The cake tasted as much better than the cookies as the pie did.,1
The dog chased its tail.,1
The dog chased themselves.,0
He congratulated himself on a job well done.,1
Laughed the clown loudly.,0
The cat groomed itself meticulously.,1
He hit himself on the foot with a pineapple.,1
He eats the sandwich with a spoon.,0
The cat perched itself on the fence.,1
The Smiths consider themselves the most successful business in town.,1
The team believes themselves to be the strongest contenders in the tournament.,0
Sarah and Emily danced their way through the night.,1
The dog and cat ate themselves a big meal.,0
The students in that class consider themselves to be the smartest in the school.,1
They sent themselves a package full of surprises.,1
They sings beautifully in the choir.,0
He painted himself blue for the costume party.,1
The cat knocked the vase over.,1
The cat knocked over the vase.,1
The cat knocked them off.,1
The cat knocked over them.,1
What did you think who saw?,0
I can't imagine where Sarah has been hiding.,1
Under the table the cat slept peacefully.,1
Purple elephants dance gracefully.,1
The singing trio of penguins painted my front door red.,1
The cat chased the mouse under the table.,1
Rosie seems to have a passion for glossy colorful magazine ads.,1
Dana wonders if Drew doubts I believe Rosie thinks magazine ads love.,1
After the meeting Dave left for home quickly.,1
Dave and Alina were seen walking down the street.,1
Dave along with Dan Erin and Alina left early yesterday.,1
Whose car do you believe that Sarah will borrow for the trip?,1
Whom do you believe the manager will promote next?,1
Whom did you expect to win the championship game?,1
Whose book does she think that John will have borrowed by tomorrow?,0
They plan to quickly finish the project.,1
It is important for me to have finished the project by tomorrow.,1
They plan to quickly finish the project.,1
Despite his reluctance he couldn't help but to take the job offer.,0
She decided to eat less than her sister.,0
Running faster than him is not an easy task.,0
He hopes to significantly increase his savings account balance.,1
How many books did you read over the weekend?,1
She is more intelligent than I.,1
The happy danced in the park.,0
Whose book did you say that was on the table?,0
The cat suddenly jumped off the table.,1
Purple the sky turned at sunset.,0
The cat groomed itself in the sun.,1
The book read to Mary.,0
He admires himself in the mirror every morning.,1
Each student must complete their assignment on time.,1
Each student must submit their homework before the deadline.,1
The team is working hard to ensure nobody gets injured during the game.,1
The teacher reminded the students to bring their own materials.,1
Don't blame yourself for something you didn't do.,1
She has been dancing for hours.,1
The book was read by him.,1
The woman was singing beautifully.,1
The children were playing in the park.,1
The teacher gathered the students to discuss the upcoming assignment.,1
Zeke cooked the chili and ate it before it got cold.,1
The cat chased and caught the mouse.,1
She painted the house pink.,1
The cat jumped on the kitchen counter.,1
The teacher handed her students an assignment yesterday.,1
The children received a surprise gift from their grandparents.,1
Who did you go to the party with?,1
Tasha is believed by everyone to have a crush on Misha.,1
The woman baked delicious chocolate chip cookies.,1
The young girl adored playing with her fluffy white kitten.,1
The chef baked delicious chocolate chip cookies.,1
The tall laughed at the funny joke.,0
Running through the park the colorful balloons danced in the sky.,0
The cat danced happily on the roof.,0
Despite feeling tired John went to the store.,1
The woman walked to the park with her dog.,1
Beautifully sang the choir at the concert last night.,0
In the garden danced the fireflies under the moonlight.,0
The discovery of the treasure excited the pirates.,1
The ability to listen attentively is a crucial skill.,1
The discovery of the lost treasure.,1
Living in Tucson is an experience that many find to be enriching and fulfilling.,1
The detective's dog is a master of disguise.,1
The chef cooked delicious pasta dishes all night.,1
Iceland is Wendy's motherland.,1
It is crucial that understanding grammar rules be emphasized in language learning.,1
The dog chased the ball into the garden and barked loudly.,0
The dog chased the squirrel up the tree.,1
The children watched the movie last night.,1
The students observed the stars through their telescopes.,1
They goes to the park every Sunday.,0
The dog chased the cat around the yard.,1
The cat chased the mouse under the table.,1
The cat chased the mouse under the table.,1
The room was filled with laughter and joy.,1
She questioned their motives.,1
The mischievous cat knocked over the artist's paint palette.,1
The dog chased the squirrel up the tree.,1
They wondered whether he had finished the project on time.,1
The cat chased the mouse under the table.,1
They saved us a seat at the concert.,1
The cat chased the mouse the house.,0
The cat knocked the vase off the table.,1
Leah was given the box by me.,1
The teacher assigned the students their homework.,1
The teacher explained the lesson to the students.,1
Sarah informed John that the meeting had been rescheduled.,1
The movie was watched by Sarah yesterday.,1
The Italian cuisine offers a wide variety of pasta dishes.,1
The mechanic fixed himself a sandwich for lunch.,1
The eccentric artist couldn't stand hearing the loud music next door.,1
The professor handed out the exams filled with challenging questions to test the students' knowledge and critical thinking skills.,1
The children eagerly opened their presents on Christmas morning.,1
Despite the rain Susan managed to buy some flowers for her birthday.,1
The dog gave his tail a wag.,0
They donated clothes to the shelter.,1
They couldn't care less about the outcome.,1
The children eagerly awaited their presents on Christmas morning.,1
The children painted their faces for the school play.,1
Dan is given a donation by charity.,1
Despite the rain we had a great time at the beach last weekend.,1
The professor enjoyed teaching her syntax class.,1
She heard those students and these teachers discussing the upcoming event.,1
The cat is sleeping on the couch and chasing a toy mouse around the room.,1
They hiked up the mountain and across the river.,1
The woman whose dog barked all night kept her neighbors awake.,1
The talented musician who won the award last night is performing at the concert tonight.,1
The woman painted the house with a roller brush.,1
The children played in the park all afternoon.,1
The cat slept under.,0
The tall glasses of milk are what he prefers.,1
The old house was painted by the meticulous artist.,1
The singing bird woke the sleepy girl up early in the morning.,1
John and his friend decided to visit the museum.,1
The big red car drove down the street quickly.,1
Sarah excelled in math while John struggled with history.,1
The under the table cat is sleeping.,0
The squirrel chattered noisily in the tree.,1
They have never been to this part of town.,1
Susan can never be seen without her favorite red scarf.,1
The doctor swiftly diagnosed the patient's illness.,1
The mischievous squirrel cleverly hides his acorns in various spots throughout the park.,1
The dog buried his bone under the big oak tree.,1
The extremely tall man ran from the park to the beach.,1
Mary bought a book for her nephew's birthday.,1
The cat sleeps peacefully on the windowsill.,1
Despite the stormy weather the skilled pilot managed to land the plane safely.,1
The teacher could have hidden the answer key in the classroom.,1
The young pianist must play flawlessly every evening.,1
The controversial study on climate change challenges the traditional views on global warming.,1
The old clock was ticking loudly all night long.,1
The children are curious if the treasure map hidden in the attic leads to real gold.,1
Bonny was told to perform a variety of traditional dances from the Middle East.,1
The fact that Sarah always arrives late annoys her colleagues.,1
The discovery that quantum mechanics governs the behavior of particles astonished the traditionally skeptical scientists.,1
The cat chased the mouse under the table.,1
The cat knocked the vase off the table.,1
The sweater was mailed to Mary by me.,1
The girl wearing the red dress is my sister.,1
John believed that Mary had gone to the store quickly.,1
The professor assigned a challenging research paper to the students.,1
George was given the minivan by Susanne.,1
Stacy's passionate love letter to Clyde stirred deep emotions within him.,1
The cat knocked over the vase.,1
The cat knocked over the vase.,1
The cat knocked over the vase.,1
They danced through the night.,1
The dog barked loudly the entire night.,0
Despite the rain Shannon left quietly each morning.,1
The teacher believes that the students are studying for the exam diligently.,1
The little boy fed the hungry squirrel some peanuts.,1
The children were playing in the park.,1
Despite feeling fine Fred decided to stay home.,1
The fact that Sarah's cat knocked over the vase upset Tom.,1
The cat chased the mouse's tail.,1
The teacher explained that the test had been postponed.,1
The children played in the park with joy and laughter.,1
Despite the heavy rain we managed to drive all the way to Buenos Aires without any issues.,1
Sarah hit the winning goal with her left foot during the championship game.,1
The tall woman from Paris enjoys croissants with jam.,1
The tall man in the black hat sang a beautiful song at the concert last night.,1
The mischievous monkey flung a banana from the tree to the riverbank.,1
The teacher explained that the students had completed the assignment with precision.,1
John believed Martha had heard him sing the aria from La Boh̬me.,1
The man in the blue shirt with the long beard sings beautifully.,1
The teacher mentioned that Sarah aced the exam effortlessly.,1
The surprisingly talented chef cooked a delicious meal for the picky food critics.,1
The chef had prepared a delicious meal for the guests arriving late.,1
The dog didn't eat any treats the entire time he was at the park.,1
They have never had a single clue.,1
Felicia was writing a fine paper on Zapotec while sipping her coffee.,1
The cat licked itself clean after chasing a squirrel up the tree.,1
The purple elephant danced gracefully under the moonlight.,1
The professor teaches every student in the class.,1
The cat believed that there would be a treat for itself hidden under the couch.,1
Despite having a fear of heights Sarah still enjoys going on roller coasters.,1
The old haunted house gives Sarah goosebumps.,1
Norma Jeane Baker was the birth name of Marilyn Monroe.,1
Haim Goldberg was the original name given to Gene Simmons.,1
Sarah baked a cake with chocolate chips and her sister did as well.,1
The teacher teaches math and grades papers with a red pen.,1
The children are terrified of clowns.,1
They are terrified of spiders crawling up the walls.,1
The children were amazed by the acrobatic skills of the circus performers.,1
The children love playing in the park.,1
The acrobats amazed the audience with their breathtaking stunts.,1
She is allergic to peanuts and intolerant of dairy without fail.,1
Despite being afraid of heights and allergic to peanuts she still loves going on roller coasters.,1
Bob is more interested in science fiction movies than he is in romantic comedies.,1
The movie about time travel with mind-bending twists directed by Christopher Nolan kept audiences on the edge of their seats.,1
The house with the blue door on the corner of Elm Street by the park with a fountain is where we used to play as kids.,1
The concert in the park with a live band playing jazz music on Sunday evenings attracts a large crowd of enthusiastic listeners.,1
The house on the corner with a blue roof and white picket fence belongs to the Smith family who moved in last summer.,1
The old man with a cane and a hat bought five apples from the market on Main Street yesterday afternoon.,1
The old man with a cane and a hat in the park feeds the ducks every morning.,1
The house on the corner with the broken window and overgrown garden by the park in the quiet neighborhood is up for sale.,1
The painting of a beautiful landscape in the art gallery by Monet captivates visitors with its serene beauty.,0
The painting of a beautiful landscape by the famous artist in the art gallery on Fifth Avenue captivates visitors with its vivid colors and intricate details.,0
The student who is always late to class from the third floor with a yellow backpack by the cafeteria eats lunch very quickly.,0
The house with a white picket fence and with a large backyard sits at the end of the street.,1
The concert of classical music and of jazz at the amphitheater was a memorable experience for all attendees.,1
The ones of books on the top shelf are difficult to reach.,0
They admired the chef passionately with great admiration.,1
The cat chased playfully the red ball in the garden.,0
The teacher the students the parents trust highly for guidance.,0
The cat chased the mouse eagerly and the dog did so lazily.,1
The dog barked the mailman.,0
John's fear of dogs is well-known in the neighborhood.,1
Dogs are what John is afraid of.,1
Either the red or blue car is parked in the wrong spot.,1
Either the red or the blue car is missing from the parking lot.,0
The tall building with the glass windows towers over the city skyline.,1
Despite the heavy rain the young girl from Japan discovered a lost treasure in the ancient ruins.,1
Sarah always hides her favorite book under the bed.,1
Despite the heavy snowfall Sarah skied to Colorado last winter.,1
Jane received a beautifully illustrated book of fables from George.,1
The cat with the fluffy tail sat on the windowsill by the vase of fresh flowers.,1
The fact that so many people believe in ghosts surprises me.,1
The students who studied diligently aced the challenging final exam.,1
The book that I am reading has a complex plot but simple characters.,1
The cat with the fluffy tail chased the mischievous squirrel up the towering oak tree in the backyard.,1
The group of colorful paintings in the art gallery fascinates visitors interested in art history.,1
The tall professor with the glasses lectured on Shakespeare's sonnets to the eager group of students in the dimly lit auditorium last night.,1
The woman with the red hat whispered that Peter sang a traditional Italian aria from Rome to Venice last night.,1
The old wooden ship with the chipped paint and broken mast sailed through the stormy seas towards the hidden treasure chest buried on the deserted island.,1
The old rusty bicycle leaned against the weathered wooden fence that bordered the vast meadow filled with colorful wildflowers.,1
The eyes of the owl are big round.,1
The students in the classroom were studying diligently.,1
The painting of the landscape hanging in the art gallery caught my attention immediately.,1
The professor's lecture was extremely informative.,1
The cat's tail is twitching rapidly.,1
The woman driving the car next to mine's speed surprised me.,1
The woman's dancing under the moonlight beauty captivated us all.,0
The book on the table's cover caught my attention immediately.,0
The girl danced gracefully under the moonlight.,1
The linguistics student Howard excels in phonetics and morphology.,1
The teacher explained that the students had studied diligently.,1
The teacher asked the students to complete their assignments by Friday.,1
It is believed by Peter that Cathy adores him.,1
The cat chasing the mouse caught everyone's attention.,1
To have seen him cry was heartbreaking for her.,1
Mary's signing of my yearbook was unexpected by me.,1
I asked John to help me with my homework.,1
He has always heard her sing opera in the shower.,1
They believe she will have finished her project by tomorrow.,1
He didn't know where she went yesterday.,0
They had been hearing the birds singing in the garden all morning.,1
They had never heard her sing opera.,1
It is believed by many that she will win the competition.,1
They are planning to visit the museum tomorrow.,1
They asked her to sing at the concert.,1
They asked whether she will attend the meeting.,1
I expected for them to arrive early.,1
They believe she might have gone to the concert.,1
The teacher wondered if the students had completed their assignments on time.,1
The teacher wondered if had the students completed their homework on time.,0
The dog barked loudly when did the mailman arrive.,0
Despite his busy schedule John always finds time to read a book.,1
They have been waiting for hours.,1
They are swimming in the pool.,1
The old book has become dog-eared.,1
The storm catapulted the sailboat towards the shore.,1
To have a successful career dedication is crucial.,1
The students carried the books up the stairs to the library.,1
The professor considered the student to have exceptional analytical skills.,1
The teacher had asked for the students to complete the assignment by Friday.,1
The students watched the teacher solving the difficult math problem.,1
Mary believes that her dog can speak French.,1
The teacher believes that children must study harder for the upcoming exams.,1
Linguistics students enjoy attending phonetics workshops.,1
The professor mentioned that Sarah aced her final exam with flying colors.,1
The professor expects the students to submit their assignments before the deadline.,1
Maggie being frightened by Maurice quarreling with Joel is understandable.,1
Not a single student managed to solve the complex math problem.,1
Some unicorn has ever danced with the leprechaun.,0
Every dog has already chased the unicorn.,0
Despite her aversion to New York Rosemary decided to visit the city for the first time.,1
Running in the park with her dog.,0
The cat purred loudly.,1
The book read the student.,0
The chef baked the birthday girl a delicious cake.,1
The cat slept the whole day.,0
The cat chased a mouse in the garden.,0
Andrew was hit by Ryan.,1
Despite her efforts Sarah still missed the deadline.,1
The cat chased the mouse.,1
The cat chased the mouse under the table.,1
The thought of public speaking terrifies Sarah.,1
The professor will be teaching a new course next semester.,1
Ben was hit by the arrow.,1
The linguist despises syntax.,1
Before heading to Chicago Doug packed his bags and said goodbye to his friends.,1
The children were shown the magic trick by the magician.,1
Jessica was given the book by George.,1
Hanna gave Daniel a stern talking-to.,1
Steve sent Bob the completed assignment last Friday.,1
After finishing her linguistics class Stacy went straight to the library to study.,1
The cat is on the table's edge.,1
The chef sliced the vegetables finely with a sharp knife.,1
The teacher will explain the rules of grammar to the students in the morning.,1
The chef prepared a delicious meal for the guests.,1
He baked Sarah a cake.,1
The cat chased the mouse under the table.,1
The cat knocked the vase off the shelf.,1
The cat knocked the vase off the shelf with a flick of its tail.,1
Kevin is loved by Megan.,1
Running through the park Megan loves.,0
The delicious cake was eaten by her.,0
The cat meowed loudly in the middle of the night.,1
The cat meowed loudly at the door.,1
They danced.,1
Despite the rain Sarah still went for a run in the park.,1
They placed a vase next to it.,1
The cat scratched her on the arm.,1
Shannon baked her friend a cake.,1
Julia threw a frisbee towards Stacy.,1
The children played in the park.,1
The chef seasoned the steak with a blend of herbs and spices.,1
Despite the heavy rain in San Francisco the outdoor concert continued as scheduled.,1
The diligent student aced her final exam with the help of her tutor.,1
The cat chased a mouse around the house.,1
The dog fetched the boy a ball.,1
The professor handed out an assignment to the students in the crowded classroom.,1
The children played with a new toy in the park.,1
Tom will be swimming in the pool tomorrow morning.,1
The children played in the park all afternoon.,1
After the meeting Sarah answered a question from her colleague.,1
Hyacinth wondered if Adam had ever tasted durian fruit.,1
It seems as though the weather will remain unpredictable this week.,1
What Mary thinks about the situation remains unknown.,1
The dog barked the ball.,0
Danced the night away under the stars.,0
Running in the park Sarah tripped over a rock.,0
The cat chased the mouse the house around.,0
The book ate the table with a spoon.,0
The cat chased the around mouse garden the.,0
The cat chased the mouse around the house.,1
Louis was forgiven by Susan.,1
The chef bakes a delicious cake in the kitchen.,1
The teacher assigned the students a challenging project.,1
The cake was baked by my sister.,1
The cookies were eaten by the children.,1
The book was read by the girl.,1
The book was read by the children in the library.,1
The teacher was shown the classroom.,1
The cake was baked by Mary in the oven.,1
Susan forgave Louis yesterday.,1
The cake was baked by the baker in the morning.,1
The cake was baked by Mary for her sister's birthday.,1
Phillip was given the medal by the soldier.,1
The cat chased a mouse through the garden.,1
Despite feeling tired she managed to finish her work on time.,1
It is believed by many that Sarah enjoys her coffee in the morning.,1
John who is a big fan of IPAs thinks his beer tastes better when served cold.,1
Walking in the park the birds chirped happily.,0
They were wondering if Susan had gone to the store.,1
It is important that she finish her homework before going to bed.,1
She watched him eat the cake.,1
She asked for John to finish his homework.,0
They asked Sarah to bake a cake for the party.,1
I wondered why did he leave so suddenly.,0
They demanded that the cat to be let out of the house immediately.,0
The painting admired by the visitors hangs in the gallery.,1
They expected for Mary to have finished her project by now.,0
They requested Mary to have eaten her dinner before the meeting.,0
The teacher asked whether Sarah had finished her homework.,1
The professor believes that the students are studying Shakespearean sonnets diligently.,1
The professor believes that the students will have completed their assignments by tomorrow.,1
The professor believes that the students will submit their assignments on time.,1
The professor believes that Sarah will pass the exam with flying colors.,1
The professor believes that the students' research projects will be presented next week.,1
They have been studying for hours.,1
The students had studied diligently for their final exams.,1
The children have built a sandcastle on the beach.,1
By the time we arrive they will have finished setting up the stage.,1
The cat was sleeping peacefully on the couch while the dog barked loudly outside.,1
The cake will have been being baked when the power went out.,1
The cat will have knocked over the vase during the night.,1
The cat has will chased the fast squirrel.,0
The cat could not have knocked over the vase on purpose.,1
The cat not can have jumped over the lazy dog.,0
Despite the rain Calvin has a peanut in his pocket.,1
Despite feeling unwell Susan went to work.,1
Bill who had an accident yesterday is now recovering at home.,1
The cat has caught a mouse in the garden.,1
The cat has eaten all the fish in the pond.,1
Bill had been dancing for hours before his friends arrived.,1
The dog chased the cat around the yard.,1
The man in the hat was the culprit.,1
While Alex was eating the popsicle his phone rang incessantly.,1
The cake was eaten by the children at the party.,1
After finishing her homework Catherine went to bed early.,1
Despite the heavy rain Catherine managed to finish her homework.,1
Despite his efforts Calvin could not successfully execute a back flip.,1
Do they know where the party will be held?,1
Are they discussing their vacation plans over dinner?,1
Is Sarah going to the party tonight?,1
Did Mary her homework forget?,0
Why did you not went to the store?,0
Despite the heavy rain Angus is not leaving for the party.,1
Despite the heavy rain Calvin managed to finish his homework.,1
The cat refused to engage in any playful activities with its toy.,1
The cat chased not the mouse.,0
There isn't any milk left in the fridge.,0
The children didn't their toys put away before bedtime.,0
It's important that she not forget to water the plants daily.,1
They will not can have finished the project by tomorrow.,0
They might could have finished the project by now.,0
The cat quickly to the store ran.,0
Running in the park my phone fell out of my pocket.,0
The cat is not chasing the red ball under the table.,1
The cat not will chase the fast mouse.,0
The purple unicorn danced gracefully in the moonlight.,1
The purple elephant danced gracefully under the twinkling stars.,1
The children played happily in the snow-covered park.,1
They often play jazz music in the park on Sundays.,1
She might have went to the store yesterday.,0
They never will can understand the complexity of quantum physics.,0
They could have been dancing all night long.,1
They could have been studying Spanish all night.,1
They have been baking fresh cookies all day.,1
The cat will sleeps on the couch.,0
Before the concert Sarah had been practicing her guitar solo backstage.,1
While playing soccer Maria might have accidentally kicked the ball into the neighbor's yard.,1
The chef is tossing the pizza dough high up in the air at the Italian cooking workshop.,1
The book had been read by her.,1
The students had been studying diligently for their exams.,1
The cake had been baked by the baker.,1
The book had been reading by him.,0
The dog had been barking all night.,1
The cake was being baked by the chef in the kitchen.,1
The book was being reading by her.,0
The book was being reading by her.,0
The book was read by the students in the library.,1
The book will being read by her tomorrow.,0
The book was reading by her yesterday.,0
The cat did not catch the mouse.,1
Have the students completed their science projects yet?,1
Why was the book not returned on time?,1
The cat might not have been sleeping on the couch.,0
The cat must not have been seen by anyone.,0
The children will have been playing in the park for hours before their parents arrive to pick them up.,1
The students were not allowed to wear their Halloween costumes in class.,1
The students will not have been studying French for two years by next summer.,1
Is Peter going to dance salsa with a purple elephant at the circus?,1
I suggested that she must study harder.,0
She suggested he go to the store.,0
They asked when should we meet.,0
They expected her to sing at the concert.,1
Running through the park I suddenly remembered to call her.,1
The detective discovered that the suspect stole the diamond necklace.,0
Running through the park Sarah spotted a squirrel eating an acorn.,1
The detective questioned if Peter had stolen the diamond necklace.,1
Heidi wonders whether John devoured the cauliflower.,1
The dog chased the ball to fetch the stick.,1
The cat chased to catch the red ball.,0
Mary believes that Tom is allergic to strawberries.,1
If Sarah had known about the party she would have brought a gift.,0
She told him to bring the umbrella.,1
Sarah believes that they have already left.,1
The teacher assured us that we could leave early.,1
The cat jumped on the table if he was hungry.,0
Andy wanted to us to leave early.,0
Lucy decided to bake a cake for her friend's birthday.,1
If she had studied harder she would have passed the exam.,1
If she would have studied harder she'd have passed the exam.,0
The cat sleeps peacefully on the windowsill.,1
The cat chased the mouse under the table.,1
The books were read by the students.,1
The cat had knocked over the vase.,1
The students have finished their assignments before the deadline.,1
The muffins must have been eaten by Rory.,1
Despite the rain Rory may still be eating the muffins outside.,1
The children were playing in the park all afternoon.,1
Muffins are eaten by Rory every morning.,1
While enjoying the sunny weather Rory is leisurely eating delicious blueberry muffins at the outdoor caf̩.,1
Rory could have been seen walking along the riverbank.,1
The books could have been being read by the students.,1
The cake had been being baked by the time we arrived.,1
Calvin is going to eat lunch at the new restaurant downtown.,1
The cake will have been baked by the time we arrive.,1
The children had been playing in the park all afternoon.,1
By the time we arrive they will have finished setting up the stage.,1
The cake had been being baked for hours before the party started.,1
By next week the cake will have been baked.,1
By the time we arrive they will have been waiting for over an hour.,1
Calvin was happily eating his favorite ice cream while watching a movie.,1
The cat had been sleeping all day.,1
Before the storm had hit the children had already finished their homework.,1
The cake must have been baked by the time we arrive.,1
The cake will have been being baked for hours before the party starts.,1
They had already left before the storm hit.,1
They had been waiting for the bus for over an hour.,1
Despite my best efforts I always forget to bring an umbrella when it rains.,1
Despite her fear of heights she climbed the mountain effortlessly.,1
They have never seen such a beautiful sunset before.,1
Martha frequently believes that Kim despises phonology.,1
Can you believe how quickly time flies by?,1
Was she ever going to visit the museum?,1
Do you ever consider wearing mismatched socks?,1
After Bradley left the room fell silent.,1
After the storm passed Stacy found herself stranded in Tucson.,1
Sarah gifted her sister a beautiful necklace.,1
The book you borrowed from the library yesterday was fascinating.,1
The cat chased the mouse under.,0
To have finished the project on time was unexpected.,1
John is likely to have left by now.,1
The teacher fed the students cookies during the break.,1
The cake was baked by the baker with care.,1
The cake was baked by the chef in the morning.,1
The cat purred loudly all night.,1
The students clapped enthusiastically.,1
The cat is likely the mouse to chase.,0
The book was read by me yesterday.,0
The cat chased the mouse under the table.,1
Jennifer was swatted by Steve.,1
He painted the fence blue.,1
She baked him a cake.,1
Running through the park I spotted a squirrel.,1
They have been swimming in the pool for hours.,1
The possibility of Patrick having left is high.,1
To have finished the project on time was unexpected.,1
The book on the table is mine.,1
They are expecting Sarah to win the competition.,1
To the party last night John and Sarah went together.,0
Patrick has been known to leave early on Fridays.,1
She handed him a bouquet of flowers.,1
He was given a book by his friend.,1
He gave to the homeless man some food.,0
The book was read by him.,0
The cat slept on the sofa.,1
The cat jumped over the fence.,1
In the garden sang beautifully two birds.,0
There lived in the old house a family of five.,0
She finds the idea of him to be quite peculiar.,0
The cake was eaten by Mary.,1
The book on the table is mine.,1
The students studied in the library quietly.,1
The cake was devoured by the hungry children.,1
The rain poured on the roof.,1
The cookies were eaten by the children who were baked fresh this morning.,0
The car was driven by John to the store.,1
The dog chased by the park by the squirrel.,0
Sue baked Bill a cake.,1
The cake was baked by Mary for the party.,1
The cake was baking in the oven by my sister for my birthday party.,0
The hungry cat devoured the juicy fish.,1
The shiny knife cuts through the tough steak effortlessly.,1
The cat chased the mouse.,1
The hurricane destroyed the entire town.,1
The chef baked a delicious cake.,1
The chef baked the cake with care and precision.,1
The cake eaten by the children.,0
The cake was baked by the chef with care and precision.,1
The cat knocked over a vase in the living room.,1
Louis was sent a book by me.,1
Louis was sent a book by the librarian.,1
The cake was baked a delicious taste with.,0
In the garden were planted colorful flowers.,0
The students were given an assignment by the teacher.,1
