sentence,label
Which chemical was used to mix hydrogen peroxide and something else?,1
The students seem to be happy.,1
Students have been pulled into that university many times.,1
He washed himself.,1
He washed himself.,0
He washed himself.,0
He washed us.,0
He washed me.,1
He washed us.,1
You should wash yourself.,1
You should wash yourselves.,1
He should wash himself.,0
I need to be washed!,1
The weather is nice.,1
I hope the weather is nice today.,1
The birds are singing because of the nice weather.,1
They read the book.,1
He is very nice to John.,1
He walked right by the wall.,1
They don't have a TV.,1
They don't have a car.,1
They have no information.,1
They don't have a friend.,1
They have not gone.,0
They have no old.,0
They have no.,0
They can sing.,1
They can run.,1
They can smile.,1
They can cry.,1
They can be happy.,0
They can fall.,0
They can open the door.,0
They can.,0
They read the book.,1
They read a book.,1
They read a book.,1
They read the book.,0
They read the book.,0
They read every book.,0
He is very nice to John.,1
He treats John badly.,1
He is very kind to John.,1
He is very kind to John.,0
He treats John badly.,0
He walked into the wall.,1
He walked well.,0
He walked right by the wall.,0
John and Mary played music.,1
We found out that some lucrative jobs were at risk.,1
My jobs are in danger.,0
His jobs are in danger.,0
I don't think learning English is easy.,1
I don't think you can help me understand this.,1
I think that learning English is hard.,1
I don't think you can help me understand this.,1
I am anxious for you to learn English.,1
I think it's not easy to learn English.,0
I don't know if you can help me understand this.,0
I am worried that you should study English hard.,0
John will not leave.,1
John drank beer last night.,1
John will leave for Korea tomorrow?,1
John and Mary will study the same thing.,1
He left.,1
He stayed.,1
Students wanted to write a letter.,1
Students wanted to surprise the teacher.,1
The students objected to the teacher.,1
Students wrote to the teacher.,1
John needs to show an interest.,1
John needs to show an interest.,1
"I know I should go to the dentist's, but I don't want to.",1
I know I should go to the dentist.,1
She thought that everyone would fit in the car.,0
She thought that everyone would fit in the car.,1
She thought it was easy to fit in the car.,1
She thought it was easy for everyone to fit in the car.,0
The umpire stopped the game.,1
The game was stopped.,1
The two boys looked at the word.,1
The umpire fell.,1
The two boys looked up.,1
The two boys looked up at the stairs.,1
The umpire fell.,0
The students looked up at the stairs.,0
The students looked up.,0
The umpire made a call.,1
The umpire stopped it.,0
The umpire dropped it.,0
The umpire fell down.,1
A boy throws a ball.,1
The cat was chasing the string.,1
A student was hit by the ball.,1
The piano played music.,1
A student was kicked by the piano.,1
That ball was playing music.,1
The man kicked the ball.,1
The man kicked the ball.,1
The happy man sang a song.,1
The mother of the boy and girl is about to arrive.,1
The girl and boy's mother are about to arrive.,1
The man had a telescope.,1
We need more people who are smart.,1
The student enjoyed his class.,1
The policeman met some students in the park.,1
The policeman met several young students in the park.,1
Several young students met a policeman in the park last night.,1
A policeman met several young students in the park last night.,1
Several young students were in the park last night.,0
A policeman met several young students in the park last night.,0
Where did the policeman meet the students?,1
What were you packing in your box?,1
Where did you put the book?,1
What did you do?,1
John looked up at the chimney.,1
John looked at the meaning of chanson.,1
What did he see?,1
Where did he look?,1
What did he look at?,1
What do you think the man is doing now?,1
What is he doing right now?,1
Have you been to South Korea?,1
John and Bill might go home.,1
John and Bill might pass the exam.,1
We will have no problems if John can speak French.,1
I stuffed the clothes in the cupboard to annoy John.,1
I stuffed the clothes in the cupboard to annoy John.,1
I put the clothes in the suitcase after John asked me to put them in the cupboard.,0
The girls swam under the bridge.,1
The children were not in their rooms or on the porch.,1
People drink beer and wine.,1
Mary waited for the bus to pick her up.,0
Lee went to the store and was crazy.,0
I liked ice cream.,1
The whistle tune was beautiful.,0
The student finished his homework.,0
The dog is a terrier.,0
The monkey wants to leave the meeting.,1
The monkey is ready to leave.,0
The monkeys approved of their leader.,1
The men are doctors.,1
The men are doctors.,0
John read the book loudly.,1
John sounded happy.,1
John was proud of his son's victory.,1
John sounded happy.,0
John was the student's teacher.,0
John sounded in the park.,0
The monkeys are at a meeting.,0
The monkeys are ready to leave the meeting.,1
John knows about bananas.,0
John is certain about bananas.,1
John was from South Korea.,1
The book was put in a box.,1
They stayed in a hotel.,1
The fly fell in the soup.,1
The squirrel ran.,1
The squirrel ran up the tree.,1
The squirrel is angry.,0
The squirrel ran quickly.,0
The squirrel ran quickly.,0
A man chases a dog.,1
A man kicked a ball.,1
A woman is chasing a cat.,1
His friend kicked a ball.,1
Bill claims John thinks Mary is honest.,1
Jane thinks Bill thinks Mary thinks Tom is honest.,1
The boy hit the child.,1
I like chocolate cakes and pies.,1
The children were in their rooms.,0
John got off the bus.,1
John stopped the customers.,1
John got the bus off.,0
John stopped the customers from coming.,1
His second book was an instant best-seller.,1
You arrange to have a hotel room when you book it.,1
Price quotes on selected categories will be sent out.,1
He was forced to leave his family.,1
He intended to give a lot of money to Frank.,1
Jane let her go.,1
He has a rail pass that is right for you.,1
We should spend time with children.,1
He was arrested for being drunk.,1
I think that person is crazy.,1
We think he is reasonable.,1
I forgot to return the book I borrowed.,1
I am worried that you will arrive on time.,1
I am anxious for you to arrive.,1
I am worried that you will arrive on time.,0
I wonder if you would be kind enough to give us information.,1
Teachers will be happy if students study hard.,1
Most teachers expect their students to study hard.,1
John put a book on the table.,1
She turned down his offer.,1
He read a book about swimming.,1
He talked to a girl about swimming.,1
He talked about swimming with a girl.,1
I don't know who they are.,1
Is it possible to turn off the fire and light?,0
I know that you are innocent.,0
John was proud to refuse the offer.,1
John is the best candidate.,1
He left the main building.,1
He took John to the school.,1
John danced to the music.,1
John wants to study linguistics.,1
They told her to get there early.,1
Everyone was surprised that Louise had abandoned the project.,1
I know you like the back of my hand.,1
Time is like an arrow.,1
I need to have that report on our website by tomorrow.,1
A boy was scratched by a monkey.,1
John tagged the monkey.,1
John tagged the monkey in the forest.,1
The cat ate the rat.,1
The rat devoured the cat.,1
This car is stinky.,1
It rains.,1
The committee disliked her proposal.,1
These books are not up to par.,1
A neighbor takes his children to school.,1
Our neighbor takes his children to school.,0
The book is very interesting and includes all the chapters.,1
The book is very interesting and includes all the chapters in the first section.,0
The effectiveness of teaching and learning depends on a number of factors.,1
The effectiveness of teaching and learning depends on a number of factors.,0
The tornadoes that destroy this county every spring are more than just a nuisance.,1
The tornadoes that tear through this county every spring are more than just a nuisance.,0
The lady singing with a boy is a genius.,1
The lady is singing with a boy.,0
The kids have arrived safely with their teacher.,1
The kids have arrived safely with their teacher.,0
The kids have arrived.,1
It could be worse.,1
Is this teacher a genius?,1
Have the kids arrived?,1
Is it more detrimental?,1
The kids are in class.,1
Have the kids arrived in time?,0
His girlfriend bought a computer.,1
The dog is frightened by the thunder.,1
The dog is afraid of thunder.,1
His girlfriend bought him a computer.,1
The child broke a teapot.,1
His girlfriend bought him a computer.,1
The child broke the teapot.,1
The item is owned by the student.,1
The student is a beneficiary of this item.,0
He was a good friend to me.,1
A good friend is still with me.,0
John gave the boys some CDs.,1
My mother baked me a cake.,1
She received a review copy of the book.,1
She received a review copy of the book.,1
John gave the CDs to the boys.,1
She received a review copy of the book.,1
My mother baked a cake.,1
John gave the CDs to the boys.,1
The publisher sent her a review copy.,1
My mother baked this cake for me.,1
This is my ultimate goal.,1
An architect was born.,1
They elected Graham as their chairman.,1
Graham was elected chairman.,0
Andrew was the best writer.,0
Kim was a great doll.,1
The situation deteriorated.,1
This map is what he wants.,1
The message was that you should arrive on time.,1
I made Kim angry.,1
I think he is immoral.,1
Andrew is the best writer.,1
They treat their kids badly.,1
John put the books in the box.,1
John talked to Bill.,1
She reminded him of their last meeting.,1
They would let Mary know of any success they have had.,1
John gave a book to the student.,1
John bought a book for a student.,1
The bus stopped.,1
Shakespeare wrote plays a long time ago.,1
They went to the theater.,1
He can't understand chemistry.,1
John gave Tom a book.,0
I saw this film several times last summer.,1
My uncle was here today.,1
My uncle was here today.,0
The sand castle was destroyed by the termites.,1
Being honest is not easy.,1
She was surprised that John passed by.,1
It is almost unexpected to finish this work on time.,1
There is a place to hide under the bed.,1
I surprised John with a present.,1
They wondered what she did yesterday.,1
They believed that everyone would pass the test.,1
I prefer after Easter.,1
That John passed surprised her.,1
Different people have differing opinions on whether the march should go ahead or not.,1
Different people have differing opinions on whether the march should go ahead or not.,0
It made a statement by finishing it on time.,1
Different people have argued about whether to delay the march or not.,1
Different people have argued about whether to delay the march or not.,0
The cat devoured a mouse.,1
John left early.,1
John worked hard to pass the exam.,1
She vanished when the main party arrived.,1
A boy hit a ball.,1
The students were comfortable in the class.,1
John gave a book to the students.,1
John died last night.,1
John bought books for his sons.,1
John promised Bill to leave.,1
John did not give his sons game cards.,1
Mary received an award.,1
John told his friend about it.,1
John put his books in the attic.,1
The government kept all the money.,1
John hit the ball with a bat.,1
John wiped the window.,1
The cat was chasing the mouse.,1
The mouse was chasing the cat.,1
There is still an issue to be solved.,1
A man and his grandson lived together.,1
"A tall, red haired man arrived.",1
There was a man singing.,0
A man is dancing with an umbrella.,0
John is similar to his mother.,1
A is similar to B.,1
John runs into the house.,1
Mary looked at the sky.,1
The school awarded scholarships to some of the girls.,1
She was a great teacher.,1
He was America's 31st President.,1
We left the next morning for Seoul.,1
It is not easy to do the language.,1
The man had a stick.,1
They parted with their best friends.,1
We go to France in the summer.,1
I saw this film many times last year.,1
He baked bread for Tom.,1
It is amazing that they have completed the course.,1
The teacher made students happy.,1
We reminded him of the agreement.,1
There is a statue in the garden.,1
There is a statue in the garden.,0
Louise was sitting with me.,1
Louise was sitting among the guests.,0
This proved my theory.,1
The students had a great summer.,1
The students worked.,1
The scientist made a robot.,1
The students called me a teacher.,1
A big green insect flew.,1
John's mother wrote to Mary.,1
The cheese was put in the fridge.,1
Frank put himself in the sofa.,1
The ice melted.,1
The child is frightened by the vacuum cleaner.,1
The birds performed poorly in the mornings but did well in the evenings.,1
John put his gold in a container.,0
John put his gold in a safe.,0
John put his gold under the tub.,0
John put his gold under the water.,1
John put his gold in this box.,1
John put gold under the bathtub.,1
The king kept his gold under the bathtub.,0
The king put his gold under the tub.,1
The person denied the accusation.,1
The person denied.,0
The teacher gave the student a book.,1
The teacher handed the student something.,0
They would like to leave the meeting.,1
They want to leave the meeting.,0
The president is telling a lie.,1
The senators think the president is lying.,0
Be ready to leave the meeting.,1
The president is telling a lie.,0
The senators are certain that the president is lying.,0
Tom gave advice to his students.,1
Tom offered advice to his students.,1
John kept him out of the garage.,1
John was behind the garage.,0
John made him busy.,0
John was keeping him busy.,1
John was keeping him busy.,0
John put the counter in front of him.,0
John was behind the counter.,0
John was behind the counter.,1
John deposited some money.,1
John deposited money into the bank.,1
The UN blamed humans for global warming.,0
Sandy and Kim met in the lobby of the hotel.,1
John and Mary deposited money into their checking accounts.,1
John and Mary deposited money into their checking accounts on Friday.,1
John and Mary deposited money into their checking accounts on Monday.,1
John and Mary deposited money into their checking and savings accounts.,0
John and Mary gave presents to the students and the teacher.,0
Mary locked Fido in the room while John locked him in the garage.,0
John and Mary both ate a carrot.,0
Kim runs on the hill.,1
Kim is running under the hill.,1
Kim runs over the hill.,1
Kim is dependent.,1
Kim depends on Sandy.,1
Kim depends on Sandy.,1
Kim depends on Sandy.,0
John met a student.,1
John was a student.,0
The accusation was gone because of the problem.,0
The problem was gone.,1
The boy gave a book.,0
The boy gave the baby a book.,1
The bird is eating a worm.,1
The birds are eating worms.,1
The magazine had every photo of Max and his students.,1
There was no picture of Max or his students in the magazine.,1
The sketch was in the magazine.,0
The king of country music is more popular than the last one.,1
The king of Rock and Roll is more popular than the one of country music.,0
Which student were you talking about?,1
John put something in the box.,0
John put the book in the box.,0
Everybody was surprised by the results.,1
Everybody was surprised that he won the election.,1
John went missing.,1
Bill was not seen by John.,0
John coughed.,1
John coughed some money.,0
The president looked tired.,1
The teacher was tired of the students.,1
The food tasted good.,1
John was somewhat calm.,1
The jury was ready to leave.,1
John became a success.,1
John seemed to be a fool.,1
John was a student.,1
John saw Fred.,1
Alice typed a letter.,1
Clinton supported the bill.,1
The garden was destroyed by animals.,1
The students were asked a question.,1
John taught students how to read.,1
The school board leader asked the students a question.,1
Some people are not comfortable with the sexual revolution.,1
Ad agencies call people young.,1
FDR is believed to be the most effective president.,1
John walked to the door.,0
Tom locked the garage.,1
Tom bathed the dog.,1
Tom put it under the table.,1
Tom played it under the table.,1
I wonder if you will come back tomorrow.,1
"If you come back tomorrow, you would have a reply.",1
Tom hid the manuscript.,1
Sharon was hired by Fred to change the oil.,1
They put the prisoners in the truck.,1
Frank wants Harry to wash the dishes.,1
George sent the photograph to the attorney.,1
Tom keeps asking Karen's sister to buy a car.,1
Jane left the book on the table.,1
We don't know if the flight had been booked.,1
He was beaten by the champion.,1
They kept his comments to the matter.,1
Oliver said that he was there for a long time.,0
Charles was mentioned by Oliver.,0
The prisoner was fined ten pounds.,0
Oliver was a crazy driver.,0
Oliver wrote to the king.,0
The students of English from South Korea faced a lot of issues in the process of interpreting and editing poems.,1
My love of my life and my father would never do that.,1
The museum did not display any paintings by Miro or Klee.,1
Every dog and cat in the area has to be neutered.,1
It takes a long time to learn to use a language.,1
Kim put the book in a box.,1
Kim put the book down.,0
Is the book in the box.,0
Bill talked about the exam.,0
They wrote to her.,1
They are nice to her.,1
They want to communicate with her.,1
They want to communicate with her.,0
They want to be nice to her.,1
They want to be nice to her.,0
The student knows what to do.,1
The student was familiar with the answers.,1
The students are familiar with the answers.,1
The student is aware of the answers.,0
The student knew the answers.,0
He is writing a book about animals.,1
The project was successful.,1
He is proud of his son.,1
The chicken has eaten something.,1
The chicken was eaten.,1
There is no easy solution.,1
The monkeys were forgetting their lines.,1
The monkeys kept forgetting.,0
The monkeys were forgetting their lines.,0
They ate the bananas.,0
They were caught eating bananas.,0
They were caught eating bananas.,0
Mary was made to cook Korean food.,1
Mary was made to cook.,0
John made Mary cook.,0
The monkey is in a cage.,1
The monkey is sad.,1
He seems to be interested in medicine.,1
He seems to be interested in medicine.,0
The monkeys are ready to leave.,1
The monkeys are leaving the compound.,0
The chickens like the farmer.,0
The chickens seem to be compatible with the foxes.,1
The chickens seem compatible with the foxes.,0
These are similar to the bottles.,1
These are the same as the bottles.,0
The teacher is proud of his students.,1
The teacher is proud of his students.,0
The contract is subject to approval by my committee.,1
The contract is subject to approval by my committee.,0
There is only one truly amphibious mammal.,1
There was a storm.,1
There are few cost-effective solutions.,1
There is a riot.,1
There were a few problems to be solved.,1
A man is in the park.,0
There is a man singing.,0
They think that Charles Darwin's theory of evolution is just a theory.,1
They think Charles Darwin's theory of evolution is just a theory.,1
John demanded that she stop calling him.,1
The class was warned that the exam would be difficult.,1
Tom should consult an accountant.,1
Mary thought the argument was sound.,1
Tom wants Sam to read that book.,1
The children would finish the oatmeal.,1
It is outrageous for John to make up such a story.,1
It is outrageous for John to make up such a story or repeat it.,1
John told Bill a lie and Bill believed it.,1
John will review the book.,1
John would prefer to finish the oatmeal.,1
Tom tried to ask a question.,1
Tom tried to get Bill to ask a question.,0
Tom avoids confrontations.,1
Tom likes to avoid confrontations.,0
Joe wanted to find a solution.,1
Joe hoped that Beth would find a solution.,0
John believed it.,1
John believed that he is honest.,1
John mentioned something to me.,1
John said that the question is an issue.,1
She squeezed his arm as hard as she could.,1
She pinched his sciatic nerve.,0
We hope that the vaccine will be available in ten years.,1
We hope that the vaccine will be available in ten years.,0
Cohen proved that the continuum hypothesis was independent.,1
Cohen proved that the hypothesis was not true.,1
John was bothering me.,1
John coughed and made me cringe.,1
John is fond of Bill.,1
John loves Bill.,0
Bill was surprised that John sold the bird.,1
It would be nice for John to train his horse.,1
His horse would be good to train.,1
All Royal weddings require that the king or queen be present.,1
It's unclear which otter you should adopt first.,1
It was enjoyable that Tom missed the lecture.,0
John wants to remove the mother.,0
Gordon spent a lot of money.,0
Tom is confident that the elephants respect him.,1
Tom wants the defendants to be honest.,1
Tom wants her brother to get well.,1
Tom is eager to get a cold.,1
I neglected you and I am ashamed.,1
Mary finished his thesis.,1
We were thankful that no one was hurt.,1
We were happy it was over.,1
Bill claimed that Fred signed the check.,1
We believe that the directors were present.,1
We convinced him that the operation is safe.,1
Alan is thinking about how his students want to learn English.,0
Fred is hoping that Tom will make an announcement.,0
The outcome depends on how many candidates are in the election.,1
Fred is pondering if he should stay in Korea.,1
Smith appreciated the offer.,1
John tried to get Sam to let George ask Bill to deliver the mail.,1
John liked drawing trees for his homework.,1
He was reminded of his country by the picture on the wall.,1
American values and traditions are compatible with free enterprise.,1
We need to be in constant contact with the clients.,1
Everyone has limits.,1
We are aware of the problems.,1
Why don't you focus on my work?,0
The general appreciated that all troops were dressed in uniform.,0
My morning routine has swim free styles for an hour.,0
You should not travel during rush hour.,0
You should try to answer every question.,0
The authorities blamed the group for the bombing.,0
The students were charged with cheating.,0
Sharon is finishing the book.,0
Mary wants to become famous.,0
John referred to the building.,0
John died of a heart disease.,0
We were happy with what we did.,0
She was busy making lunch.,0
The next day's competition were abandoned because of the rain.,1
It is possible that the effects of a cold on inflammation and minor skin irritations can be mitigated by the use of a substance called a lysergic acid disulfide.,1
The public didn't think he could handle the job.,1
He said that the people supported his action.,1
They were made to take the money.,1
They were made rude.,0
The beginning of a sentence should not include these words.,1
The defendants seem to be eager to testify.,1
Jane is unsure if the students keep the books.,1
Most countries have book available.,0
A student studies English for 4 hours a day.,0
Students study English for 4 hours a day.,1
His friend is a dancer.,1
My friend is a dancer.,1
The president's bodyguard was learning.,1
The King of Rock and Roll's music made people dance.,1
President Lincoln gave a Gettysburg Address.,1
President Lincoln delivered her Gettysburg Address.,0
Judy threw them into the garbage can after reading the pamphlet.,0
I wondered why I had sent invitations to everyone in my office building.,1
Edward would usually send a copy of his email to himself.,1
John Smiths did not attend the meeting.,1
John Smith lives in Korea.,1
There are three Davids in my class.,1
It's not like America I remember.,1
My brother is a mathematician.,1
He talks about his school days in the book.,1
John needs to know the rules of the game to succeed in corporate life.,1
The critique of Plato's Republic was written in the present day.,1
The characters in Shakespeare's Twelfth Night live in a world that has been turned upside-down.,1
The characters in Shakespeare's Twelfth Night are living in a world that has been turned upside-down.,0
Students at a university read a book.,1
You are the only person that I can depend on.,1
You are the only person that I can depend on.,0
He is the only person I can depend on.,1
He is the only person that I can depend on.,0
The boy is wet.,1
The boys are wet.,0
The prawns were cooked in chili salt and pepper and it was very delicious.,1
It was not easy to get four pounds in 1950.,1
A lot of money is five pounds.,1
A lot of money is five pounds.,0
Two drops are all you need to keep your house clean.,1
Two drops are all you need to keep your house clean.,0
It is fifteen dollars a week.,1
It's not much to spend fifteen dollars in a week.,0
He has been living for fifteen years.,1
Fifteen years is a long time in his life.,0
Two miles is not much to walk.,1
Two miles is as far as they can walk.,0
The way in which the government has dealt with public finances has been more transparent than any previous government.,1
The way in which the Government has dealt with public finances has been more transparent than any previous government.,1
The team has trained more efficiently in preparation for the return fixture.,1
She doesn't think much of that story.,1
We listened to a small amount of his speech.,1
How much of the fresco was damaged by the flood?,1
She doesn't believe in a lot of stories.,0
We listened to as little as possible.,0
How much fresco did the flood damage cost?,0
I read a book.,0
The person was dying of thirst.,1
Many people were dying of thirst.,1
One person was dying of thirst.,0
Many people were dying of thirst.,1
The suggestions are acceptable.,1
The cars have air conditioning.,1
None of these men want to be president.,1
The children are here.,1
Some of the soup needs more salt.,1
Diners need to have a menu.,1
The land is owned by the government.,1
I own all of these cars.,1
John is in a room.,1
I like him.,1
John's boat has been painted.,1
There is evidence in the record.,1
The theory is not true.,1
The story was in your newspaper.,0
He is afraid of animals.,1
It is a desk made of wood.,1
The main street is it.,1
The fish is alive.,0
They are afraid of people.,0
This is the main objection.,0
This is important.,0
The man is ready to start the meeting.,1
The man vanished.,1
The papers were removed from the safe.,1
The money that you gave me was gone.,1
John waved to his father.,0
He waved to his father.,0
The main verb and subject's index values are included.,1
The men are not worthy to lead Italy.,1
His usual excuses don't suffice anymore.,1
The problem was the birds.,1
The plant virus web sites have been collected in one location.,1
Some of the water from the snow goes into the ground.,1
"During nursing, most of the milk your baby consumes is produced.",1
Special rights of voting in the election were abolished.,1
The weight of diamonds was a factor affecting their value.,1
The stones have to be polished.,1
She spent most of her time at museums and art galleries.,1
The committee made a unanimous decision.,1
The committee has resigned.,1
The committee has resigned.,0
The crew has agreed to a new sponsor.,1
The crew has a sponsor.,0
Her family is all skiers.,1
Her family is all skiers.,0
A variety of styles have been in fashion.,0
The workers will wear flowers.,1
The workers will wear flowers.,1
Both will wear flowers.,1
Few doctors approve of our remedy.,1
Few approve of our remedy.,1
Tobacco is an example of a substance.,1
There are several factors that affect the effectiveness of teaching and learning.,1
Lack of motivation is one of the most serious problems that some students have.,1
It will take a long time to be in prison.,1
Everyone of us will get a prize.,1
Some of the fruit is not good.,1
His wealth is derived from real estate investments.,1
Do your relatives live nearby?,1
Fifty pounds seems like a lot of weight to lose in a year.,1
The gods and goddesses of Olympus are aware of the news of Demeter.,1
Half of the year is dark and cold.,1
Some people think that the taste of the meat is similar to that of beef.,1
The committee hasn't made a decision.,1
The committee is still making up their minds.,0
The committee hasn't made a decision.,1
The committee hasn't made a decision.,0
The dog tried to bite himself.,0
I washed my face.,0
I washed myself.,1
You washed yourself.,0
I washed you.,1
He kicked you.,1
I washed your face.,0
You washed your own hair.,1
"Sally dislikes him, according to Harry.",1
"Sally dislikes himself, according to Harry.",0
Sally would like everyone to praise her.,0
Sally thinks that she is brilliant.,1
Sally thinks that she is brilliant.,0
The power of your mind and body are connected.,1
John is trying to fix the computer.,1
John is fixing the computer.,1
Mary convinced John to fix the computer.,1
Mary was expecting John to fix the computer.,1
John is going to fix the computer.,0
John is fixing the computer.,0
John is trying to be honest.,1
John seems to be honest.,1
John tries to be honest.,1
John seems to be honest.,1
It is warm in September.,1
Kim seems to be bothered that they resigned.,1
It tries to be warm in September.,0
It hopes to make Kim think that they resigned.,0
It is easy to please Kim.,1
John is eager to please Kim.,1
There is a chance that it will be warm in September.,0
They hope to bother Kim that they resigned.,0
It is eager to please Kim.,0
Stephen seemed to be smart.,1
It seems like it's easy to fool Ben.,1
There is a letter in the mailbox.,1
Tabs are likely to be kept on participants.,1
John seems to be easy to fool.,0
John is likely to be with participants.,0
Sandy tried to eat some seafood.,1
There were riots in the city.,0
It tried to make me think that Chris lied.,0
Tabs are being kept on Bob.,0
He is eager to be obvious.,0
The king said thank you.,1
He likes the color red.,1
The cat is out of the bag.,1
The dentist is going to examine Pat.,1
Pat is going to be examined by a dentist.,1
The dentist is going to examine Pat.,1
Pat is eager to be examined by the dentist.,1
Stephen believed that Ben was cautious.,1
Stephen told Ben to be careful.,1
Stephen believed it was easy to please Kim.,1
Stephen made it easy to please Kim.,0
Stephen believed there was a fountain in the park.,1
Stephen persuaded the park to have a fountain.,0
Stephen thought the cat was out of the bag.,1
Stephen got the cat to leave the bag.,0
Pat was believed to have been examined by the dentist.,1
Pat was thought to have been examined by the dentist.,1
The dentist was persuaded to examine Pat.,1
Stephen seems to be annoyed.,1
Tom thinks Stephen is annoying.,1
John persuaded Stephen to be more careful.,1
It seemed to be smart.,0
It looked like it was raining.,1
There was a fountain in the park.,1
Stephen tried to be smart.,1
It tried to be smart.,0
There was a desire to be intelligent.,0
It tried to get some precipitation.,0
There was a fountain in the park.,0
Someone tried to leave the town.,1
There is a fountain in the park.,1
It looks like a fountain in the park.,0
John is in the park.,0
There is a fountain in the park.,1
It was thought to be a fountain in the park.,0
There is a attempt to leave the country.,0
We believed it to be a lie.,0
We believed we could leave the country.,0
We believed John would leave the country.,1
The cat is trying to get out of the bag.,1
They persuaded me to leave.,1
They promised to let me go.,1
They convinced it to rain.,0
They promised it would rain.,0
There is a place to hide under the bed.,1
The bed is a fun place to hide.,0
Kim may have admitted to letting Mary do the lawn work.,1
Gregory wanted to be loyal to the company.,1
Jones would like for it to be clear that the city is going to file a lawsuit.,1
John is avoiding the conflict.,1
The captain ordered the troops to move forward.,1
He persuaded his brother to give him some candy.,1
John wants to make sure that Ben knows that the city will honor him.,1
John seems to be wet.,0
John is likely to win the game.,0
Bill was asked a question by Beth.,0
He believed he won the game.,0
It is likely to be arrogant.,0
Sandy thinks that Kim is happy.,0
Pat would be unlikely to be called upon.,0
Robin is not in the box.,0
It said that Kim was happy.,0
Sandy was preferred to get the job.,0
There is only one substance involved.,1
There is only one chemical involved in nerve transmission.,0
There are more substances involved in nerve transmission.,0
There are more chemicals involved in nerve transmission.,1
A sheep is in the park.,1
There is a sheep in the park.,0
There are animals in the park.,1
There seems to be no student absent.,1
There is a chance that there will be no student absent.,0
There is a chance that there will be no student absent.,1
Pat expected him to be aggressive.,1
Pat persuaded him to be aggressive.,1
Pat promised to be aggressive.,1
Kevin told Anne to be loyal to her.,1
We expect the dentist to examine us.,1
We expect the dentist to look at us.,0
We expect them to look at themselves.,1
We convinced the dentist to look at us.,1
We convinced the dentist to look at us.,0
We told them to look themselves in the mirror.,1
We convinced them to look at them.,0
Bill can drink beer.,1
Tom will not leave.,1
Tom kicked the ball.,0
Will Tom leave the party?,1
Left Tom to go to the party?,0
John was at the party.,1
John didn't go to the party early.,0
John is the one who is spoiling the children.,1
John keeps spoiling the children.,0
You should leave.,1
"You didn't leave, did you?",0
She wouldn't believe that story.,1
She never believed his story.,0
The boys will be there.,1
Our team played well.,0
The children will have been entertained.,1
The house is being renovated.,0
Margaret had left.,0
He will see his children.,0
He was being questioned by the police at that time.,0
Mary solved the problem.,1
Mary would solve the problem.,1
Mary was working on the problem.,1
Mary could easily solve the problem.,1
Mary did not avoid Bill.,0
Mary did not avoid him.,1
Fred was probably drinking beer and singing.,1
Fred must have been singing and drinking.,1
Fred must have been drinking and singing.,1
Fred must have.,1
There is a possibility that a unicorn is in the garden.,1
It will rain tomorrow.,1
John will leave the party earlier.,1
The project is still being finished.,0
The bus is going to be here at five.,0
I would like to study in France.,0
I would like to study in France.,1
John stopped to sign.,0
John stopped canning to sign.,0
John will leave the party early.,0
John can kick the ball.,0
John can kick the ball.,0
John can kick the ball.,0
John will kick the ball.,1
John will kick the ball.,0
John will kick the ball.,0
Kim has to bake a cake.,0
Kim must bake a cake.,0
Kim will bake a cake.,0
There is a man in the park.,1
There is a man in the park.,0
We need to study everyday.,0
He is not smart.,1
He has a car.,1
John is running.,1
Was the child in school?,1
Was the child running to the car?,1
Was the child found?,1
The child never became crazy.,1
The child was not crazy.,1
The child was not running to the car.,1
The child was never deceived.,1
John is happy with the outcome.,1
John was with his children.,1
The children are outside.,1
John has not sung a song.,1
Is John singing a song?,1
John has not been singing a song.,1
John and Mary have sung.,1
John can dance.,1
John can dance.,1
He has seen his children.,1
He will have been with his children.,1
Americans have been paying income tax for a century.,0
George went to America.,0
The following is finite.,1
You are a student.,1
You don't have enough money.,1
Is there enough money?,1
John doesn't like the town.,1
In no other circumstance does that distinction matter.,1
They didn't leave anything.,1
They expected us to leave him.,0
They expected us to leave him.,0
I needed sleep.,0
He is leaving.,0
He has been eating.,0
They will come.,0
John left.,1
Did John find a solution?,1
How long did it last?,1
John could leave.,1
It may rain.,1
John may get some rain.,0
John did not leave.,1
John did not get wet.,0
He might have left.,1
He might leave.,0
He can leave here.,0
He might leave here.,0
Jim supports the theory.,0
Clinton endorsed the proposal.,0
I have not sung.,0
I don't think I'm happy.,0
Do be honest!,1
Don't be foolish.,1
John believed Kim wouldn't leave.,0
John thinks Kim shouldn't leave.,1
John believed Kim was leaving.,0
John did not leave.,0
John expects to leave.,0
John did not leave.,0
"Tom wanted to go home, but Peter didn't.",1
Lee voted for Bill because his father told him.,1
Kim didn't see the movie.,1
Kim didn't see the movie.,1
We asked him not to try to call us again.,1
We asked him not to try to call us again.,1
They didn't miss the weekly meetings because of duty.,1
They never missed the weekly meetings because of duty.,1
Not speaking English is a disadvantage.,1
Not speaking English is a disadvantage.,0
Lee likes Kim.,0
Lee is not a fan of Kim.,1
Lee is not a fan of Kim.,1
Lee is thought to like Kim more than Lee.,0
The president couldn't approve the bill.,1
The president could not approve the bill.,1
The president wouldn't be able to approve the bill.,1
Lee is not leaving.,0
Lee will stay.,1
Lee will not leave.,1
John was not allowed to leave the town.,1
