sentence,label
The students were studying in the library quietly.,1
The children played happily in the park.,1
The chef baked a dozen cookies for the party.,1
The room was filled with laughter and joy.,1
The stars are twinkling in the night sky.,0
The sky is darkening rapidly.,1
He wanted to happiness the children with presents.,0
The book on the shelf belongs to Sarah.,1
In the garden bloomed a beautiful array of flowers.,1
The painting of the old castle hung above the fireplace in the living room.,1
In the center of the bustling city square sat a grand fountain dedicated to the founder.,1
The roaring lion is a fearsome sight to see.,1
The cat jumps from the roof to the fence.,1
The road meanders along the coastline.,1
The wind howls through the canyon.,1
Down the street danced a group of energetic children.,1
In the garden bloomed a beautiful array of flowers.,1
The cat chased the mouse around the house.,1
The sun sets the horizon ablaze.,1
The cat meowed loudly in the middle of the night.,1
The mysterious figure emerged from the fog.,1
In the garden bloomed a beautiful rose.,1
The opportunity suddenly arose.,1
The door loudly slammed shut.,0
Upon hearing the news a feeling of dread quickly settled in her mind.,1
The unexpected challenge proved to be quite daunting last night.,1
In the garden bloomed a beautiful rose.,0
The team will be discussing a new proposal tomorrow.,1
An opportunity to travel abroad unexpectedly arose last night.,1
The sun set behind the mountains.,1
The mysterious disappearance of the ancient artifact puzzled historians and archaeologists alike.,1
The mysterious figure disappeared without a trace.,1
The chef cooked a delicious cake into the oven.,0
An unexpected incident occurred this morning.,1
In the park played the children happily.,1
In front of them a serious accident had occurred.,1
In the park played children happily.,0
The party ended.,1
The student forgot the homework at home.,0
The cat purred loudly.,1
The book whispered Sarah.,0
The cat leaped over the fence.,1
The cat jumped on the couch.,1
The cat sleeps on the windowsill.,1
Upon the hill stood a majestic castle overlooking the valley.,0
The cat jumped on the table.,1
Under the table sat a tiny mouse.,0
The firefighter rescued the cat from the burning building.,1
The student excelled in all his exams.,1
The detective caught the criminal red-handed.,1
The detectives caught the criminal.,0
The students explored the forest.,1
They traveled to Paris last summer.,1
The cat jumped over the fence.,1
The cat chased the mouse under the table.,1
The cat jumped onto the table.,1
The cat jumped onto the table.,1
The cat chased the mouse around the house.,1
The cat chased the moon.,0
The cat leaped across the fence.,1
The cat leaped over the fence effortlessly.,1
The cat pounced onto the table.,1
The cat pounced onto the roof.,1
The acrobatic monkeys swung from the vines.,1
The cat chased the mouse under the table.,1
The tall majestic oak tree stood proudly in the center of the park.,1
Down the street ran a group of excited children.,1
They danced themselves into a frenzy of joy.,1
The storm blew the leaves off the trees.,1
They walked the dog through the park.,1
The cat meowed loudly at the door.,1
She danced Maria around the room.,1
The cat slept under the table.,1
We walked through the bustling streets of Tokyo.,1
The children explored the depths of the ocean.,1
The children played.,1
They strolled through the park hand in hand.,1
They strolled hand in hand along the beach.,1
The dog barked loudly at the mailman.,1
The cat jumped over the fence with grace.,1
The cat chased the mouse around the house.,1
The cat chased around the corner stealthily.,0
The cat slept.,0
Sasha was lingering in the museum when the fire alarm went off.,1
Sasha indulged in a leisurely brunch.,1
The cat chased the mouse under the table.,1
Maggie explored the museum eagerly.,1
The dog barked loudly at midnight.,1
The cat chased the mouse around the house.,1
The cake tasted delicious.,1
The book was read by the student.,1
The cake tasted deliciously sweet.,0
The chef baked a delicious cake for the party.,1
The concert tickets were $50 each.,1
The car painted in red.,0
The dog barked loudly in the park yesterday.,1
The mechanic fixed my car's engine yesterday.,1
The grocery store charged $5 for the apples to me.,0
The restaurant served us delicious pasta for dinner.,1
The restaurant served burnt the steak to me.,0
The concert ended at midnight.,1
The cat chased the mouse around the house.,1
The assignment was completed by Wilma yesterday.,1
The book read.,0
The children eagerly await the arrival of Santa Claus every Christmas Eve.,1
The woman painted a beautiful picture.,1
The cat chased the mouse around the house.,1
The book read the child.,0
The cat chased the mouse.,1
The book the author signed.,1
The dog the bone buried.,1
The cat chased the mouse under the table.,1
The cat the mouse chased the.,0
The dog a bone found in the garden.,0
The cat chased the mouse away it was scared of.,0
John tired from the long day.,0
Lee is admired by Kim.,1
In the enchanted forest a mystical tree with shimmering leaves and glowing flowers mysteriously appeared overnight captivating all who beheld its beauty.,1
The woman baked a delicious cake for her friend's birthday.,1
The old lady baked delicious cookies for her grandchildren.,1
The old wise owl hooted loudly in the dark forest.,1
The old tired hungry dog chased the squirrel up the tree.,1
Not all questions can be answered.,1
Many people have tried and failed to climb the highest mountain in the world.,1
The cat kept meowing and meowing and meowing.,1
The cat kept meowing and meowing and meowing all night long.,1
The linguist provided an insightful analysis of how children acquire language at a young age.,1
The team discovered many new informations about the ancient civilization.,0
To whom did you give the book?,1
Never underestimate the power of a positive attitude.,1
The book that Mary read was more interesting than the one that Peter read.,0
Despite wanting to purchase several new furnitures for the house we could only afford to buy a furniture piece every few months.,0
The book on the table is heavier than the one on the shelf.,0
The detective was searching for a mysterious lead.,1
The book that Mary read was more interesting than the one that Sarah read.,1
The chef was preparing a delicious meal for the guests.,1
The book that Mary borrowed from the library was more interesting than the one that Sarah borrowed.,1
Many books were read by the students.,1
Many resources are required.,1
Many books were read by the students.,1
Many books were read by the students.,1
Many books were read.,1
Too many potato were eaten.,0
Many book were on the table.,0
Many happiness were found in the small garden.,0
The three cats sleeps on the couch.,0
Few information was shared.,0
Many softwares is used in the office.,0
The team won the game with a score high.,0
The book offers valuable insights.,1
The bookshelf holds numerous books and decorative items.,1
John's numerous suggestions were well-received by the committee.,1
Many obstacles were encountered during the journey.,1
Little time was left before the event.,1
John receives few visitors.,1
Very few details were shared about the incident.,1
Little did they know the treasure was right under their noses.,0
The cat chased small mouse.,0
The cat sleeps most of the day.,1
The cat chased fast the mouse.,0
Many information was gathered.,0
Many information is missing.,0
The dog eats many bone.,0
She has many homework.,0
Many happiness was felt during the celebration.,0
Few solutions were presented by the team.,1
Few people attend the early morning yoga classes.,1
The garden grows many colorful flowers.,1
The children were playing in the park with colorful balloons.,1
The mechanic fixed Mary's old car yesterday.,1
They couldn't decide whether to go to the beach or stay home for the weekend.,1
The doctor believes I should exercise more often.,1
The cat slept peacefully on the warm cozy blanket all afternoon.,1
The cat quickly chased the mouse under the table.,1
The cat sitting on the windowsill watched intently as the birds chirped outside.,1
The information on the new website are confusing to users and needs immediate attention.,0
The number of hours it takes to complete the project vary depending on the team's efficiency.,0
Despite being faced with numerous challenges Marie Curie made groundbreaking discoveries in the field of science.,0
Despite of numerous pleas made on his behalf the convict was sentenced to life in prison.,0
Traveling alone can seem daunting at first.,1
I think that this is the book that I saw at the store yesterday.,1
Kim and Sandy are looking for a new bicycle.,1
They had not eaten sushi before last night.,1
The dog barked loudly in the night woke up the entire neighborhood.,0
Chris must have liked syntax.,1
There seems to be a problem with the computer system.,1
Whose car did Sarah borrow?,1
Who is Mary eager to meet?,1
Can the girl who singing in the choir lead the performance?,1
To which friend did you lend the book and the pen?,1
Strings were being pulled constantly in order to secure a spot for the new students at that prestigious university.,1
She cut herself while cooking dinner.,1
They eats dinner at 7 o'clock.,0
They cooked themselves dinner.,0
She told to me the news.,0
They elected her president.,1
They baked me a cake.,1
Paint the house red.,1
Paint the house red.,1
Tell her to call me.,1
Despite the rain the picnic in the park was delightful.,1
The children were playing happily in the park yesterday afternoon.,1
The children are laughing because the clown is making funny faces.,1
The cat chased the mouse around the garden.,1
She sings beautifully.,1
She danced around the room.,1
We possess no pets.,1
The students have no homework left.,1
We possess little knowledge about the subject matter.,1
She owns no car.,1
He don't like to swim in the ocean.,0
He ate all the cake leaving none for me.,1
The cat jumped over and.,0
He must have finished his homework before going out.,1
Running in the park they can enjoy the fresh air.,1
He must have finished his homework before going out to play.,1
He should have studied harder.,1
We can the park go tomorrow.,0
He can sky.,0
Her singing beautifully.,0
The students discussed the complex theory in class.,1
The students studied the challenging subject.,1
The professor teaches the complicated course.,1
He eat the delicious apple.,0
The cat on the roof chased the away bird.,0
The children played the happily in yard.,0
John is treated very nicely by him.,1
She bakes cakes incredibly well.,1
John is treated very kindly by him.,1
She looks the garden beautiful.,0
She feels happiness very deep.,0
They drove straight into the tunnel.,1
She sings beautifully happy.,0
They ran quickly the finish line.,0
The cat chased the mouse causing chaos in the kitchen.,1
The team discovered that all their hard work had paid off.,1
Those your shoes are too small for me.,0
The their house is painted blue.,0
Understanding complex grammatical structures takes time and practice.,1
I believe he will have finished his project by the deadline.,1
Despite her busy schedule she managed to complete the project on time.,1
I wonder whether he will be able to attend the meeting tomorrow.,1
It is crucial for her to practice playing the piano diligently.,1
Learning English to be not as easy as it seems.,0
I am excited for she to arrives at the party on time.,0
John not happy with the decision.,1
John drank five cups of coffee this morning before work.,1
Did they go to the party last night?,1
The cat will nap on the windowsill and the dog there.,1
Despite the rain he left for work early this morning.,1
They have never been to that restaurant before.,1
The students were excited about writing a heartfelt letter to their favorite teacher.,1
The chef planned to impress the judges with his culinary skills.,1
The students protested against the teacher's decision.,1
The teacher received letters from the students.,1
John's showing an interest is crucial for the project's success.,1
It is imperative that Mary be present at the meeting.,1
Despite knowing the importance of exercise she struggles to find motivation to go to the gym regularly.,1
Despite feeling tired I must finish this assignment tonight.,1
She believed him to be gone already.,0
It seemed possible that they could have finished the project by tomorrow.,1
It seemed impossible for them to have finished the project so quickly.,1
He believed that they would have went to the store before it closed.,0
The teacher called out the students' names one by one.,1
The chef baked the cake perfectly.,1
The three friends walked the dogs around the park.,1
The cat jumped onto the roof.,1
The three cats jumped over the old fence.,1
The three cats jumped over the lazy dog on the couch.,1
The chef cooked the kitchen up.,0
The cat chased the fast mouse around the garden.,1
The teacher explained the concept thoroughly to the students of.,0
The teacher handed out them.,0
The chef cooked it up.,0
The cat jumped over it.,1
The old man fed the hungry cat.,1
The dog followed the winding path through the dense forest.,1
The teacher scolded a student loudly in the classroom.,1
The dog barked loudly at the mailman.,1
The book danced across the room.,1
The painting whispered the artist's emotions.,1
The old wise owl perched on the branch.,1
The old wise experienced teacher guided the students.,1
The tall dark handsome intelligent charming man walked into the room.,1
The father of the twins is taking them to the park tomorrow.,1
The owner of the company and the employees is attending the meeting tomorrow.,0
The chef cooked the meal with great care.,1
More intelligent leaders are what we require.,1
The professor who taught the student English syntax class last semester is very knowledgeable.,1
The firefighter rescued three scared cats from the burning building yesterday.,1
It was the teacher who gave a presentation to the entire class this morning.,1
It was the tall man with a red hat that my sister saw at the store yesterday.,1
It is in the library that I often find peace and quiet to study.,1
The delicious cake by the baker was enjoyed by the children at the birthday party.,0
In the library yesterday is where Mary found her lost book.,0
Who did the teacher help with their science project?,1
Who did you give the book to?,1
Who did you give the keys to?,1
Why did she leave early?,1
The cat climbed up the tall oak tree.,1
John explored the origins of the word `chanson'.,1
When will she give back the book?,1
How many times have they been there?,1
In which direction did the cat run?,1
Who do you believe will win the award that has been long overdue?,1
Why did you ask what she was reading earlier?,1
How long have you been waiting for the bus?,1
Mary can play the piano and so can her sister.,1
Mary can cook pasta and so can her sister.,1
If Sarah were to have studied harder she might have passed the exam.,1
Despite having studied for hours she still failed the exam.,1
Despite the rain Sarah insisted on going for a run and to prove her determination she completed a 10-mile marathon.,1
Despite being tired Sarah managed to finish her work before the deadline had arrived.,0
The cat slept on the bed and chased the mouse around the house.,1
Neither the cat was under the table nor on top of the chair.,1
Some individuals prefer tea over coffee.,1
The cat meowed and for food.,0
The dog barked loudly and the door.,0
The children enjoyed playing in the park.,1
The painting color was vibrant.,0
The beautifully girl danced in the park.,0
Running through the park a squirrel caught my eye.,0
The cat enjoys sleeping on the sunny windowsill.,1
The cat quickly to catch the mouse.,0
The dogs barked at the mailman as he approached the house.,1
The children play soccer in the park.,1
The happy children playing in the park.,0
The children played noisily in the park.,1
The cake tasted delicious.,1
Despite the rain Mary felt relieved that her garden flourished.,1
The cat meowed loudly.,1
The cat chased the mouse under the table.,1
The cat meowed under the table.,1
The dog appears chase the cat around the yard.,0
The children appear excited to start their summer vacation.,1
The cat seems chase the mouse.,0
The cat appears content with its new toy.,1
Mary hails from Tokyo.,1
The cat knocked the vase off the table.,1
The students studied in the library for their exams.,1
The cat jumped over the fence.,1
The cat jumped gracefully.,1
The cat jumped playfully over the fence.,1
The cat is mighty hungry.,0
The cat slept peacefully soundly.,0
The cat slept very soundly.,1
The tall woman painted a beautiful picture in the art class.,1
The dog chased the cat around the yard.,1
The old man fed the hungry birds in the park.,1
The cat chased a mouse around the house.,1
Mary told Peter that Sarah mentioned Alex saw Kate at the store.,1
The teacher explains that the student understands why the principal thinks the counselor believes the parent knows what the coach says is true.,1
The elderly man fed the birds in the park with breadcrumbs.,1
Running and swimming are activities I enjoy doing in the summer.,1
The cat was on the mat or sleeping soundly.,0
The cat stealthily jumped over the fence.,1
John reluctantly turned down the job offer.,1
Mary eagerly left the party at midnight.,1
The loud noise put the baby to sleep.,1
The red car that he bought last month got stolen from the parking lot yesterday.,1
After finishing his meal John went for a walk in the park.,1
Price adjustments for bulk orders can be made upon negotiation.,1
Without a doubt he had to make the difficult decision to relocate for work.,1
She decided to donate all her savings to the local animal shelter.,1
Jane eagerly stepped back to allow her friend to enter first.,1
She found a job that's perfect for him.,1
Spending quality time with children is crucial for their development.,1
She was praised for having completed the project ahead of schedule.,1
It's possible that the book we read last month was overrated.,1
It is important that she be given the opportunity to express her opinions freely.,1
The movie that we watched last night was really entertaining.,1
It is crucial that he be here for the meeting.,1
It is crucial for her to complete the project before the deadline.,1
The teacher is hopeful for the students will excel in the exam.,0
Could you please let me know if you'd be able to attend the meeting tomorrow?,1
Unless the team practices consistently they won't perform well in the upcoming competition.,1
Despite the rain the team still decided to play the soccer match.,1
The cat knocked over a vase on the shelf.,1
He brushed off her suggestion.,1
She listened to an interesting podcast about cooking.,1
The man discussed with a woman regarding the importance of exercising regularly.,1
They discussed with the teacher their project proposal in detail.,1
He couldn't understand the instructions given.,1
Can you eat the cake and not finish the pie?,0
I understand the situation and that he will not be attending the meeting.,0
Mary accepted the award graciously.,1
John considers her the most talented artist in the group.,1
They found her sleeping on the couch.,1
The cat chased the mouse around the house in the corner.,1
Mary painted a picture and hung it on the wall.,1
John is considering pursuing a degree in linguistics in the near future.,1
Angelica was told to arrive early for the award ceremony.,1
That John had won the competition pleased his family.,1
He understands the ins and outs of the project like the palm of his hand.,1
The students studied hard like their future depended on it.,1
Having that report on our web page by tomorrow is crucial for the presentation.,1
The cat chased a mouse through the garden at midnight.,1
The cat chased the mouse under the bed.,1
The house was painted blue by the contractor last month.,1
The dog chased the squirrel up the tree.,1
The cat chased the mouse.,1
That movie bored me to tears.,1
He dances gracefully.,1
The team resented his decision.,1
The movie surprised us all.,1
The mechanic fixed my car in the garage yesterday.,1
The cat chase the mouse around the house.,0
The movie with all its special effects and captivating storyline has received rave reviews.,1
The team along with the coach and the captain is practicing hard for the upcoming tournament.,0
The success of the project relies on effective communication and collaboration among team members.,1
The color of the walls and ceiling creates a cozy atmosphere.,0
The students who excel in both academics and sports often receive scholarships.,1
The students who studies diligently often perform well in exams.,0
The man painting the walls in the living room is an artist isn't it?,0
The man driving the red car is my brother isn't he?,0
Despite the rain the team managed to win the championship didn't they?,1
In the garden did the flowers bloom beautifully didn't they?,0
The children safely reached their destination.,1
The situation might have been less complicated.,1
How likely is it that she will win the competition?,1
Will the students have completed their assignments by tomorrow?,1
What if it had been less detrimental?,1
The students from the neighboring school are performing exceptionally well.,1
In the garden the flowers bloomed beautifully?,0
The tall man wearing a blue hat fixed the broken chair.,1
The loud music startles the baby awake.,1
The cat loves chasing mice.,1
The teacher assigned this project to her.,1
The cat knocked over the vase on purpose.,1
The book was read to the children by their teacher during storytime.,1
The cake was eaten by the dog in the kitchen.,1
The car was driven by the mechanic.,1
The book was read by her yesterday.,1
They have always been a source of inspiration for us.,1
The happiness of the children were evident in their laughter.,0
The teacher assigned the students the project yesterday.,1
The chef cooked us a delicious meal at the restaurant.,1
The students were given a challenging assignment by the professor yesterday.,1
The children were given a new toy by their grandparents.,1
The teacher handed out the worksheets to the students.,1
The chef baked a delicious cake for them to enjoy at the party.,1
The students presented a project to the class last Friday.,1
John was given the CDs by the boys.,1
The keys to the car were taken by him yesterday.,1
The old house was renovated by the new owners last year.,1
Achieving this will be my ultimate triumph.,1
Despite her fear of heights Michelle became a successful skyscraper architect.,1
She made John captain.,1
The cake was eaten by Sarah.,1
The most talented singer was believed to be Sarah.,0
The chef baked Mary a delicious cake.,1
The weather turned unexpectedly cold.,1
What she said is what he did.,1
The plan is that we will meet at the restaurant for dinner.,1
Kim was made angry by me.,1
They deemed her dishonest.,1
The committee elected Sarah as the new chairperson.,1
She bakes her cookies golden brown.,1
The cat knocked over the vase on the table.,1
Bill was talked to by John about the exam.,1
They reminded her of how much effort they had put into the project.,1
Mary was informed of any success they had achieved.,1
The teacher handed out a test to the students.,1
The teacher assigned a project to the students.,1
The car screeched to a halt abruptly.,1
The students studying in the library were quietly preparing for their exams.,1
The actors performed a Shakespearean play at the Globe Theatre in London.,1
She missed the bus because she overslept.,1
The cat chased the mouse the house.,0
They had been planning this trip for months before finally embarking on it last weekend.,1
The cat chased the mouse under the table.,1
The cake was eaten by happily the children.,0
The chef baked a delicious cake for the birthday party.,1
Despite being tired she managed to finish the race.,1
The fact that Mary won the competition pleased her.,1
To have completed the marathon in under three hours would have been a remarkable achievement.,1
In the garden grows a beautiful rose bush.,1
John was sent a surprise present by me.,1
She asked where he had gone last summer.,1
The teacher explained that all students should submit their assignments by Friday.,1
Did you visit the museum before or after lunch? I always prefer after lunch.,1
The fact that Mary won the competition shocked everyone didn't it?,1
Whether the event should be postponed or whether it should proceed as planned is still being debated by the committee members.,1
The fact that she could both sing beautifully and dance gracefully amazed the audience.,0
To have completed the project ahead of schedule was truly impressive wasn't it?,1
To study abroad and to gain valuable experience are important goals for many students.,1
To swim in the ocean and to fly in the sky are dreams that many people have.,0
The old man painted a beautiful landscape yesterday afternoon.,1
Before the crack of dawn John had already departed.,1
Sarah practiced diligently to ace the competition.,1
The cat meowed loudly while the thunderstorm raged outside.,1
The cat chased the mouse around the house.,1
The teacher made the students feel comfortable in the class.,1
The teacher handed out pencils to the children.,1
The cat slept peacefully on the windowsill.,1
John was seen buying a plethora of novels for his children at the bookstore yesterday.,1
The teacher asked the students to hand in their assignments by Friday afternoon.,1
John's sons were deprived of their beloved game cards by him.,1
The students presented a project to the board of directors.,1
The teacher explained the concept to her students in great detail.,1
The cat knocked over its food bowl in the kitchen.,1
All the money was kept by the government.,1
The cat chased the mouse under the table.,1
The cat chased the mouse under the table.,1
The dog followed John the park through.,0
The cake was devoured by the children with great enthusiasm.,1
Despite the challenges faced there remains a solution to be found.,1
In the garden bloomed a variety of colorful flowers.,1
In the corner sat a small fluffy cat with bright green eyes.,1
In the garden danced a group of fairies under the moonlight.,0
In the garden sings a bird with colorful feathers.,0
The painting hanging in the hallway resembles a masterpiece.,1
The taste of the spicy curry is similar to the feeling of warmth on a cold winter day.,1
The cat jumps onto the table.,1
The cat sat on the mat by the window.,1
The company offered several of the employees in Mr. Smith's department promotions.,1
The tallest building in the city is the Empire State Building.,1
The team named her the company's new CEO.,1
The following evening they embarked on their journey to Tokyo.,1
Understanding phonetics requires practice and patience.,1
The girl fed the cat with the fluffy tail.,1
She painted the town red with her friends.,1
During the summer our family typically travels to France.,1
Throughout my childhood I had visited that museum countless times.,1
She gave the children some toys yesterday.,1
To have traveled the world is his ultimate dream.,1
The chef cooked the guests a delicious meal.,1
They accused her of the crime.,1
On the top shelf sits a dusty old book.,1
On the table sit three red apples.,0
In the garden were playing the children happily.,0
Into the room walked my sister with a big smile on her face.,0
The experiment successfully validated my theory.,1
The teacher quickly explained the complex lesson to all the students.,1
The teacher quickly graded all the assignments yesterday.,1
The artist painted her a portrait.,1
The chef served us a delicious meal.,1
The small red bird sang a beautiful melody in the morning.,1
Mary received a letter from John's mother.,1
The children hid the Easter eggs in the backyard.,1
She flung herself onto the bed.,1
The cake was eaten by her.,1
The loud thunderstorm startles the dog.,1
The students discovered that the plants grew abundantly in the greenhouse but withered quickly outside.,1
She ate her breakfast in a hurry.,1
The cat chased the mouse quickly.,1
In the garden the children played happily with their new toys.,1
The cat hid its toy behind the couch.,1
The man on whom she relies is her brother.,1
The book that Mary read yesterday was borrowed from the library.,1
The cat chased quickly the mouse around the garden.,0
The cat enjoyed sleeping on the warm blanket by the fireplace.,1
The suspect refuted the claim vehemently.,1
The cat jumped over.,0
The mechanic gave the customer a detailed invoice.,1
The student handed the teacher.,0
The students are excited to attend the field trip tomorrow.,1
The cat quickly to jump over the fence.,0
The teacher believes that the students are studying hard for the exam.,1
The students certain that the teacher will cancel the exam tomorrow.,0
To have been eager to attend the conference would have been more beneficial.,1
The students to be studying for their exams all night without a break.,0
The students be hoping that the teacher will cancel the exam.,0
The professor provided feedback to her students during the lecture.,1
The chef prepared a delicious meal for his guests with care.,1
The cat left them under the table.,1
The cat chased the mouse under the table.,1
The cat chased the fast.,0
The teacher kept her students engaged with interactive activities.,1
The dog barks loudly the whole night.,0
The cat jumped over the lazy dog.,1
John kept lurking in the shadows.,0
After the party ended John stayed behind the counter to help clean up.,1
The cat chased the mouse under the table.,1
The cat chased the mouse around the house all day yesterday.,1
The professor assigned the class a research paper on the effects of technology on society in today's world.,1
In the bustling city of Tokyo Alex and Mia dined at a cozy sushi restaurant by the river last night.,1
John went to the store and bought some groceries while Sarah chose to stay home and read a book.,1
John went to the store to buy milk and Mary did as well.,1
John will have deposited some money in the checking account on Friday and Mary will do the same thing on Monday.,1
The cat jumped over the fence and the dog chased after it.,0
The cat chased the mouse and the dog did so to the squirrel.,0
John will have locked Fido in the garage and Mary might in the room.,0
John will eat a carrot and Sarah might do so a radish.,0
The cat sleeps peacefully on the windowsill.,1
The cat sleeps on the mat.,1
The cat sleeps under the table.,1
The success of the project relies on her expertise.,1
Sandy is relied on by Kim.,1
Sandy is relied upon by Kim.,1
Sandy relies on Kim for guidance.,1
The teacher saw a squirrel on the playground.,1
In the garden played children happily.,0
The cat chased the mouse the room.,0
The cat meowed loudly.,1
The cat chased the red ball under the table.,1
The girl baked her sister a cake.,1
The cat catches the mouse with ease.,1
The students eagerly read the assigned chapters.,1
Each book on the shelf and painting in the gallery was carefully curated.,1
No mention of Sarah and painting by her friends was made in the exhibition catalog.,1
The painting by the talented artist was admired at the art exhibition.,1
The tallest building in the city is taller than the one next to it.,1
The tallest of the two buildings is more impressive than the one of the three skyscrapers.,0
To which book did you refer while discussing the topic?,1
The cat jumped over the fence.,1
The sudden snowstorm caught everyone off guard.,1
To have seen the look on his face would have been priceless.,1
The cat meowed loudly.,1
The storm destroyed the house Bob.,0
After the long flight John's throat felt scratchy and he coughed uncontrollably.,1
The dog barked the ball into the yard.,0
The teacher seemed frustrated with the students' lack of attention.,1
The chef grew tired of cooking the same dish every day.,1
The children played happily in the park.,1
Sarah appeared quite happy.,1
The cat appeared eager to pounce on the unsuspecting mouse.,1
The team emerged victorious after a tough match.,1
The team considered him a threat to their success.,1
Despite failing the exam Sarah remained determined to pursue her dream of becoming a doctor.,1
The cat chased the mouse around the house.,1
The letter was typed by Alice.,1
The health care bill was supported by Clinton.,1
The storm caused significant damage to the garden.,1
The teacher gave the students an assignment yesterday.,1
John's teaching method impressed the new students studying English Syntax.,1
The teacher explained a difficult concept to the students in the classroom.,1
The idea of time travel fascinates many scientists.,1
The teacher assigns students challenging homework assignments.,1
The team considers him to be the best candidate for the job.,1
The cat chased around the house.,1
The kids found a lost puppy in the park.,1
The children played soccer in the muddy field.,1
The cat hid it behind the couch.,1
The cat knocked it off the shelf.,1
The teacher asked if the students had completed their assignments on time.,1
If you had studied harder you would have passed the exam.,1
The cat knocked over the vase on the table.,1
Sharon was hired by Fred to have the oil changed.,1
The children painted colorful pictures on the wall.,1
The teacher asked the student to have completed the assignment by Friday.,0
The chef baked the customers their favorite chocolate cake.,1
Karen's sister was kept being asked by Tom to buy the car.,1
The cat knocked the vase off the shelf.,1
It is unclear if the package will have been delivered by tomorrow.,1
They found the house surrounded by a tall fence.,1
We limited her presentation to the topic at hand.,1
The mysterious disappearance she solved quickly.,0
Oliver handed Charles the report.,0
The professor gave an A to the student.,0
The movie made her a crying mess.,0
The dog chased the ball the park.,0
The team of researchers from Tokyo encountered various challenges while conducting experiments analyzing data and presenting findings.,1
The man who fixed my car and the woman who owns the bakery are getting married next month.,1
The store had neither the red shirt in small nor the blue dress in medium.,1
Mastering the art of playing a musical instrument requires patience and dedication.,1
The cat knocked the vase off the table.,1
The cat chased the fast.,0
Eating pizza on the beach under the moonlight.,0
Discussed with Sarah regarding the project.,0
She was written a beautiful poem by them.,0
She is grateful to them.,1
Writing a letter to her is what they want to do.,1
The cat want to catching the mouse.,0
Being kind to others is important for them.,1
He needs to have been going to the gym regularly.,0
The teacher teaches the students well.,1
The teacher explained the concepts thoroughly.,1
The teacher knows the questions.,1
The dog barking loudly in the park.,0
The cat chased the mouse around the house.,1
They were discussing the fascinating history of ancient civilizations.,1
Broadly speaking his performance in the play was commendable.,1
She was thrilled by her daughter's winning the science fair.,1
The cat will have been sleeping for hours.,1
The book was read by him.,1
From his point of view there seems to be no clear answer.,1
The students were constantly misplacing their textbooks.,1
The students kept falling asleep during the boring lecture.,0
The children kept lost their way in the maze.,0
They made him fix the car yesterday.,1
They watched him dance on the stage.,0
They watched him singing in the rain.,1
The teacher had the students solve complex math problems during the exam.,1
John asked Mary cooking Korean food.,0
John saw Mary cooking Korean food.,1
The cat appears content that it caught a mouse.,1
The painting looks magnificent on the wall.,1
She is too tired to go for a run.,1
She appears happy to bake a cake.,0
The students are excited to start their project tomorrow.,1
The children playing happily in the park.,0
The students appears tired with the long lecture.,0
The students appear eager to participate in the science fair.,1
The elephants appears friendly towards the zebras.,0
The car is parked next to the tree.,1
The cat sleeps on the couch every day.,1
The students' achievement makes the teacher proud.,1
The cat is sleeping on the mat.,1
The decision is contingent upon the completion of the project by Friday.,1
The project is need of immediate attention by the team.,0
In this small town there lives only one elusive purple squirrel.,1
In the valley emerged a majestic waterfall.,1
There are several reasons why the project was delayed.,1
The children are playing happily in the playground.,1
The children found only a couple of apples left on the tree.,1
Up the hill climbs a group of adventurous hikers.,0
In the garden dances a group of children joyfully.,0
It is widely accepted that Marie Curie's discovery of radioactivity revolutionized the field of science.,1
Charles Darwin's theory of evolution is believed by them to be merely a scientific theory.,1
It is crucial that they be informed of the decision immediately.,1
Sarah reminded her team that the project deadline had been extended.,1
The teacher explained to the students that they must submit their assignments by Friday.,1
Mary believed that I had understood the concept.,1
The professor expects his students to submit their assignments on time.,1
The teacher wants the students to submit their assignments by Friday.,1
To either finish the project on time or ask for an extension will determine his success in the class.,1
To either attend the meeting tomorrow or to submit a written report beforehand is mandatory.,1
Having Mary bake the cake and Tom to decorate it was a brilliant idea.,1
Sarah decided to bake a cake for the party.,1
Mary would rather have gone to the concert.,1
Before going to bed Sarah decided to read a book.,1
Bill wanted Tom to try asking a question.,0
Sarah often chooses to ignore negative comments.,1
Tom tends to Mary for avoiding confrontations.,0
The children wanted to play outside all day.,1
Joe wished for Beth finding a solution.,0
The teacher assigned it.,1
Sarah thinks that she can sings well.,0
The problem was brought up by John to me.,1
It is imperative that she finish the project by tomorrow.,1
The cat scratched the furniture as much as it pleased.,1
It rained the cat chased the mouse.,0
It is essential that the new treatment plan be implemented as soon as possible.,1
The discovery of a new planet in our galaxy.,0
Einstein formulated the theory of general relativity.,1
It is believed that the new theory will revolutionize the field of astrophysics.,1
The loud music annoys him.,1
What Mary said surprised us.,1
Bill is loved by John.,1
The dog chasing the ball in the park.,0
The fact that Mary won the competition delighted her parents.,1
To have completed the project on time would have required more resources.,1
To visit the museum is always a treat for art lovers.,1
Whether the party is indoors or outdoors decorations are a must.,1
How many cookies she ate at the party remains unknown.,1
Eating ice cream on a hot day is my favorite activity.,0
To swim in the cold ocean without a wetsuit requires bravery.,0
What time the train will arrive is uncertain.,0
Sarah was surprised that the kittens followed her everywhere she went.,1
The teacher demands that her students submit their assignments on time.,1
