sentence,label
John died of a heart disease.,0
We were happy with what we did.,0
She had to make lunch.,0
The next day's competition were abandoned due to the constant rain.,1
There may be an effect on inflammation and minor skin irritations with the help of elia.,1
The public didn't think he could handle the job.,1
He said that the people supported his action.,1
They were made to take the money.,1
They were made rude by us.,0
Don't say these words in the beginning of a sentence.,1
The defendants are eager to testify against the criminal.,1
Jane isn't sure if the students keep their books.,1
Most countries have a book available.,0
A student is studying English for four hours a day,0
Students study English for 4 hours a day.,1
His friend is a dancer.,1
My friend is a dancer.,1
The president's bodyguard has learned something.,1
The King of Rock and Roll's records made people dance.,1
The Gettysburg Address was delivered by President Lincoln.,1
The Gettysburg Address was delivered by President Lincoln.,0
Judy threw them in the garbage can.,0
I wondered why I had sent the invitations to everyone in my office building.,1
Edward would usually send a copy of his email to himself.,1
John Smiths did not attend the meeting.,1
John Smith lives in South Korea.,1
There are three Davids in my class.,1
It's not like America I remember.,1
My brother is interested in mathematics.,1
He talks about his time at school in the book.,1
John needs to know the rules of the game if he wants to succeed in corporate life.,1
The critique of Plato's Republic was written long ago.,1
The characters in Shakespeare's Twelfth Night live in a world that has been turned upside-down.,1
The characters in Shakespeare's Twelfth Night live in a world that has changed.,0
Students studying English read Conrad's book.,1
You are the only person I can depend on.,1
You are the only person that I can rely on.,0
He is the only person that I can depend on.,1
He is the only person that I can depend on.,0
The boy is wet.,1
The boys are wet.,0
The prawns were cooked in chili salt and pepper and it was delicious.,1
It was difficult to get four pounds in 1950.,1
It is a lot of money.,1
A lot of money is five pounds.,0
Two drops are all you need to keep your house clean.,1
Two drops are all you need to make your house safe.,0
It is fifteen dollars in a week.,1
Fifteen dollars a week is not much.,0
He has been living for 15 years.,1
He has lived a long period of time.,0
Two miles is a long way to walk.,1
They can walk two miles.,0
The way in which the government has dealt with public finances has been more transparent.,1
The way the Government has dealt with the public finances has been more transparent than any previous government.,1
The team has trained more efficiently than in the past.,1
She doesn't think much of that story.,1
We listened as little as we could.,1
The fresco caused the flood damage.,1
She doesn't believe in a lot of stories.,0
We listened to as little speech as possible.,0
How much fresco did the flood damage cost?,0
I read a book.,0
One of the people was dying of thirst.,1
Many people were dying of thirst.,1
One person was dying of thirst.,0
People were dying of thirst.,1
The suggestions are acceptable.,1
The cars don't have air conditioning.,1
None of the men want to be president.,1
The children are here.,1
The soup needs more salt.,1
Diners need menus.,1
All of the land is owned by the government.,1
I own all of these cars.,1
John is inside the room.,1
I like him.,1
John's boat has been painted.,1
There is evidence on the record.,1
The theory is not true.,1
The story appeared in the newspaper.,0
He is afraid of animals.,1
The desk is made of wood.,1
The main street is it.,1
It is alive.,0
They are afraid.,0
This is the main objection.,0
This is important.,0
The man is ready to start the meeting.,1
The man was holding a bottle.,1
The papers that were taken from the safe have not been found.,1
The money you gave me disappeared last night.,1
John waved to his father.,0
He waved to his father from the doorway.,0
The main verbs and the subject's index values are included.,1
The men are not worthy to lead Italy.,1
His usual excuses do not suffice.,1
The birds were one of the problems.,1
There is a central location for all of the plant virus web sites.,1
Plants get some of the water from melted snow.,1
"During nursing, most of the milk your baby consumes is produced.",1
The voting rights in the election were abolished.,1
The value of diamonds was determined by their weight.,1
The stones have to be polished.,1
She was able to enjoy most of her free time at museums and art galleries.,1
The committee unanimously agreed on their decision.,1
The committee has resigned.,1
The committee has resigned.,0
The crew will change sponsors.,1
The crew has a new sponsor.,0
Her family is all skiers.,1
Her family is very fond of skiing.,0
A variety of styles have been fashionable.,0
Two workers will wear flowers.,1
The workers will wear flowers.,1
Both will wear flowers.,1
Few doctors approve of our remedy.,1
Few people approve of our remedy.,1
Tobacco is an example of a substance.,1
The effectiveness of teaching and learning depends on many factors.,1
Lack of motivation is one of the most serious problems that some students have.,1
It will take ten years to go to prison.,1
Everyone gets a prize.,1
Some of the fruit is bad.,1
His wealth is derived from real estate investments.,1
Do your relatives live nearby?,1
Fifty pounds seems like a lot to lose in a year.,1
The gods and goddesses of Olympus hear about Demeter and Persephone.,1
Half of the year is cold and dark.,1
Some of the people who promote the meat say it tastes like beef tenderloin.,1
The committee hasn't made a decision.,1
The committee hasn't made a decision.,0
The committee hasn't made a decision.,1
The committee hasn't made a decision.,0
The dog tried to bite himself.,0
I washed my face.,0
I washed myself.,1
You washed yourself.,0
I washed you.,1
He kicked you.,1
I washed your face.,0
You washed yourself.,1
Sally dislikes him according to Harry.,1
Sally dislikes himself according to Harry.,0
Sally wishes everyone would praise her.,0
Sally thinks she is brilliant.,1
Sally thinks that she is brilliant.,0
The power of your mind and body are connected.,1
John is trying to fix the computer.,1
John seems to be working on the computer.,1
Mary persuaded John to work on the computer.,1
John was expected to fix the computer.,1
John is going to fix the computer.,0
John is fixing the computer.,0
John is trying to be honest.,1
John seems to be honest.,1
John tries to be honest.,1
John seems to be honest.,1
It is warm in September.,1
Kim seems to be bothered that they resigned.,1
It tries to be warm in September.,0
It hopes to get Kim to know that they resigned.,0
It's easy to please Kim.,1
John wants to please Kim.,1
"In September, there is an attempt to be warm.",0
They hoped to bother Kim that they resigned.,0
It wants to please Kim.,0
Stephen seemed to know what he was doing.,1
It seems like it's easy to fool Ben.,1
There is a letter in the mailbox.,1
Tabs will likely be kept on participants.,1
John seems to be easy to fool.,0
John is likely to remain with participants.,0
Sandy tried to eat seafood.,1
There were riots in South Korea.,0
It tried to make me think Chris lied.,0
Tabs attempt to keep Bob in their sight.,0
He wants to be obvious.,0
The man was thanked by the king.,1
The color red is his favorite color.,1
The cat is out of the bag.,1
The dentist is going to examine Pat.,1
Pat is likely to be seen by a dentist.,1
The dentist wants to examine Pat.,1
Pat is looking forward to being examined by the dentist.,1
Stephen believed that Ben was careful.,1
Stephen told Ben to be careful.,1
It was easy for Stephen to please Kim.,1
Stephen convinced him that it was easy to please Kim.,0
There was a fountain in the park.,1
Stephen persuaded the park to have a fountain.,0
Stephen believed the cat was out of the bag.,1
Stephen convinced the cat to get out of the bag.,0
Pat was thought to have been examined by the dentist.,1
Pat was thought to have been examined by the dentist.,1
Pat was examined by the dentist.,1
Stephen seems to be annoying.,1
Tom thinks that Stephen is annoying.,1
John convinced Stephen to be more careful.,1
It seemed to be smart.,0
It looked like it was raining.,1
There was a fountain in the park.,1
Stephen wanted to be smart.,1
It was trying to be smart.,0
They tried to be smart.,0
It tried to get some precipitation.,0
There was a plan to make a fountain in the park.,0
Someone tried to leave.,1
The park has a fountain.,1
It looks like a fountain in the park.,0
John is in the park.,0
There was a fountain in the park.,1
We thought it was a fountain.,0
There are people trying to leave the country.,0
We believed it would be better to leave the country.,0
We believed we could leave the country.,0
We believed that John was going to leave the country.,1
The cat is in a bag.,1
I was persuaded to leave.,1
They promised to let me go.,1
They convinced it to rain.,0
They promised it would rain.,0
There's a place to hide under the bed.,1
The under the bed wants to be a fun place to hide.,0
Mary may have been allowed to mow the lawn by Kim.,1
Gregory might have wanted to be loyal to the company.,1
Jones would like it to be clear to Barry that the city is planning to take him to court.,1
John is avoiding the conflict.,1
The captain told the troops to go.,1
He persuaded his brother to give him some candy.,1
John wants to be clear to Ben that the city will honor him.,1
John seems to rain.,0
John is expected to win the game.,0
Bill was asked a question by Beth.,0
He thought that he won the game.,0
It's likely to be arrogant.,0
Sandy seems to think that Kim is happy.,0
Pat wouldn't be called upon by Dana.,0
Robin is not in the box.,0
It said Kim was happy.,0
Sandy was preferred to get the job.,0
One chemical substance is involved in nerve transmission.,1
There is only one chemical involved in nerve transmission.,0
There are substances involved in nerve transmission.,0
Chemical substances are involved in nerve transmission.,1
A sheep is in the park.,1
A sheep is in the park.,0
There are animals in the park.,1
There seems to be no student absent.,1
No student is likely to be absent.,0
No student is likely to be absent.,1
Pat thought that Leslie would be aggressive.,1
Pat persuaded him to be aggressive.,1
Pat promised to be aggressive.,1
Kevin told Anne to be loyal to her.,1
The dentist is expected to examine us.,1
We expect the dentist to look at us.,0
We expect them to look at themselves.,1
We convinced the dentist to look at us.,1
We had the dentist look at us.,0
We convinced them to take a look at themselves.,1
They were persuaded to look at them.,0
Bill can drink beer.,1
Tom will not leave.,1
Tom did not kick a ball.,0
Will Tom leave the party?,1
Left Tom at the party?,0
John was at the party.,1
John wasn't at the party early.,0
John is spoiling the children.,1
John keeps spoiling the children.,0
You should leave.,1
"You didn't leave, did you?",0
She wouldn't believe that story.,1
She didn't believe his story.,0
The boys will be present.,1
Our team played very well.,0
The children will be having fun.,1
The house is being renovated.,0
Margaret had left.,0
He will see his children.,0
He was being questioned by the police at that time.,0
Mary solved the problem.,1
Mary would figure it out.,1
Mary was coming up with a solution.,1
Mary would be able to solve the problem.,1
Mary did not avoid Bill.,0
Mary didn't avoid Bill.,1
Fred was probably drinking beer and singing.,1
Fred must have been singing and drinking.,1
Fred had been drinking and singing.,1
Fred must have 800-273-3217 800-273-3217 800-273-3217 800-273-3217 800-273-3217 800-273-3217 800-273-3217 800-273-3217,1
There might be a creature in the garden.,1
Tomorrow it will rain.,1
John is leaving the party earlier.,1
The project hopes to be completed.,0
The bus is going to be here at five.,0
I would love to study in France.,0
I would like to study in France.,1
John held a can and signed it in tune.,0
John stopped canning.,0
John is going to leave the party early.,0
John can kick the ball.,0
John can kick the ball.,0
John can kick the ball.,0
John will kick the ball.,1
John will kick the ball.,0
John will kick the ball.,0
Kim has to bake a cake.,0
Kim must have baked a cake.,0
Kim will bake a cake.,0
There is a man in the park.,1
There is a man in the park.,0
We need to study everyday.,0
He is not smart.,1
He has a vehicle.,1
John is moving quickly towards the car.,1
Was the child in school?,1
Was the child running to the car?,1
Was the child found?,1
The child was never crazy.,1
The child was not crazy.,1
The child was never going to run to the car.,1
The child was never deceived.,1
John is happy with the outcome.,1
John was with his children.,1
The children are outside.,1
John has never sung a song.,1
Is John singing a song?,1
John has not been singing a song.,1
John and Mary have both sung.,1
John can dance.,1
John can dance.,1
He has seen his children.,1
He will have been with his children.,1
Americans have been paying income tax for a century.,0
George is in America.,0
The following is finite.,1
You are a student.,1
You don't have enough money.,1
Have you enough money?,1
John doesn't like the town.,1
That distinction is unimportant in no other circumstances.,1
They didn't leave anything.,1
They expected us to leave him.,0
They expected us to leave him.,0
I needed sleep.,0
He is leaving.,0
He has been eating.,0
They will come.,0
John left.,1
Did John solve the problem?,1
How long did it last?,1
John could leave.,1
It could rain.,1
John may get rain.,0
John didn't leave.,1
John did not get wet.,0
He could have left.,1
He might leave.,0
He can leave here.,0
He could leave here.,0
Jim supports the theory.,0
Clinton endorsed the proposal.,0
I have not sung.,0
I don't feel happy.,0
Do not be dishonest!,1
Don't be foolish!,1
John believed that Kim would not leave.,0
John thinks Kim should stay here.,1
John thought Kim would leave here.,0
John did not leave.,0
John expects to have to leave.,0
John did not leave.,0
"Tom wanted to go home, but Peter didn't.",1
Lee voted for Bill because his father told him.,1
Kim didn't see the movie.,1
Kim wishes he had seen the movie.,1
We asked him not to do that again.,1
He was told not to try to call us again.,1
They didn't miss the weekly meetings because of duty.,1
They always missed the weekly meetings because of duty.,1
Not speaking English has a disadvantage.,1
Not speaking English is a disadvantage.,0
Lee doesn't like Kim.,0
Lee is not a fan of Kim.,1
Lee is not a fan of Kim.,1
Lee is thought to dislike Kim.,0
The president couldn't approve the bill.,1
The president could veto the bill.,1
The president would not be able to approve the bill.,1
Lee is not leaving.,0
Lee will stay.,1
Lee will stay.,1
John was not allowed to leave the town.,1
John stayed in the town.,0
John was not allowed to leave the town.,0
"Mary sang, but Lee didn't.",1
"Mary sang a song, but Lee never did.",0
Mary and Lee both sang a song.,1
Couldn't the president approve the bill?,1
The president couldn't approve the bill.,0
Are you studying English?,1
What are you doing now?,1
I will go downtown.,1
Shall I go to the city?,1
She should live forever.,1
Is that stupid?,1
Don't even touch that!,1
You better stop drinking.,1
"You can do it, but not all the time.",1
Better not drink.,0
They would leave soon.,1
They wouldn't leave soon.,1
They should not leave now.,1
Can they do it?,1
Can they do it?,1
They can't do it.,0
Can they do it?,0
Sandy and Kim can dance.,1
Sandy and Kim have danced.,1
Sandy and Kim were dancing.,1
"Kim contemplated joining the navy, but never did.",0
Both Sandy and Kim wanted to go.,0
Sandy is happy as well.,1
I was in China when Kim was there.,1
Do you have anything to share with the group?,1
Do you have anything to share with the group?,1
Sandy must have been the same.,1
Sandy must have as well.,1
Sandy must too.,1
John didn't have to talk to the reporters because he persuaded Sally.,1
"Mary could sing, but Lee could not.",0
Lee couldn't sing a song.,1
John was sent to prison.,1
He should leave his luggage here.,1
He did not argue against his parents.,1
He used to go there a lot.,1
The gardener needs to trim the bushes.,1
This should be the start of a friendship.,1
I am taking the shovel out of the shed.,1
Travelers have returned from vacation.,1
The police station would have been built with the grant.,1
There could have been sharks at the beach.,1
She seems to have given money to a French art dealer.,1
Ann may be in Italy during her vacation.,0
Ann may go to Italy.,0
Ann may have taken a vacation in Italy.,0
It rained every day for a week.,1
It is raining every day.,0
It is raining every day for the last week.,0
There is rain every day last week.,0
The Philippines has a language called Tagalog.,1
The Philippines has a language called Tagalog.,0
The Philippines has a language called Tagalog.,0
The Philippines has a language called Tagalog.,0
The roof is leaking.,1
The roof is leaking.,0
The roof is leaking.,0
George has lived in Toledo for thirty years.,0
The house has been renovated.,0
The sewer commissioner gave a medal to the mayor.,0
Does John go to the library?,0
Bill and John both like ice cream.,0
Sam may have been questioned by the FBI.,1
Sam may have been interviewing the FBI.,0
Sam may have been questioned by the FBI.,0
Social problems may have made police work harder.,1
The senator needs to pay attention to her people.,1
Tokyo has not relaxed trade restrictions.,1
Is the doctor going to prescribe aspirin?,1
"Sandy will read your reports, but Harold will not.",1
He can't believe that it's over.,1
I didn't know that there would be more trouble around the corner.,1
I have never been reprimanded like that.,1
There was no rain.,1
I didn't know that more trouble was on the way.,1
I have never been spoken to so rudely.,1
Did he not collect the papers on his desk?,1
He hadn't collected the papers on his desk.,0
He never achieved anything.,1
Didn't he never achieve anything?,0
He couldn't do anything worth mentioning.,1
He didn't have anything worth mentioning.,0
The zebras can't fly.,0
His optimism hasn't changed.,0
The citizens never say anything.,0
I didn't find any bugs in my bed.,1
Nobody told them anything.,1
I have never taken from your family.,1
Why hasn't any books been returned?,1
None of the citizens say anything.,1
One of Korea's most famous poets wrote these lines.,1
The victim was struck in the early morning.,1
Targets can be seen at any angle.,1
"During the early evening, Jupiter can be seen in the east, while Saturn can be seen in the north.",1
I poured acid into the beaker.,1
The beaker held 20 liters of acid.,1
The new policy was approved by the executive committee.,1
The executive committee approved the new policy.,1
John took Bill to the library.,1
Bill was chosen by John.,1
John went to the library.,0
John chose the position.,0
The guide took John to the library.,0
The department has a new leader.,0
John was taken to the library.,1
John was chosen for the position.,1
Pat handed Chris a book.,1
Pat handed Chris something.,0
Pat handed a book.,0
Pat handed Chris a book.,1
Pat gave a book to him.,0
The book was handed to Chris.,1
A book was handed to someone.,0
They think it's easy to annoy Ben.,1
They think Stephen is easy to annoy.,0
There is a dragon in the wood.,1
It is easy to annoy Ben.,1
Stephen is easy to annoy.,0
There is something in the wood.,1
No one believes he is a fool.,1
No one suspects that he is a criminal.,1
It is not suspected that he is a fool.,1
They think the cat has left the bag.,1
The cat is missing.,1
John drove the car.,1
John was driving.,1
The car was being driven.,1
John will drive.,1
The car will be driven.,1
John has been in the driver's seat.,1
The car has been moved.,1
John has been driving.,1
The car is being driven.,1
The car was being driven.,1
Pat handed Chris a note.,1
Chris received a note.,1
Pat handed Chris a note.,1
Children watch TV for ideas.,1
A child kicked a monkey in the street.,1
The model resembles Kim.,1
Kim is very similar to the model.,0
You are not wearing a coat.,0
I was born in 1970.,1
It is said that he is leaving.,1
John is said to be rich.,1
He is believed to be a good scholar.,1
My mother had a baby in 1970.,0
Everyone thought he was on his way out.,0
They told him to be rich.,0
They thought he was a good scholar.,0
He kicked the ball.,1
The ball was kicked.,1
John kicked him.,1
He was kicked.,1
John sent her to South Korea.,1
She was sent to Korea.,1
They thought that John was sick.,1
It was believed that John was sick.,1
They don't know which attorney will give the closing argument.,1
The closing argument hasn't been decided.,1
The closing argument hasn't been decided by the attorney.,1
You can depend on Ben.,1
Ben can be relied on.,1
They talked about it for a while.,1
The scandal was talked about for a long time.,1
The issue was dealt with quickly.,1
That's not what's asked for.,1
This should be attended to immediately.,1
A crowd of people gathered near the capital.,0
The children were playing in the sun.,0
I would have paid twice for that.,1
These are the books that we have done the most research on.,1
They see John as selfish.,1
Everything was paid twice.,0
Your books were all gone.,0
He is usually looked on as selfish.,0
Pavarotti relied on two men.,1
Pavarotti relied on the Hepburns.,0
Pavarotti and Hepburn relied on Loren.,1
Pavarotti and Hepburn depended on Loren.,0
The lawyer looked at the document.,1
The lawyer looked at the document.,1
Peter has been told to leave.,1
I assume the matter was filed in the appropriate records.,1
Smith wants the picture taken out of the office.,1
The events have been described in detail.,1
Over 120 different substances have been dumped into the river.,1
The balloon is inflated when it is in an area of obstruction.,1
Hot dogs are thought to be unlikely to cause cancer.,1
It hasn't been determined if this is feasible.,1
Paying taxes is something that can't be avoided.,1
It's not yet known if this is feasible.,1
The drapes have been cleaned.,1
Fred is thought to have been promoted.,1
Bill was elected to the committee.,1
"On holiday, our car radio was stolen twice.",1
The drapes have been cleaned by Frances.,1
Bill was elected by Nina.,1
The news was dealt with with care.,1
Kim looked after the tree.,1
We can't keep up with the noise.,1
He will be on time with their expectations.,1
The noise can't be put down.,1
They will keep their expectations up.,1
They paid a lot of attention to it.,1
The son was attentive to his parents.,1
The matter was looked at a lot.,1
A lot of attention was paid to the issue.,1
New York was not awake.,0
My sister was next to the lake.,0
The lake is not to be used as a campsite.,1
The boy grew six inches.,0
He ran a mile to work.,0
The beans were grown outdoors.,1
The plums were weighed.,1
My brother has lived in San Francisco.,0
Several famous people have lived in the house.,1
The businessman slept in Seoul last night.,0
This bed was occupied by a man last night.,1
Rosie was struck by lightning.,1
I got a call from a woman.,1
He was hit in the face with a surfboard.,1
John's bike was either fixed or stolen.,1
A priest read the lesson.,0
The letter was written by a poet.,0
It was understood that Tom asked for a refund.,0
Mary insulted her parents.,0
Is John smart?,1
Who is smart?,1
How smart you are!,1
Be smart.,1
I want to know if this is what you want.,1
Did you want to take out the garbage?,1
Can the child read?,1
What can the child read?,1
Which version was recommended?,1
The baby ate the food.,1
How did he eat the food?,1
Which man did you talk to?,1
Which man did you talk to?,1
How has he been?,1
Which man was talking to you?,0
What man did you talk to?,0
Who do you think imagined Mary?,1
Who did Kim work for?,1
Kim worked for Sandy and who did she rely on?,0
Who did Kim work for and who did Sandy rely on?,0
Edward can help you.,1
You can rely on Edward's help.,1
He was sick for a few days.,1
We discussed the fact that he was sick for a while.,1
He will help you.,0
He was sick for a while.,0
We talked about him being sick for a long time.,1
The theory claims that the arrows don't stop in midair.,1
Who did you see and who took the picture?,0
The qualities recommended him to Oliver.,1
The UN made a recommendation.,1
The teacher recommended this book.,1
Who will they recommend?,1
The books were put in a box.,1
What books did John put in the box?,1
Where did John put the books?,1
Which box did John put the book in?,1
How has John been?,1
Who put the book in the box?,1
Who put the book in the box?,1
The person can put the book in the box.,1
Who were you going to visit last year?,1
A UN delegate is believed to visit South Korea last year.,1
Who do you think invited Sara?,1
Who invited Sara?,1
Who invited Sara?,0
Who do you think would be nominated for the position?,0
I think this person is unlikely to have anything to do with the scheme.,1
John wants to know who his son likes.,1
John forgot who his son shouted at.,1
He told me how many employees Karen had.,1
He was reading the article.,1
Tom denied reading any books.,0
Tom said how much money she had spent.,0
John asked if he should read it.,0
Peter will decide if we should read the book.,0
John asked if he should read a book.,1
Peter will make a decision about which book to review.,1
John told us to read the book.,1
John told us to read the book.,1
What box did he put the book in?,1
Which book was his father reading?,1
John asked where the book was put.,1
John asked which book his father read.,1
Kim wondered what room Gary stayed in.,1
The monkeys are fond of chocolates.,1
Kim wondered if Gary was still in the room.,0
The monkeys are fond of chocolates.,0
John knows who Tom and Mary borrowed their books from.,1
John knows where Mary bought the book.,0
I don't know if I should agree.,1
She is upset if I exclude her.,1
She is upset if I exclude her from anything.,1
I wonder if you would give us information.,1
I don't know when he will come.,1
I don't know if he will go or not.,1
I don't know if he will come.,0
I don't know if he will go or not.,0
I don't know what to do.,1
I don't know what to do.,1
I don't know how to do it.,1
I don't know if I agree with him.,1
I don't know if I agree with him.,0
I don't know if I agree with him or not.,0
Fred knows who to support.,1
Karen asked where to put the chairs.,1
The student protected him.,1
Who protected him?,1
It is not easy to protect him.,1
Fred knows which politician Karen should vote for.,0
Fred knows which politician she should vote for.,0
Karen asked where Jerry would put the chairs.,0
Karen asked where he would put the chairs.,0
Have you considered your career path?,1
When can we register for graduation?,1
Where do we go to register?,1
Why did you borrow my pencil?,1
When did he say he was fired?,1
Where did he tell you that he met Mary?,1
Why are you wondering if she will invite me?,1
He asked when she would meet at the party.,1
What motivates students to majors?,1
Who will John ask about summer courses?,1
Which textbook was used in the class last summer?,1
Who is blocking the entrance to the store?,1
Why do you think he left?,1
Who will be here?,1
Who did you borrow my book?,1
Which city do you believe John lives in?,1
I wonder if John will put the book on the right shelf.,1
What proof has he implicated you?,1
Joseph doesn't remember how many matches he has won.,1
Fred will warn Martha that she should tell the truth about her brother's patriotism.,1
We realized that we should have left him in Korea after Bill tried to find the drawer Alice put the money in.,1
Jasper wonders if he should try to get students to buy a book.,1
I wonder if John will put the book on the shelf.,0
I don't know what city the Romans destroyed.,0
John wondered who he was referring to.,0
Who gave the tickets to Bill?,0
Fred will say that Mary thinks John is still alive.,0
Dana thinks Chris knows who Sandy trusts.,0
The politician denied they were poisoned.,0
Fred knows which books the children should read.,0
This needs repair.,1
This needs to be fixed.,0
He healed.,0
He put the shoe back together.,1
This needs to be investigated.,1
This needs to investigate the problem.,0
They looked into it.,0
They looked at the problem.,1
The video you recommended was excellent.,1
The video you recommended was terrific.,1
John told us that the video he recommended was terrific.,1
The student left.,1
The student that everyone likes is left.,1
John gave the person the book.,1
The day I met her was sunny.,1
The president who Fred voted for resigned.,1
Fred voted for a president who dislikes his opponents.,1
Fred resigned as president he voted for.,1
There is no relative pronoun at all.,1
He is the kind of person who can work with others.,1
These are things to be thankful for.,1
We will invite people to work for us.,1
The pictures of the students appeared in the newspaper.,1
Pictures of people appeared in the newspaper.,0
The people were happy with the proposal.,1
The person is heavy.,1
The paper needs to be finished by tomorrow.,0
A person is on my foot.,0
The person stood on my foot.,0
John and Bill met the student.,0
The student met the senator.,0
The student met the senator.,0
Jenny fell in love with Jack.,1
Jack is Jenny's love interest.,1
Jenny fell in love with Jack.,0
I wanted to object to the critic's comments.,1
This person is a friend of Kim's.,1
The answer to the problem set by the teacher is found in the textbook.,1
We talked to the senators who met Fred.,1
The kid picked up the apple that fell down.,1
The student met a man.,0
The problem intrigued me.,0
Everyone thought that he made a really interesting statement.,1
The matters which everyone believed had been excluded from the Treaty were included.,1
Mary is aware that John was elected.,1
Frank was surprised that John was elected.,1
Mary told Bill that John was elected.,1
This is the book that we read.,1
The people that voted for him were abandoned by the president.,1
It's an argument that people think will never end in Egypt.,1
She's written every essay on that pile.,0
That pile contains all the essays she's written and the ones I've read.,0
Every essay she's written and that I've read is on that pile.,1
She's written every essay that she's written that I've read.,1
The student was the one who left.,1
The student that was going to take it left.,0
The pencil that he is writing with broke.,1
He is writing with a broken pencil.,0
A pencil that was used to write broke.,1
A pencil broke.,0
The people who we put our trust in.,0
The person was talking to someone else.,0
They invested in a company.,1
The people in the house we stayed in.,1
The person he was most comfortable with left.,1
He bought a bench to sit on.,1
He bought a fridge to store the beer.,1
There is a bench for you to sit on.,1
Karen asked where Washington was going to put the chairs.,0
The person I met is from Boston.,1
The box we put the books in is locked.,1
Everyone thought his statement was interesting.,1
Everyone agreed to include matters that were not included in the treaty.,1
The Big 12 South teams won the game.,1
The person who John asked for help doesn't believe him.,1
Mary thinks John is foolish.,1
John has two sisters.,1
The lady from France is a peach farmer.,1
John grows fruit.,0
She grows peaches.,0
John was praised by the teacher in the classroom.,1
Reagan lived most of his life in California.,1
The students had a great time at the party.,1
The students had a great time at the party.,0
A student who scored 80 or more in the exam was never failed.,1
The student who scored 80 or more was never failed.,0
The contestant who won the first prize was terrible.,1
The contestant who won the first prize was terrible.,0
He who laughs last laughs the best.,1
"Let him cast the first stone, he is without sin.",1
Who was he sure he'd meet one day?,1
He mentioned that he had run into a celebrity.,1
Who thought he had never met?,0
He mentioned that he ran into a celebrity.,0
The knife he threw into the sea had a gold handle.,1
He threw the knife into the sea.,1
He threw the knife into the sea.,1
He threw the knife into the water.,0
Bill washed the dishes.,1
What did Bill do with the dishes?,0
What did Bill cook supper for?,0
The proof that you can't square it was rejected by him.,1
He refutes the proof that you cannot square.,0
They met someone who knows the professor.,1
Which professor met someone who knows?,0
That he met the professor is very unlikely.,1
He has met very unlikely people.,0
She purchased John's book.,1
John wondered who would win the game.,1
John wondered who would win.,0
What did he think the problem was?,1
This is the paper that we need a linguist to understand.,1
Which rebel leader heard about the CIA being assassinated?,0
Students entering high-level educational institutions might face difficulties in studying.,1
A fellow student offered to write a book for Miss Kim.,1
Experts agree that dreams cause stress and anxiety.,1
The government gave the victims of the earthquake temporary housing.,1
I need to read this book.,1
The person that they were going to speak with agreed to reimburse us.,1
Martha thinks that Joe replaced a motor that cost 30 dollars.,1
Smith lent the money to the official.,1
Ventriloquist is on the lap of the puppet.,1
We can find out the result of the final exam next week.,1
What happened to Herb after he drank?,0
Who believed the claim that cheated?,0
What was it that the Vikings ate that you didn't know?,0
What do you think about the person you met?,0
The fact that all the genes in the human body have been established is not well known.,1
The scientists used the latest technology to verify their work.,1
They did not listen to the suggestion that Lee made.,1
They ignored the suggestion that Lee lied.,1
They denied that we advanced by ourselves.,1
They denied that they should only report to us.,1
The hotel where Gloria stays is being renovated.,1
The day when Jim was fired was sad for everyone.,1
John is difficult to convince.,1
John said he would finish it on time.,1
I met John at the park last night.,1
I wonder who Sandy loves.,1
Sandy depends on this politician.,1
He is hard to love.,1
It is easy to be nice to John.,1
John is easy to please.,1
John is eager to please.,0
It is eager to please John.,0
John wants to please.,1
John is not easy to please.,1
It is difficult to please someone.,1
John is not easy to please.,1
John is ready.,0
It is ready to bereceived by John.,0
John is ready to please.,1
Kim is easy to please.,1
Kim wants to please.,1
The doll is hard to see.,1
The child is not easy to teach.,1
The problem can be solved easily.,1
This doll is hard to see.,0
The child can't teach.,0
It is easy to solve the problem.,0
John is going to examine the patient.,1
John is looking for a place to live.,1
John wants to check it out.,0
John wants to find it.,0
Hei is easy to please.,1
Five minutes is the time it will take to prove the theorem.,1
Five minutes is the time it will take to establish that he proved it in 1930.,1
Kim will have to fix the scratch for $500.,1
"The government will have to pay $500,000 to prove that Senator Jones accepted the bribe.",1
Kim wants to recommend.,0
Who is Kim looking for to recommend?,1
This piano is easy to play on.,1
Which piano is easy to play on?,1
People don't like that dogs bark.,1
People don't like dogs bark.,1
It's not clear why she told him.,1
"She told him, but it's not clear why.",1
It would be inconvenient to leave so soon.,1
Leaving so soon would be inconvenient.,1
It would be inconvenient for you to leave now.,1
The Dalai Lama claims that Tibet independence disturbs the Chinese government.,1
The Dalai Lama's claims of Tibet independence disturbs the Chinese government.,1
I believe the problem is obvious.,1
I believe that the problem is hard to see.,0
The problem is not easy.,1
I think it's reasonable to request the return of my subscription.,1
He made it clear that he would co-operate with the UN.,1
They are not finding it to be stress in the office.,1
You came early and surprised me.,1
You came early.,1
I was surprised that you came early.,0
Chris was aware that the answer occurred to Pat.,1
Pat was told that Chris knew the answer.,1
It freaks me out that we invaded Iraq.,1
I don't like the fact that we invaded Iraq.,1
It freaks me out that we invaded Iraq.,1
It really hurts that we invaded Iraq.,1
That dog barks too much.,1
A man came into the room and nobody knew it.,1
A blond haired man came into the room.,1
"During my vacation, I read a book by Chomsky.",1
Ray was frustrated by the outcome.,1
His policies didn't have a significant impact on poverty.,1
I settled the matter for my purpose.,0
